"2011-01",33292182.1390313
"2011-02",57527761.3342105
"2011-03",64093328.625974
"2011-04",44562916.8833333
"2011-05",32692500
"2011-06",48915820
"2011-07",44010469.6029657
"2011-08",72190254.9242424
"2011-09",53092751.0986312
"2011-10",65591023.4179487
"2011-11",31742587.0972222
"2011-12",38360510.0164556
"2012-01",30905277.7777778
"2012-02",83468367.1536797
"2012-03",68707372.9541521
"2012-04",74124742.9874728
"2012-05",60365166.3741774
"2012-06",40197750.3049402
"2012-07",77297655.3702641
"2012-08",34097238.6818562
"2012-09",42611834.5625434
"2012-10",49700614.0583435
"2012-11",44624448.368789
"2012-12",49268710.5629772
"2013-01",38022342.7746713
"2013-02",47425633.7018289
"2013-03",47432394.1509942
"2013-04",33610534.0019058
"2013-05",39574082.2923762
"2013-06",40684691.5328653
"2013-07",52261862.4921891
"2013-08",102804977.461971
"2013-09",56666788.1862125
"2013-10",40640900.1576923
"2013-11",57278050.2908157
"2013-12",59669991.7637948
"2014-01",31080907.9288535
"2014-02",33400916.4740725
"2014-03",31106399.0405059
"2014-04",33953344.0891122
"2014-05",35220295.3051587
"2014-06",30887237.2346499
"2014-07",29643784.1357807
"2014-08",34468133.5194954
"2014-09",51291628.2502934
"2014-10",39112455.8724295
"2014-11",34989038.104141
"2014-12",37981137.0283073
"2015-01",42451919.8713318
"2015-02",33383319.3037971
"2015-03",34338640.5718474
"2015-04",38103006.2623194
"2015-05",32688603.1256103
"2015-06",26965524.6841549
"2015-07",37238170.5809387
"2015-08",41570389.1952286
"2015-09",26714039.5762811
"2015-10",29188799.4630558
"2015-11",30117175.3974008
"2015-12",38952360.953836
"2016-01",34140284.0792336
"2016-02",42072604.5132275
"2016-03",35249785.0338719
"2016-04",25775213.4475106
"2016-05",28781257.8773884
"2016-06",35701795.3987914
"2016-07",28960033.1530915
"2016-08",32317748.4143126
"2016-09",37924505.4726028
"2016-10",34367721.3829158
"2016-11",41571765.231332
"2016-12",33660670.1845363
"2017-01",34156932.7746289
"2017-02",29999540.9513751
"2017-03",29094438.402284
"2017-04",37485633.5739791
"2017-05",38262240.0003062
"2017-06",37080033.0280017
"2017-07",36419886.3422056
"2017-08",32931256.3329484
"2017-09",31380208.6020411
"2017-10",26169354.2045079
"2017-11",32624454.810241
"2017-12",40736107.2080687
"2018-01",54189162.08891
"2018-02",47524751.6674789
"2018-03",35906132.0839247
"2018-04",44306458.3639366
"2018-05",42598605.1189755
"2018-06",28535480.2432767
"2018-07",24337671.3724533
"2018-08",23664372.5061142
"2018-09",23323055.0870647
"2018-10",30635959.5726264
"2018-11",42530341.3031671
"2018-12",24095296.8737233
"2019-01",34538461.5715784
"2019-02",39068559.7027226
"2019-03",37399687.2928847
"2019-04",33195700.7285132
"2019-05",36394011.1742684
"2019-06",29177809.4673143
"2019-07",31182772.5576942
"2019-08",26656732.2432176
"2019-09",30168581.8237644
"2019-10",38859807.611659
"2019-11",34782853.3552314
"2019-12",30625138.8878611
"2020-01",32395225.9400294
"2020-02",34104061.748176
"2020-03",31731448.2394712
"2020-04",30805837.4003086
"2020-05",32310775.826869
"2020-06",36250801.6803255
"2020-07",32299683.3206092
"2020-08",29859588.506025
"2020-09",32773183.3517937
"2020-10",26892414.7657702
"2020-11",36910740.4770967
"2020-12",35009565.5049374
"2021-01",45972940.5461128
"2021-02",32380672.8107459
"2021-03",31199557.953556
"2021-04",33377008.0163652
"2021-05",29884038.535153
"2021-06",31616734.5118493
"2021-07",30941516.8936037
"2021-08",29341016.9124196
"2021-09",32649716.976322
"2021-10",28093346.9448812
"2021-11",26652242.087412
"2021-12",16247465.7157377
"2022-01",26492448.3567921
"2022-02",23794675.5621562
"2022-03",25611122.8358531
"2022-04",24685532.7740864
"2022-05",21561330.370892
"2022-06",25225253.8461538
"2022-07",26113484.9418605
"2022-08",18983323.350365
"2022-09",13712857.1428571
