"","鄉鎮市區","交易標的","土地位置建物門牌","土地移轉總面積平方公尺","都市土地使用分區","交易年月日","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價元平方公尺","車位類別","車位總價元","主建物面積","附屬建物面積","陽台面積","電梯"
"1","土城區","房地(土地+建物)","新北市土城區永豐路２５５巷２３弄３１號","83.76","","1041020","土地1建物1車位0","全","二層","透天厝","住家用","0710220","55.0","7","3","3","有","無","2000000","36364","","0",45,5,5,0
"2","土城區","房地(土地+建物)","新北市土城區金安街５９號十一樓","11.57","住","1041005","土地2建物1車位0","十一層","十三層","住宅大樓(11層含以上有電梯)","住家用","0830201","67.25","2","1","1","有","有","5950000","88476","","0",52.28,1.28,4.57,0
"3","土城區","房地(土地+建物)","新北市土城區仁愛路６巷２號三樓","13.08","住","1040819","土地1建物1車位0","三層","七層","華廈(10層含以下有電梯)","住家用","0840830","76.67","2","2","1","有","有","8000000","104343","","0",60.81,2.36,7.45,0
"4","板橋區","房地(土地+建物)","新北市板橋區新府路９６號十四樓","6.11","其他","1040919","土地1建物1車位0","十四層","二十四層","住宅大樓(11層含以上有電梯)","住家用","0971119","87.22","2","2","1","有","有","16680000","191241","","0",49.45,3.27,4.15,0
"5","板橋區","房地(土地+建物)","新北市板橋區松江街８４號四樓","32.0","住","1040922","土地2建物1車位0","四層","四層","公寓(5樓含以下無電梯)","住家用","","69.88","3","2","1","有","無","10000000","143102","","0",69.88,0,0,0
"6","板橋區","房地(土地+建物)","新北市板橋區館前東路９６號十一樓","17.18","商","1040820","土地2建物1車位0","十一層","十一層","住宅大樓(11層含以上有電梯)","住家用","0720521","180.01000000000002","4","2","2","有","有","15200000","84440","","0",131.52,0,0,0
"7","板橋區","房地(土地+建物)","新北市板橋區板新路33號6樓","12.4","住","1040816","土地1建物1車位0","六層","十二層","住宅大樓(11層含以上有電梯)","住家用","0820318","110.37","3","2","2","有","有","15500000","140437","","0",87.02,1.54,3.95,0
"8","板橋區","房地(土地+建物)","新北市板橋區國泰街４６巷１５之２號","14.75","商","1041006","土地2建物1車位0","三層","五層","公寓(5樓含以下無電梯)","住家用","0680109","54.6","2","1","1","有","無","5600000","102564","","0",54.6,0,0,0
"9","土城區","房地(土地+建物)","新北市土城區立德路１０７號八樓","8.01","其他","1040925","土地1建物1車位0","八層","二十層","住宅大樓(11層含以上有電梯)","住家用","0871123","111.88","3","2","2","有","有","10580000","94566","","0",74.95,0,8.99,0
"10","板橋區","房地(土地+建物)","新北市板橋區田單街２０號","26.0","住","1041002","土地2建物1車位0","一層","四層","公寓(5樓含以下無電梯)","住家用","","56.84","1","1","1","有","無","8700000","153061","","0",47.04,9.8,0,0
