"","鄉鎮市區","交易標的","土地位置建物門牌","土地移轉總面積平方公尺","都市土地使用分區","交易年月日","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價元平方公尺","車位類別","車位總價元","主建物面積","附屬建物面積","陽台面積","電梯"
"1","安平區","房地(土地+建物)+車位","臺南市安平區郡平路４５４號十樓之６","8.86","商","1100901","土地1建物1車位1","十層","十二層","住宅大樓(11層含以上有電梯)","住家用","0831114","119.75","3","2","2","有","有","4600000","38413","坡道機械","0",75.22,0,10.59,"有"
"2","鹽水區","房地(土地+建物)","臺南市鹽水區中正路１４２巷３號","76.16","商","1100907","土地1建物1車位0","全","一層","透天厝","住家用","","62.48","1","1","1","有","無","1300000","20807","","0",31.24,31.24,0,"無"
"3","東區","房地(土地+建物)","臺南市東區大同路二段５５１號","18.11","商","1100802","土地1建物1車位0","全","二層","透天厝","住家用","0640521","17.94","6","2","3","有","無","2200000","122631","","0",17.94,0,0,"無"
"4","下營區","房地(土地+建物)","臺南市下營區博愛街７號","81.29","商","1100803","土地1建物1車位0","全","三層","透天厝","住家用","0830808","202.06","5","2","3","有","無","5000000","24745","","0",196.48,0,5.58,"無"
"5","歸仁區","房地(土地+建物)","臺南市歸仁區文化二十街８２號","74.4","住","1100803","土地1建物1車位0","全","四層","透天厝","住家用","0830208","160.78","4","1","3","有","無","3300000","20525","","0",145.31,4.01,11.46,"無"
"6","安平區","房地(土地+建物)","臺南市安平區建平七街２３０號四樓之５","6.91","住","1100803","土地1建物1車位0","四層","六層","華廈(10層含以下有電梯)","住家用","0830802","35.15","1","0","1","有","有","2160000","61451","","0",20.59,0,2.75,"有"
"7","永康區","房地(土地+建物)","臺南市永康區永安路１６５巷３０弄１９之４號","25.9","住","1100802","土地1建物1車位0","五層","六層","華廈(10層含以下有電梯)","住家用","0811216","126.63","3","2","2","有","無","3300000","26060","","0",72.25,0,14.69,"有"
"8","南區","房地(土地+建物)+車位","臺南市南區明興路１１９巷３號十四樓之２","9.5","住","1100803","土地1建物1車位1","十四層","十五層","住宅大樓(11層含以上有電梯)","住家用","0840812","81.74000000000001","3","2","2","有","有","2200000","26911","坡道平面","0",46.56,0,5.78,"有"
"9","安平區","房地(土地+建物)","臺南市安平區慶平路２００號八樓之４","6.37","商","1100802","土地1建物1車位0","八層","十三層","住宅大樓(11層含以上有電梯)","住家用","0841024","73.74","2","1","1","有","有","4000000","54245","","0",49.53,0,8.13,"有"
"10","永康區","房地(土地+建物)","臺南市永康區大灣路４０巷５８弄５３號之１","34.0","住","1100803","土地1建物1車位0","二層，三層，夾層","五層","公寓(5樓含以下無電梯)","住家用","0830316","152.29","3","2","3","有","無","5300000","34802","","0",104.3,2.04,9.26,"無"
