"","鄉鎮市區","交易標的","土地位置建物門牌","土地移轉總面積平方公尺","都市土地使用分區","交易年月日","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價元平方公尺","車位類別","車位總價元","主建物面積","附屬建物面積","陽台面積","電梯"
"1","平鎮區","房地(土地+建物)","桃園市平鎮區游泳路１５３巷６弄１６號","38.12","都市：其他:住宅區","1110903","土地1建物1車位0","全","一層","透天厝","住家用","0680223","31.57","2","1","1","有","無","3500000","110865","","0",31.57,0,0,"無"
"2","桃園區","房地(土地+建物)","桃園市桃園區博愛路６７號八樓之３７","3.78","都市：其他:商業區","1110901","土地1建物1車位0","八層","十層","華廈(10層含以下有電梯)","住家用","0711030","35.3","1","1","1","有","有","2200000","62323","","0",19.17,0,4.49,"有"
"3","觀音區","房地(土地+建物)","桃園市觀音區六合一街３６號","49.5","都市：其他:第二種住宅區","1110903","土地1建物1車位0","全","四層","透天厝","住家用","1110513","155.78","3","3","4","有","有","13000000","83451","","0",135.96,0,19.82,"無"
"4","楊梅區","房地(土地+建物)","桃園市楊梅區幼獅路三段８５巷２之１號５樓","24.39","","1110901","土地1建物1車位0","五層","五層","華廈(10層含以下有電梯)","住家用","0840711","85.36","4","1","2","有","有","2900000","33974","","0",53.37,0,11.75,"有"
"5","平鎮區","房地(土地+建物)","桃園市平鎮區南平路二段３２巷１４６號","188.1","都市：其他:農業區","1110901","土地4建物1車位0","全","二層","透天厝","住家用","0680413","87.4","2","2","2","有","無","7500000","85812","","0",87.4,0,0,"無"
"6","桃園區","房地(土地+建物)","桃園市桃園區國際路二段６５巷１３號三樓","24.56","都市：其他:第二種住宅區","1110907","土地1建物1車位0","三層","六層","華廈(10層含以下有電梯)","住家用","0830110","103.43","3","1","2","有","有","6880000","66518","","0",78.21,0.89,7.93,"有"
"7","龜山區","房地(土地+建物)","桃園市龜山區自強西路１７０號","68.08","都市：其他:第一種住宅區","1110904","土地1建物1車位0","全","四層","透天厝","住家用","0700410","263.72","7","1","3","有","無","3900000","14788","","0",263.72,0,0,"無"
"8","龍潭區","房地(土地+建物)+車位","桃園市龍潭區祥雲街２巷１弄２號","140.62","","1110903","土地2建物1車位1","全","三層","透天厝","住家用","0880906","187.88","4","2","3","有","有","12500000","66532","一樓平面","0",181.17,0,6.71,"無"
"9","桃園區","房地(土地+建物)","桃園市桃園區南通路２１巷１弄７號","61.0","都市：其他:住宅區","1110902","土地1建物1車位0","全","二層","透天厝","住家用","0620112","118.59","5","3","3","有","無","4500000","37946","","0",118.59,0,0,"無"
"10","龜山區","房地(土地+建物)","桃園市龜山區大同路２３６巷４６號六樓之３","6.33","都市：其他:第一種住宅區","1110902","土地1建物1車位0","六層","六層","華廈(10層含以下有電梯)","住家用","0941224","28.83","1","0","1","有","有","2380000","82553","","0",14.74,0.73,1.6,"有"
"11","觀音區","房地(土地+建物)","桃園市觀音區八德三街３１號","43.67","都市：其他:第二種住宅區","1110927","土地1建物1車位0","全","四層","透天厝","住家用","1110513","149.57","3","3","4","有","有","12350000","82570","","0",126.69,0,22.88,"無"
"12","蘆竹區","房地(土地+建物)+車位","桃園市蘆竹區福祿一街３８號三樓","27.26","都市：其他:住宅區","1110901","土地1建物1車位1","三層","九層","華廈(10層含以下有電梯)","住家用","0880907","170.4","3","2","2","有","有","12600000","73944","坡道平面","0",91.74,0,18.28,"有"
"13","桃園區","房地(土地+建物)+車位","桃園市桃園區大有路６５４號四樓之１４","3.64","都市：其他:住宅區","1110901","土地1建物1車位1","四層","十七層","住宅大樓(11層含以上有電梯)","住家用","0860901","50.65","1","1","1","有","有","3350000","66127","坡道機械","0",23.2,1.12,0,"有"
"14","中壢區","房地(土地+建物)","桃園市中壢區中山東路四段３９巷２０號十四樓之１","11.55","都市：其他:商業區","1110908","土地3建物1車位0","十四層","十五層","住宅大樓(11層含以上有電梯)","住家用","0871023","90.22","3","1","1","有","有","5100000","56528","","0",52.48,0,7.98,"有"
"15","中壢區","房地(土地+建物)","桃園市中壢區龍慈路１２號六樓","16.86","都市：其他:住宅區","1110901","土地1建物1車位0","六層","十層","華廈(10層含以下有電梯)","住家用","0830623","105.03","3","2","2","有","有","5800000","55222","","0",74.02,2.57,9.51,"有"
"16","中壢區","房地(土地+建物)+車位","桃園市中壢區環西路二段２１９號三樓","42.55","都市：其他:住宅區","1110902","土地1建物1車位1","三層","十三層","住宅大樓(11層含以上有電梯)","住家用","1031117","242.61","3","2","2","有","有","17850000","83165","坡道平面","1000000",113.1,7.18,15.99,"有"
"17","中壢區","房地(土地+建物)","桃園市中壢區實踐路２２５號五樓之４５","4.48","都市：其他:住宅區","1110904","土地1建物1車位0","五層","十層","華廈(10層含以下有電梯)","住家用","0930410","28.03","1","0","1","有","有","2300000","82055","","0",16.42,0,2.53,"有"
"18","中壢區","房地(土地+建物)+車位","桃園市中壢區溪洲街１號十樓","24.3","都市：其他:商業區","1110902","土地2建物1車位1","十層","十五層","住宅大樓(11層含以上有電梯)","住家用","0970501","195.01999999999998","4","2","2","有","有","14700000","75377","坡道平面","0",105.05,3.32,5.6,"有"
"19","桃園區","房地(土地+建物)","桃園市桃園區龍安街１６５號六樓","8.22","都市：其他:第二種住宅區","1110901","土地1建物1車位0","六層","十四層","住宅大樓(11層含以上有電梯)","住家用","0911224","79.08","2","1","1","有","有","7000000","88518","","0",47.49,1.12,12.36,"有"
"20","龜山區","房地(土地+建物)","桃園市龜山區德明路５５號二樓","9.61","都市：其他:第一種住宅區","1110904","土地1建物1車位0","二層","五層","華廈(10層含以下有電梯)","住家用","0920730","29.799999999999997","1","1","1","有","有","2360000","79195","","0",20.83,0,0,"有"
"21","龍潭區","房地(土地+建物)","桃園市龍潭區福源路８９巷１９弄２７號","129.36","","1110904","土地3建物1車位0","全","四層","透天厝","住家用","1040717","176.04","3","2","3","有","無","16000000","90888","","0",162.9,3.96,8.93,"無"
"22","中壢區","房地(土地+建物)+車位","桃園市中壢區領航北路二段２５８號四樓","22.15","都市：其他:住宅區","1110903","土地1建物1車位1","四層","十五層","住宅大樓(11層含以上有電梯)","住家用","1101101","140.7","3","2","2","有","有","14650000","104122","坡道平面","0",63.56,4.52,5.81,"有"
"23","中壢區","房地(土地+建物)","桃園市中壢區協同街４６號三樓之１","5.65","都市：其他:住宅區","1110906","土地1建物1車位0","三層","七層","華廈(10層含以下有電梯)","住家用","0830502","33.05","0","0","0","無","有","1300000","39334","","0",17.18,0,2.6,"有"
"24","中壢區","房地(土地+建物)","桃園市中壢區新中二街２５號八樓之１６","7.17","都市：其他:住宅區","1110902","土地1建物1車位0","八層","九層","華廈(10層含以下有電梯)","住家用","0951011","33.370000000000005","1","1","1","有","有","2680000","80312","","0",17.11,0.52,2.4,"有"
"25","桃園區","房地(土地+建物)+車位","桃園市桃園區上海路１４５號十一樓","14.83","都市：其他:第二種住宅區","1110901","土地1建物1車位1","十一層","十二層","住宅大樓(11層含以上有電梯)","住家用","0920414","114.41999999999999","2","2","1","有","有","7500000","65548","坡道平面","0",55.66,0,3.14,"有"
"26","蘆竹區","房地(土地+建物)+車位","桃園市蘆竹區豪登一街５２號","99.75","都市：其他:住宅區","1110901","土地1建物1車位2","全","四層","透天厝","住家用","0880202","309.83","4","2","3","有","有","20790000","67101","坡道平面","0",257.08,6.6,24.9,"無"
"27","中壢區","房地(土地+建物)","桃園市中壢區中美路一段１８號十二樓之３","2.48","都市：其他:商業區","1110829","土地1建物1車位0","十二層","十八層","住宅大樓(11層含以上有電梯)","住家用","0861013","32.36","1","1","1","有","有","2500000","77256","","0",18.36,0,4.08,"有"
"28","中壢區","房地(土地+建物)","桃園市中壢區五族三街１３號","99.0","都市：其他:住宅區","1110830","土地1建物1車位0","全","五層","透天厝","住家用","1040109","338.04","4","3","5","有","無","26000000","76914","","0",312.29,0,25.75,"有"
"29","中壢區","房地(土地+建物)+車位","桃園市中壢區南園二路２９６巷２７號二樓","14.84","都市：其他:住宅區","1110822","土地1建物1車位1","二層","十五層","住宅大樓(11層含以上有電梯)","住家用","1071207","103.68","2","2","1","有","有","8800000","84877","坡道平面","0",49.68,0,4.24,"有"
"30","中壢區","房地(土地+建物)","桃園市中壢區實踐路２２５號二樓之１９","4.48","都市：其他:住宅區","1110831","土地1建物1車位0","二層","十層","華廈(10層含以下有電梯)","住家用","0930410","28.330000000000002","1","0","1","有","有","2200000","77656","","0",16.38,0,2.56,"有"
"31","中壢區","房地(土地+建物)","桃園市中壢區大仁二街１８號六樓","5.76","都市：其他:住宅區","1110831","土地1建物1車位0","六層","八層","華廈(10層含以下有電梯)","住家用","0920521","29.23","1","0","1","有","有","1900000","65002","","0",15.93,0,3.84,"有"
"32","中壢區","房地(土地+建物)+車位","桃園市中壢區龍仁路４１號十五樓","16.83","都市：其他:商業區","1110810","土地1建物1車位1","十五層","十五層","住宅大樓(11層含以上有電梯)","住家用","1020709","162.86","3","2","2","有","有","10107000","62059","坡道平面","0",77.18,1.19,8.76,"有"
"33","中壢區","房地(土地+建物)+車位","桃園市中壢區普義路２１７巷３２號九樓","13.88","都市：其他:住宅區","1110810","土地1建物1車位1","九層","十二層","住宅大樓(11層含以上有電梯)","住家用","0930924","93.2","2","2","1","有","有","8200000","87983","坡道機械","0",56.79,1.06,3.29,"有"
"34","中壢區","房地(土地+建物)+車位","桃園市中壢區永福路６５４之２號五樓","24.63","都市：其他:住宅區","1110806","土地1建物1車位1","五層","十三層","住宅大樓(11層含以上有電梯)","住家用","0830512","176.88","3","2","2","有","有","8550000","48338","坡道平面","0",127.09,0.48,9.13,"有"
"35","中壢區","房地(土地+建物)","桃園市中壢區興仁路二段４８８巷２０號","148.0","都市：其他:住宅區","1110815","土地1建物1車位0","全","四層","透天厝","住家用","0800223","229.31","4","3","4","有","無","9500000","41429","","0",198.82,18.71,11.78,"無"
"36","中壢區","房地(土地+建物)","桃園市中壢區振興街１４０號七樓之４５","5.43","都市：其他:住宅區","1110828","土地1建物1車位0","七層","七層","華廈(10層含以下有電梯)","住家用","0780520","30.43","1","0","1","有","有","2050000","67368","","0",17.68,3.75,0,"有"
"37","桃園區","房地(土地+建物)","桃園市桃園區莊二街２３３巷１１號","72.38","都市：其他:住宅區","1110812","土地1建物1車位0","全","五層","透天厝","住家用","0920709","215.85999999999999","4","2","3","有","有","17800000","82461","","0",178.12,0,31.82,"無"
"38","桃園區","房地(土地+建物)+車位","桃園市桃園區天祥七街１１７號三樓","7.69","都市：其他:商業區","1110814","土地1建物1車位1","三層","九層","華廈(10層含以下有電梯)","住家用","0920123","92.51","2","2","1","有","有","7150000","77289","坡道平面","0",37.47,0,6.55,"有"
"39","桃園區","房地(土地+建物)+車位","桃園市桃園區經國路５９７號五樓之二","11.56","都市：其他:住宅區","1110814","土地1建物1車位1","五層","十九層","住宅大樓(11層含以上有電梯)","住家用","0850420","149.85000000000002","3","2","2","有","有","10000000","66733","坡道平面","0",77.37,1.32,5.79,"有"
"40","桃園區","房地(土地+建物)","桃園市桃園區國強十一街５５號三樓","21.23","都市：其他:第二種住宅區","1110808","土地1建物1車位0","三層","十五層","住宅大樓(11層含以上有電梯)","住家用","1050713","131.47","3","2","2","有","有","11000000","83669","","0",80.49,0.81,8.48,"有"
