"","鄉鎮市區","交易標的","土地位置建物門牌","土地移轉總面積平方公尺","都市土地使用分區","交易年月日","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價元平方公尺","車位類別","車位總價元","主建物面積","附屬建物面積","陽台面積","電梯"
"1","北區","房地(土地+建物)","臺南市北區賢北街１３０之４號","72.69","住","1090106","土地1建物1車位0","全","三層","透天厝","住家用","0830709","159.99","5","2","3","有","無","8100000","50628","","0",144.11,8,7.88,0
"2","安平區","房地(土地+建物)+車位","臺南市安平區永華路二段８１９號十五樓之１","10.28","住","1081226","土地1建物1車位1","十五層","二十四層","住宅大樓(11層含以上有電梯)","住家用","0840530","176.38","4","2","2","有","有","7000000","39687","坡道平面","0",104.91,0,11.3,0
"3","北區","房地(土地+建物)","臺南市北區中華北路一段５３巷２５號","118.63","住","1090108","土地1建物1車位0","全","四層","透天厝","住家用","0930517","239.06","5","2","4","有","無","16000000","66929","","0",200.86,5.64,32.56,0
"4","中西區","房地(土地+建物)","臺南市中西區神農街２４號二樓之３","29.38","商","1090109","土地1建物1車位0","二層","四層","公寓(5樓含以下無電梯)","住家用","0730903","106.76","4","2","2","有","無","3700000","34657","","0",81.55,0,6.76,0
"5","安平區","房地(土地+建物)","臺南市安平區國平路５９９號十八樓之６","4.61","商","1090118","土地1建物1車位0","十八層","二十一層","套房(1房1廳1衛)","住家用","0831222","53.150000000000006","1","1","1","有","有","2750000","51740","","0",36.36,0,4.77,0
"6","安平區","房地(土地+建物)","臺南市安平區建平十街３７號四樓之１","25.61","住","1090131","土地1建物1車位0","四層","八層","華廈(10層含以下有電梯)","住家用","0881207","161.44","3","2","2","有","無","8600000","53271","","0",89.69,0,10.07,0
"7","中西區","房地(土地+建物)","臺南市中西區北門路一段５１巷１３號六樓之１４","8.28","商","1081227","土地1建物1車位0","六層","六層","套房(1房1廳1衛)","住家用","0790917","47.05","1","1","1","有","有","1500000","31881","","0",31.15,0,5.56,0
"8","安南區","房地(土地+建物)","臺南市安南區永續十六街６８號","100.21","住","1070618","土地1建物1車位0","全","三層","透天厝","住家用","1080927","185.89","5","1","4","有","無","13000000","69934","","0",166.93,0,18.96,0
"9","安南區","房地(土地+建物)","臺南市安南區永續十六街３８號","99.66","住","1070930","土地1建物1車位0","全","三層","透天厝","住家用","1080927","185.89","5","1","4","有","無","13800000","74237","","0",166.93,0,18.96,0
"10","安南區","房地(土地+建物)","臺南市安南區永續十八街１３３號","101.75","住","1070526","土地1建物1車位0","全","三層","透天厝","住家用","1080927","185.89","5","2","5","有","無","13000000","69934","","0",166.93,0,18.96,0
"11","安南區","房地(土地+建物)","臺南市安南區永續十八街１２７號","101.99","住","1070610","土地1建物1車位0","全","三層","透天厝","住家用","1080927","185.89","5","2","5","有","無","12980000","69826","","0",166.93,0,18.96,0
"12","安南區","房地(土地+建物)","臺南市安南區永續十八街１４３號","101.0","住","1070601","土地1建物1車位0","全","三層","透天厝","住家用","1080927","185.89","5","2","5","有","無","13000000","69934","","0",166.93,0,18.96,0
"13","安南區","房地(土地+建物)","臺南市安南區永續十六街３２號","103.28","住","1070530","土地1建物1車位0","全","三層","透天厝","住家用","1080927","189.16","4","2","5","有","無","13200000","69782","","0",169.85,0,19.31,0
"14","安南區","房地(土地+建物)","臺南市安南區永續十六街３６號","99.68","住","1070704","土地1建物1車位0","全","三層","透天厝","住家用","1080927","185.89","4","2","5","有","無","13600000","73162","","0",166.93,0,18.96,0
"15","安南區","房地(土地+建物)","臺南市安南區育安二街１３５巷１２弄３號","69.94","住","1090109","土地1建物1車位0","全","四層","透天厝","住家用","0840516","171.47","4","2","3","有","無","6800000","39657","","0",159.88,0,11.59,0
"16","東區","房地(土地+建物)+車位","臺南市東區裕農路70號八樓","19.17","住","1081220","土地1建物1車位1","八層","十二層","住宅大樓(11層含以上有電梯)","住家用","0830418","171.32","4","2","2","有","有","7500000","43778","坡道平面","0",86.64,0,14.05,0
"17","東區","房地(土地+建物)","臺南市東區裕豐街１０１號五樓之９","12.95","住","1081231","土地3建物1車位0","五層，走廊","五層","公寓(5樓含以下無電梯)","住家用","0740713","54.040000000000006","2","1","1","有","無","2500000","46262","","0",44.35,0,2.92,0
"18","南區","房地(土地+建物)","臺南市南區新昌里大德街141巷93號八樓之2","11.92","住","1090116","土地1建物1車位0","八層","十三層","住宅大樓(11層含以上有電梯)","住家用","0830521","64.61","2","2","1","有","有","2400000","37146","","0",47.3,0,5.33,0
"19","東區","房地(土地+建物)+車位","臺南市東區仁東街１９號九樓之６","17.3","住","1090111","土地1建物1車位1","九層","十四層","住宅大樓(11層含以上有電梯)","住家用","0871218","116.7","3","2","2","有","有","6100000","52271","坡道機械","0",76.93,0,9.9,0
"20","東區","房地(土地+建物)+車位","臺南市東區仁東街１９號四樓之５","13.79","住","1081226","土地1建物1車位1","四層","十四層","住宅大樓(11層含以上有電梯)","住家用","0871218","92.75","2","2","1","有","有","4070000","43881","坡道機械","0",59.28,0,8.13,0
"21","東區","房地(土地+建物)","臺南市東區林森路二段９１巷１之４號","20.02","住","1090114","土地3建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","0690311","66.24","7","7","7","有","無","4650000","70199","","0",62.72,0,0,0
"22","東區","房地(土地+建物)","臺南市東區崇善十一街１２巷１７弄８之４號","18.61","住","1081225","土地1建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","0701222","83.38","3","2","1","有","有","2600000","31183","","0",61.22,0,4.35,0
"23","東區","房地(土地+建物)","臺南市東區中華東路二段１９３號十八樓之８","5.59","住","1090108","土地3建物1車位0","十八層","二十層","住宅大樓(11層含以上有電梯)","住家用","0841106","73.59","2","2","1","有","有","3200000","43484","","0",42.78,0,7.19,0
"24","南區","房地(土地+建物)","臺南市南區永成路三段１３７巷４１號五樓","22.57","住","1090104","土地1建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","0701015","93.65","3","2","1","有","無","2850000","30432","","0",77.07,0,6.27,0
