"","鄉鎮市區","交易標的","土地位置建物門牌","土地移轉總面積平方公尺","都市土地使用分區","交易年月日","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價元平方公尺","車位類別","車位總價元","主建物面積","附屬建物面積","陽台面積","電梯"
"1","大溪區","房地(土地+建物)","石園路７７６巷２５０弄８０號","96.72","","1091201","土地1建物1車位0","一層","一層","公寓(5樓含以下無電梯)","住家用","0210000","19.92","3","2","1","有","無","1000000","50201","","0","19.92","0.0","0.0","無"
"2","桃園區","房地(土地+建物)","文中路７４９巷４號五樓","18.12","住","1091203","土地1建物1車位0","五層","八層","華廈(10層含以下有電梯)","住家用","0830305","99.74","3","2","2","有","無","4950000","49629","","0","77.76","1.64","9.93","有"
"3","桃園區","房地(土地+建物)+車位","樹林八街３０之１號八樓","17.38","住","1091201","土地1建物1車位1","八層","十二層","住宅大樓(11層含以上有電梯)","住家用","1041105","145.89","2","2","1","有","有","8700000","59634","坡道平面","0","56.74","0.0","6.7","有"
"4","八德區","房地(土地+建物)","力霸街５６巷３弄２５號","69.07","","1091201","土地1建物1車位0","全","一層","透天厝","住家用","0671004","58.8","3","1","1","有","無","3300000","56122","","0","58.8","0.0","0.0","無"
"5","中壢區","房地(土地+建物)","實踐路２２５號四樓之７２","4.32","住","1091101","土地1建物1車位0","四層","十層","華廈(10層含以下有電梯)","住家用","0930410","28.400000000000002","1","0","1","有","有","1700000","59859","","0","15.84","0.0","3.1","有"
"6","大溪區","房地(土地+建物)","介壽路２１１巷３５弄１１３號","36.72","住","1091102","土地1建物1車位0","全","一層","透天厝","住家用","0681215","32.49","1","1","1","有","無","1380000","42475","","0","32.49","0.0","0.0","無"
"7","平鎮區","房地(土地+建物)","新華路３８巷１號六樓","14.7","住","1091103","土地1建物1車位0","六層","十層","華廈(10層含以下有電梯)","住家用","0870331","83.49000000000001","3","1","2","有","有","2000000","23955","","0","52.99","0.0","5.25","有"
"8","平鎮區","房地(土地+建物)","南平路１２１巷３９弄６號","50.89","住","1091103","土地1建物1車位0","全","二層","透天厝","住家用","0790713","63.52","5","1","5","有","無","5700000","89736","","0","57.56","5.96","0.0","無"
"9","八德區","房地(土地+建物)","介壽路二段２５２巷１５弄８衖１０號","79.78","","1091101","土地1建物1車位0","全","二層","透天厝","住家用","0681210","92.0","1","1","1","有","無","6700000","72826","","0","92.0","0.0","0.0","無"
"10","中壢區","房地(土地+建物)+車位","福州二街５１２號四樓之１","27.91","住","1091102","土地1建物1車位2","四層","十三層","住宅大樓(11層含以上有電梯)","住家用","1020115","236.67000000000002","3","2","2","有","有","14500000","61267","坡道平面","0","100.84","6.36","11.94","有"
"11","桃園區","房地(土地+建物)","大興西路二段２６９號十二樓之三","8.8","住","1091102","土地1建物1車位0","十二層","二十層","住宅大樓(11層含以上有電梯)","住家用","0841103","98.69","3","2","2","有","有","6600000","66876","","0","63.2","0.9","9.21","有"
"12","楊梅區","房地(土地+建物)","東森路５３巷１６號二樓","27.17","","1091104","土地4建物1車位0","二層","六層","華廈(10層含以下有電梯)","住家用","0960315","53.370000000000005","1","1","1","有","有","2550000","47780","","0","29.55","0.0","7.29","有"
"13","龍潭區","房地(土地+建物)","民強街３７號八樓之二","12.47","都市：其他:旅館區","1091106","土地2建物1車位0","八層","十四層","住宅大樓(11層含以上有電梯)","住家用","0870407","48.59","1","1","1","有","有","1630000","33546","","0","29.48","0.0","4.12","有"
"14","中壢區","房地(土地+建物)","仁愛里１０鄰功學社新村３５９之２號五樓","11.81","住","1091103","土地1建物1車位0","五層","六層","華廈(10層含以下有電梯)","住家用","1040615","46.8","1","1","1","有","有","2500000","53419","","0","24.78","1.89","2.75","有"
"15","桃園區","房地(土地+建物)+車位","國強十三街１０２號三樓","12.37","住","1091101","土地1建物1車位1","三層","十三層","住宅大樓(11層含以上有電梯)","住家用","0880121","136.15","3","2","2","有","有","7050000","51781","坡道平面","0","69.29","0.0","7.87","有"
"16","桃園區","房地(土地+建物)+車位","大興西路二段６５號十二樓","22.81","住","1091103","土地1建物1車位1","十二層","十八層","住宅大樓(11層含以上有電梯)","住家用","0811030","309.1","0","0","0","無","有","17300000","55969","坡道平面","0","226.95","0.0","30.43","有"
"17","蘆竹區","房地(土地+建物)","濱海路一段２５４巷１７號","63.25","","1091101","土地1建物1車位0","全","二層","透天厝","住家用","0701119","91.2","7","2","3","有","無","3000000","32895","","0","91.2","0.0","0.0","無"
"18","蘆竹區","房地(土地+建物)","海山路１９１巷４２弄７號","68.71","","1091106","土地1建物1車位0","全","二層","透天厝","住家用","0700116","119.32","3","2","2","有","無","7500000","62856","","0","119.32","0.0","0.0","無"
"19","平鎮區","房地(土地+建物)","上海路１５９號五樓","10.81","商","1091104","土地1建物1車位0","五層","十四層","住宅大樓(11層含以上有電梯)","住家用","0951213","76.49000000000001","2","2","1","有","有","4500000","58831","","0","49.76","3.59","4.04","有"
"20","桃園區","房地(土地+建物)","大同西路３３巷１４號","99.0","住","1091106","土地1建物1車位0","一層，二層，三層","二層","公寓(5樓含以下無電梯)","住家用","0581220","174.85","4","4","4","有","無","14500000","82928","","0","166.31","0.0","8.54","無"
"21","中壢區","房地(土地+建物)","實踐路２２５號四樓之７４","4.32","住","1091105","土地1建物1車位0","四層","十層","華廈(10層含以下有電梯)","住家用","0930410","28.400000000000002","1","0","1","有","有","1620000","57042","","0","15.84","0.0","3.1","有"
"22","中壢區","房地(土地+建物)","實踐路２２５號七樓之３１","4.48","住","1091101","土地1建物1車位0","七層","十層","華廈(10層含以下有電梯)","住家用","0930410","28.72","1","0","1","有","有","1700000","59192","","0","16.51","0.64","2.43","有"
"23","中壢區","房地(土地+建物)","實踐路２２５號三樓之３１","8.96","住","1091101","土地1建物2車位0","三層","十層","華廈(10層含以下有電梯)","住家用","0930410","56.81","1","0","1","有","有","3400000","59849","","0","33.02","0.64","4.86","有"
