"","鄉鎮市區","交易標的","土地位置建物門牌","土地移轉總面積平方公尺","都市土地使用分區","交易年月日","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價元平方公尺","車位類別","車位總價元","主建物面積","附屬建物面積","陽台面積","電梯"
"1","安平區","房地(土地+建物)+車位","臺南市安平區怡平路４４２巷６３號二樓之４","22.04","住","1060702","土地1建物1車位1","二層","六層","華廈(10層含以下有電梯)","住家用","0820903","113.01","3","1","3","有","有","4100000","36280","坡道機械","0",69.1,1.17,10.13,0
"2","安平區","房地(土地+建物)","臺南市安平區慶平路２００號９樓之３","2.61","商","1060710","土地1建物1車位0","九層","十三層","住宅大樓(11層含以上有電梯)","住家用","0841024","30.16","1","0","1","有","有","930000","30836","","0",19.85,0,3.88,0
"3","北區","房地(土地+建物)","臺南市北區長榮路五段２７６巷１２號５樓","19.89","住","1060710","土地1建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","0710604","73.13","2","1","1","有","無","1080000","14768","","0",53.32,0,8.49,0
"4","中西區","房地(土地+建物)","臺南市中西區西門路二段３０７巷２２號七樓之３","3.66","商","1060717","土地2建物1車位0","七層","七層","套房(1房1廳1衛)","住家用","0810421","23.64","0","0","0","無","無","610000","25804","","0",15.19,0,0,0
"5","北區","房地(土地+建物)+車位","臺南市北區公園南路３７０巷８２號七樓","24.63","住","1060713","土地1建物1車位1","七層，八層","十八層","住宅大樓(11層含以上有電梯)","住家用","0840912","167.59","4","2","2","有","無","5500000","32818","坡道機械","0",116.72,0,4.68,0
"6","安平區","房地(土地+建物)","臺南市安平區平通里健康三街460巷62號七樓之4","12.55","住","1060716","土地1建物1車位0","七層","八層","華廈(10層含以下有電梯)","住家用","0830722","65.05","1","2","1","有","有","1700000","26134","","0",45.77,0,4.91,0
"7","安平區","房地(土地+建物)","臺南市安平區怡平里慶平路200號四樓之14","4.34","商","1060709","土地1建物1車位0","四層","十三層","套房(1房1廳1衛)","住家用","0841024","50.44","1","0","1","有","有","1650000","32712","","0",34.78,0,4.55,0
"8","北區","房地(土地+建物)","臺南市北區南園街１０５巷１８號","64.0","住","1060705","土地1建物1車位0","全","三層","透天厝","住家用","0660916","119.37","4","2","4","有","無","8200000","68694","","0",119.37,0,0,0
"9","中西區","房地(土地+建物)","臺南市中西區府前一街１４９號三樓之２","6.95","住","1060714","土地1建物1車位0","三層","五層","套房(1房1廳1衛)","住家用","0780112","27.09","1","1","1","有","有","600000","22148","","0",18.84,0,3.16,0
"10","北區","房地(土地+建物)","臺南市北區長榮路五段１９９巷１４號五樓之１","30.67","住","1060717","土地6建物1車位0","五層","六層","華廈(10層含以下有電梯)","住家用","0821012","82.77","3","2","2","有","無","2100000","25372","","0",63.24,0,8.53,0
