"","鄉鎮市區","交易標的","土地位置建物門牌","土地移轉總面積平方公尺","都市土地使用分區","交易年月日","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價元平方公尺","車位類別","車位總價元","主建物面積","附屬建物面積","陽台面積","電梯"
"1","信義區","房地(土地+建物)","臺北市信義區信義路五段１５０巷４６３號三樓之２","9.45","住","1110501","土地1建物1車位0","三層","十層","華廈(10層含以下有電梯)","住家用","0830715","33.47","0","0","0","無","有","7300000","218106","","0","20.32","0.0","3.59","有"
"2","松山區","房地(土地+建物)","臺北市松山區撫遠街３５０號三樓之２","11.55","都市：其他:住宅用地及道路用地(公共設施用地)(民生社區特定專用區)。","1110502","土地1建物1車位0","三層","七層","華廈(10層含以下有電梯)","住家用","0681103","55.309999999999995","2","2","2","有","無","10160000","183692","","0","40.72","0.0","7.83","有"
"3","北投區","房地(土地+建物)","臺北市北投區大度路三段３０１巷２８弄２８號二樓","25.96","住","1110505","土地1建物1車位0","二層","五層","公寓(5樓含以下無電梯)","住家用","0760123","91.27","3","3","3","有","無","10000000","109565","","0","74.12","0.0","9.7","無"
"4","中正區","房地(土地+建物)","臺北市中正區寧波東街９巷２１之１號六樓之１","7.15","住","1110506","土地1建物1車位0","六層","七層","華廈(10層含以下有電梯)","住家用","0781127","41.1","0","0","0","無","有","5000000","121655","","0","26.5","0.0","4.28","有"
"5","北投區","房地(土地+建物)","臺北市北投區清江路９１巷４號","128.0","住","1110505","土地2建物1車位0","全","二層","透天厝","住家用","0610914","161.18","0","0","0","無","無","37500000","232659","","0","161.18","0.0","0.0","無"
"6","信義區","房地(土地+建物)+車位","臺北市信義區忠孝東路五段７４３巷２１弄２３號七樓","14.45","住","1110503","土地1建物1車位1","七層","十一層","住宅大樓(11層含以上有電梯)","住家用","1040821","107.65","2","1","1","有","有","26580000","358835","坡道平面","2800000","36.81","1.68","4.24","有"
"7","松山區","房地(土地+建物)","臺北市松山區富錦街３５９巷２弄２０號三樓","4.62","都市：其他:住宅用地(民生社區特定專用區)。","1110518","土地1建物1車位0","三層，陽臺","四層","公寓(5樓含以下無電梯)","住家用","0580911","10.32","4","2","2","有","無","1500000","145349","","0","10.32","0.0","0.0","無"
"8","大安區","房地(土地+建物)+車位","臺北市大安區忠孝東路四段２６巷８６號三樓","23.5","住","1110511","土地2建物1車位1","三層","十四層","住宅大樓(11層含以上有電梯)","住家用","0990212","225.0","3","2","2","有","有","73500000","326667","坡道機械","0","117.17","0.0","11.98","有"
"9","大安區","車位","臺北市大安區羅斯福路二段８１巷７之１號","8.05","住","1110505","土地1建物1車位2","一層","五層","其他","住家用","0900117","30.99","0","0","0","有","有","5000000","","坡道平面","5000000","0.0","0.0","0.0","有"
"10","內湖區","房地(土地+建物)+車位","臺北市內湖區大湖山莊街２１９巷３１弄５１號二樓","41.15","住","1110509","土地1建物1車位1","二層，三層","五層","公寓(5樓含以下無電梯)","住家用","0770816","156.18","3","2","2","有","無","20880000","133692","坡道平面","0","139.91","2.04","12.16","無"
"11","大同區","房地(土地+建物)","臺北市大同區寧夏路４６號三樓","25.75","商","1110505","土地2建物1車位0","三層","四層","公寓(5樓含以下無電梯)","住家用","0640630","90.44","3","2","2","有","無","13680000","151261","","0","85.7","0.0","4.74","無"
"12","萬華區","房地(土地+建物)","臺北市萬華區梧州街２１號六樓之１","13.84","商","1110508","土地1建物1車位0","六層","十層","華廈(10層含以下有電梯)","住家用","0830917","112.05","3","2","2","有","有","13800000","123159","","0","81.47","0.0","7.89","有"
"13","大安區","房地(土地+建物)+車位","臺北市大安區光復南路６８８號四樓之１０","3.73","商","1110506","土地3建物1車位1","四層","十四層","住宅大樓(11層含以上有電梯)","住家用","1060515","63.76","1","1","1","有","有","15840000","248432","坡道機械","0","24.29","2.39","3.0","有"
"14","大安區","房地(土地+建物)+車位","臺北市大安區新生南路一段１１９巷２６號二樓","32.5","住","1110501","土地1建物1車位1","二層","六層","華廈(10層含以下有電梯)","住家用","0951206","142.01","2","2","1","有","無","44880000","316034","塔式車位","0","67.32","7.86","8.57","有"
"15","南港區","房地(土地+建物)","臺北市南港區合順街８巷３弄４９號二樓","5.81","住","1110511","土地1建物1車位0","二層","四層","公寓(5樓含以下無電梯)","住家用","","20.79","2","1","1","有","無","1000000","48100","","0","20.79","0.0","0.0","無"
"16","士林區","房地(土地+建物)+車位","臺北市士林區中山北路五段７１８號十一樓","21.67","住","1110502","土地2建物1車位1","十一層","二十二層","住宅大樓(11層含以上有電梯)","住家用","1080730","244.98","3","2","2","有","有","69500000","283697","坡道平面","0","124.96","4.66","15.02","有"
"17","北投區","房地(土地+建物)+車位","臺北市北投區知行路２９３巷１６號十樓之１","17.18","住","1110501","土地1建物1車位1","十層","十一層","住宅大樓(11層含以上有電梯)","住家用","0980717","123.60999999999999","1","1","1","有","有","14500000","117304","坡道平面","0","43.19","0.0","4.21","有"
"18","北投區","房地(土地+建物)","臺北市北投區行義路１０巷２號三樓之５","16.6","","1110502","土地2建物1車位0","三層","十四層","住宅大樓(11層含以上有電梯)","住家用","0821224","82.21","2","1","1","有","有","14850000","180635","","0","56.62","0.9","7.89","有"
"19","大安區","房地(土地+建物)+車位","臺北市大安區溫州街２２巷５號六樓","14.72","住","1110505","土地1建物1車位1","六層","七層","華廈(10層含以下有電梯)","住家用","0921029","70.24000000000001","4","1","2","有","無","6213911","88467","升降平面","0","35.43","2.01","1.09","有"
