"","鄉鎮市區","交易標的","土地位置建物門牌","土地移轉總面積平方公尺","都市土地使用分區","交易年月日","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價元平方公尺","車位類別","車位總價元","主建物面積","附屬建物面積","陽台面積","電梯"
"1","中西區","房地(土地+建物)","臺南市中西區大德街１０３號","87.0","商","1040928","土地2建物1車位0","全","一層","透天厝","住家用","0470420","63.82","5","2","2","有","無","5100000","79912","","0",55.01,8.81,0,0
"2","中西區","房地(土地+建物)","臺南市中西區忠義路二段１８５號七樓之１２","4.25","商","1041014","土地1建物1車位0","七層","十層","華廈(10層含以下有電梯)","住家用","0691203","33.72","1","0","1","有","有","1200000","35587","","0",26.18,0,0,0
"3","中西區","房地(土地+建物)","臺南市中西區府前路一段３５９巷２８號四樓之２","17.33","商","1041020","土地1建物1車位0","四層","七層","華廈(10層含以下有電梯)","住家用","0840506","105.66000000000001","3","2","2","有","無","3700000","35018","","0",0,0,0,0
"4","安平區","房地(土地+建物)","臺南市安平區育平路２１２號十五樓之３５","5.37","住","1041008","土地1建物1車位0","十五層","十七層","套房(1房1廳1衛)","住家用","0840729","48.0","1","1","1","有","有","1800000","37500","","0",32.72,0.88,4.92,0
"5","安平區","房地(土地+建物)","臺南市安平區怡平里建平十七街165號十二樓之8","2.92","商","1041022","土地1建物1車位0","十二層","十二層","套房(1房1廳1衛)","住家用","0841121","33.849999999999994","1","0","1","有","有","900000","26588","","0",19.62,0,5.28,0
"6","安平區","房地(土地+建物)","臺南市安平區健康三街５９２巷５５號十三樓之１０","5.52","商","1041013","土地1建物1車位0","十三層","二十四層","住宅大樓(11層含以上有電梯)","住家用","0861022","110.35","3","2","2","有","有","3100000","28092","","0",74.66,0,8.62,0
"7","安平區","房地(土地+建物)+車位","臺南市安平區育平五街７７號二樓之５","13.89","住","1040918","土地1建物1車位1","二層","十三層","住宅大樓(11層含以上有電梯)","住家用","0850919","136.47","3","2","2","有","有","4250000","31142","坡道平面","0",72.92,0.52,17.22,0
"8","安平區","房地(土地+建物)","臺南市安平區健康三街４８２巷３５號","104.0","住","1041012","土地1建物1車位0","全","五層","透天厝","住家用","1031015","312.38","5","2","5","有","無","20880000","66842","","0",283.3,0,29.08,0
"9","安南區","房地(土地+建物)","臺南市安南區府安路四段３４巷３５號","92.0","住","1041018","土地1建物1車位0","全","二層","透天厝","住家用","0680516","88.88","3","2","2","有","無","3520000","39604","","0",88.88,0,0,0
"10","安南區","房地(土地+建物)","臺南市安南區海中街７７巷４５弄７７號","107.71","住","1040926","土地1建物1車位0","全","三層","透天厝","住家用","1040707","188.07","6","2","3","有","無","9400000","49981","","0",165.41,0,22.66,0
