"","鄉鎮市區","交易標的","土地位置建物門牌","土地移轉總面積平方公尺","都市土地使用分區","交易年月日","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價元平方公尺","車位類別","車位總價元","主建物面積","附屬建物面積","陽台面積","電梯"
"1","文山區","房地(土地+建物)","臺北市文山區辛亥路七段84巷5號4樓之5","19.17","住","1070311","土地2建物1車位0","四層","十層","華廈(10層含以下有電梯)","住家用","0891025","80.88","3","2","2","有","有","12080000","149357","","0",49.76,0,9.09,0
"2","文山區","房地(土地+建物)","臺北市文山區羅斯福路六段３９巷２號三樓","16.33","商","1070408","土地2建物1車位0","三層","五層","公寓(5樓含以下無電梯)","住家用","0860108","58.940000000000005","3","2","2","有","無","4009074","68020","","0",36.46,1.34,6.83,0
"3","文山區","房地(土地+建物)+車位","臺北市文山區興隆路二段２０３巷１６號十樓","39.73","住","1070426","土地1建物1車位1","十層","十三層","住宅大樓(11層含以上有電梯)","住家用","0880510","160.72","4","2","2","有","有","21800000","135640","坡道平面","0",92.3,0,11.61,0
"4","文山區","房地(土地+建物)+車位","臺北市文山區保儀路６２之３號２３樓","23.19","商","1070420","土地1建物1車位2","二十三層","二十四層","住宅大樓(11層含以上有電梯)","住家用","1030613","314.64","0","0","0","無","有","48300000","177772","坡道平面","4600000",141.58,10.66,14.88,0
"5","大同區","房地(土地+建物)+車位","臺北市大同區南京西路６８號十五樓之１","9.67","商","1070410","土地1建物1車位2","十五層","十五層","住宅大樓(11層含以上有電梯)","住家用","0951115","191.94","2","2","1","有","有","25380000","132229","坡道機械","0",46.26,3.23,5.01,0
"6","萬華區","房地(土地+建物)","臺北市萬華區西園路二段３２０巷３６弄５３號二樓","14.51","住","1070419","土地1建物1車位0","二層","五層","公寓(5樓含以下無電梯)","住家用","0601012","43.02","3","1","1","有","無","4360000","101348","","0",40.23,0,2.79,0
"7","大同區","房地(土地+建物)+車位","臺北市大同區承德路二段６９號四樓","20.92","商","1070322","土地2建物1車位1","四層","十八層","住宅大樓(11層含以上有電梯)","住家用","1060925","253.76","3","2","3","有","有","62080000","279783","坡道平面","2850000",126.02,11.58,10.81,0
"8","內湖區","房地(土地+建物)","臺北市內湖區民權東路六段296巷26號7樓之2","17.26","住","1070401","土地1建物1車位0","七層，電梯樓梯間","十六層","住宅大樓(11層含以上有電梯)","住家用","0850628","78.5","2","2","1","有","有","15880000","202293","","0",60.52,2.59,8.31,0
"9","中山區","房地(土地+建物)","臺北市中山區錦州街２１號１０樓","3.86","商","1070403","土地1建物1車位0","十層","十一層","套房(1房1廳1衛)","住家用","0711204","51.16","1","1","1","有","有","6100000","119234","","0",25.02,12.17,0,0
"10","內湖區","房地(土地+建物)+車位","臺北市內湖區內湖路一段91巷57號9樓之3","18.19","住","1070409","土地1建物1車位1","九層","十一層","住宅大樓(11層含以上有電梯)","住家用","0921205","95.97","1","2","1","有","有","14180000","147755","坡道機械","0",49.89,1.12,5.72,0
"11","中山區","房地(土地+建物)","臺北市中山區林森北路８５巷１１號四樓之６","8.83","商","1070410","土地1建物1車位0","四層","五層","套房(1房1廳1衛)","住家用","0760710","38.87","1","1","1","有","有","5500000","141497","","0",24.32,0,2.4,0
"12","內湖區","房地(土地+建物)+車位","臺北市內湖區成功路二段３１７巷17號8樓","21.3","商","1070414","土地1建物2車位2","八層","十四層","住宅大樓(11層含以上有電梯)","住家用","1040630","286.15","4","2","3","有","有","41600000","145378","坡道平面","0",125.32,1.42,19.25,0
"13","中山區","房地(土地+建物)","臺北市中山區雙城街１８巷３號五樓","38.0","商","1070413","土地1建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","0620410","134.86","4","2","2","有","無","19500000","144594","","0",134.86,0,0,0
"14","內湖區","房地(土地+建物)+車位","臺北市內湖區康樂街１８６巷３４號四樓","28.93","住","1070401","土地1建物1車位1","四層","十二層","住宅大樓(11層含以上有電梯)","住家用","0951120","155.86","3","2","2","有","有","19500000","125112","坡道平面","0",77.38,2.69,8.41,0
"15","中山區","車位","臺北市中山區雙城街１３巷１１號三樓之１","0.18","商","1070423","土地0建物0車位1","三層","十五層","其他","住家用","1010327","34.14","0","0","0","有","有","1780000","","坡道平面","1780000",0,0,0,0
"16","內湖區","房地(土地+建物)+車位","臺北市內湖區內湖路一段４１１巷６８號十一樓","77.46","住","1010415","土地2建物1車位5","十一層","二十八層","住宅大樓(11層含以上有電梯)","住家用","1051026","572.06","0","0","0","無","無","136000000","237737","坡道平面","0",251.29,11.47,27.64,0
"17","中山區","房地(土地+建物)","臺北市中山區長安東路一段65巷22號5樓","21.91","商","1070413","土地1建物1車位0","五層","七層","華廈(10層含以下有電梯)","住家用","1030703","97.22999999999999","0","0","0","無","有","20080000","206521","","0",51.18,8.98,4.72,0
"18","南港區","房地(土地+建物)+車位","臺北市南港區經貿二路235巷53號12樓","37.27","住","1070408","土地1建物1車位1","十二層","十二層","住宅大樓(11層含以上有電梯)","住家用","0990409","178.14","3","2","2","有","有","33600000","188616","坡道平面","0",84.47,11.11,6.17,0
"19","信義區","房地(土地+建物)","臺北市信義區永吉路73號12樓","19.74","商","1070414","土地2建物1車位0","十二層","十四層","住宅大樓(11層含以上有電梯)","住家用","0891026","158.68","3","2","2","有","有","38500000","242627","","0",100.66,0,12.87,0
"20","南港區","房地(土地+建物)+車位","臺北市南港區經貿二路２３５巷３１號九樓","54.54","住","1070323","土地1建物1車位2","九層","二十一層","住宅大樓(11層含以上有電梯)","住家用","1031204","330.29999999999995","3","2","2","有","有","69990000","211898","坡道平面","0",167.95,0,17.09,0
"21","北投區","房地(土地+建物)","臺北市北投區公館路２３１巷１０號五樓","34.67","住","1070417","土地1建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","0821019","150.17000000000002","3","2","2","有","無","20800000","138510","","0",84.35,11.97,7.63,0
"22","北投區","房地(土地+建物)+車位","臺北市北投區知行路214巷33號10樓","69.15","住","1070326","土地1建物1車位3","十層，十一層，屋頂突出物","十一層","住宅大樓(11層含以上有電梯)","住家用","1000919","435.66999999999996","4","2","3","有","有","48200000","110634","坡道平面","0",193.18,26.19,22.22,0
"23","大安區","房地(土地+建物)","臺北市大安區敦化南路一段１９０巷４９號七樓","36.68","商","1070101","土地2建物1車位0","七層，陽台","七層","華廈(10層含以下有電梯)","住家用","","148.86","5","2","4","有","有","38500000","258632","","0",134.46,0,0,0
"24","大安區","房地(土地+建物)+車位","臺北市大安區忠孝東路四段７７巷１７號六樓之１","17.6","商","1070410","土地1建物1車位1","六層","十層","華廈(10層含以下有電梯)","住家用","1051209","92.02","1","2","1","有","有","38800000","412569","塔式車位","2300000",52.94,0,3.46,0
"25","大安區","房地(土地+建物)+車位","臺北市大安區羅斯福路二段１１１號十三樓之１","16.04","商","1070418","土地3建物1車位1","十三層","十五層","住宅大樓(11層含以上有電梯)","住家用","1060828","208.18","3","2","2","有","有","63450000","347829","坡道平面","3700000",103.34,5.41,10.67,0
"26","文山區","房地(土地+建物)","臺北市文山區興隆路一段２５１巷１弄１４號４樓","39.25","住","1070414","土地1建物1車位0","四層，陽台","四層","公寓(5樓含以下無電梯)","住家用","","114.24","4","2","1","有","無","13850000","121236","","0",114.24,0,0,0
"27","萬華區","房地(土地+建物)+車位","臺北市萬華區長沙街二段８８號４樓之１","6.65","商","1070304","土地1建物1車位1","四層","十四層","住宅大樓(11層含以上有電梯)","住家用","0950127","88.51","2","2","2","有","有","14750000","166648","其他","1100000",47.65,0,4.91,0
"28","中山區","房地(土地+建物)","臺北市中山區北安路８２１巷４弄６號","45.28","住","1070325","土地1建物1車位0","一層","四層","公寓(5樓含以下無電梯)","住家用","0650114","147.57","4","2","2","有","無","30000000","203293","","0",103.08,44.49,0,0
