"","鄉鎮市區","交易標的","土地位置建物門牌","土地移轉總面積平方公尺","都市土地使用分區","交易年月日","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價元平方公尺","車位類別","車位總價元","主建物面積","附屬建物面積","陽台面積","電梯"
"1","桃園區","房地(土地+建物)+車位","桃園市桃園區中正路１３０２號七樓","27.85","住","1040121","土地1建物1車位1","七層","二十五層","住宅大樓(11層含以上有電梯)","住家用","0950221","305.54","3","2","2","有","有","32000000","104733","坡道平面","0",170.4,6.26,30.92,0
"2","桃園區","房地(土地+建物)","桃園市桃園區中埔六街１９０巷１０號七樓","17.77","住","1040108","土地1建物1車位0","七層","八層","華廈(10層含以下有電梯)","住家用","0830616","99.93","3","2","1","有","有","6150000","61543","","0",63.64,0,10.48,0
"3","桃園區","房地(土地+建物)","桃園市桃園區大興西路二段269號十二樓之三","8.8","住","1031229","土地1建物1車位0","十二層","二十層","住宅大樓(11層含以上有電梯)","住家用","0841103","98.69","3","2","2","有","有","6500000","65863","","0",63.2,0.9,9.21,0
"4","龜山區","房地(土地+建物)+車位","桃園市龜山區長壽路269巷30號8樓","27.89","住","1031226","土地1建物1車位1","八層","十五層","住宅大樓(11層含以上有電梯)","住家用","1030117","170.01999999999998","3","2","2","有","有","9750000","57346","坡道平面","0",78.76,4.21,11.97,0
"5","龜山區","房地(土地+建物)+車位","桃園市龜山區萬壽路一段３５２號十樓之２","18.57","住","1031213","土地1建物1車位1","十層","十二層","住宅大樓(11層含以上有電梯)","住家用","0880208","182.94","4","2","2","有","有","12250000","66962","坡道平面","0",93.27,6.15,17.05,0
"6","桃園區","房地(土地+建物)","桃園市桃園區經國路２６２號四樓","17.4","住","1031229","土地1建物1車位0","四層","五層","公寓(5樓含以下無電梯)","住家用","0720702","73.96","2","1","1","有","無","2188400","29589","","0",73.96,0,0,0
"7","桃園區","房地(土地+建物)+車位","桃園市桃園區新埔八街21號十樓","62.9","住","1040107","土地1建物1車位2","十層","二十七層","住宅大樓(11層含以上有電梯)","住家用","1020620","427.84000000000003","4","2","3","有","有","46000000","112762","坡道平面","3200000",220.67,10.79,27.51,0
"8","桃園區","房地(土地+建物)+車位","桃園市桃園區中山路１２１６巷１１６號二樓","16.9","住","1031220","土地4建物1車位1","二層","十三層","住宅大樓(11層含以上有電梯)","住家用","0960822","126.11000000000001","2","2","1","有","有","4900000","38855","坡道平面","0",56.67,1.56,9.42,0
"9","桃園區","房地(土地+建物)","桃園市桃園區萬壽路三段99巷36號四樓","24.38","住","1040113","土地1建物1車位0","四層","五層","公寓(5樓含以下無電梯)","住家用","0811212","85.49","2","2","1","有","有","3200000","37431","","0",72.46,0.75,8.36,0
"10","桃園區","房地(土地+建物)+車位","桃園市桃園區天祥五街２３號十八樓之２","33.63","住","1031226","土地2建物1車位2","十八層","二十二層","住宅大樓(11層含以上有電梯)","住家用","0880111","403.33","7","2","3","有","有","21100000","52314","坡道平面","0",232.83,3.88,34.95,0
"11","龜山區","房地(土地+建物)","桃園市龜山區幸福十三街21號五樓","14.92","","1031229","土地1建物1車位0","五層，陽台","五層","公寓(5樓含以下無電梯)","住家用","0700407","73.08","2","2","1","有","無","2800000","38314","","0",73.08,0,0,0
"12","桃園區","房地(土地+建物)","桃園市桃園區大有路５３２之１號二樓","10.21","住","1040110","土地1建物1車位0","二層","二十層","住宅大樓(11層含以上有電梯)","住家用","0840419","101.91999999999999","3","2","2","有","有","4500000","44152","","0",71.48,4.62,8.67,0
