"","鄉鎮市區","交易標的","土地位置建物門牌","土地移轉總面積平方公尺","都市土地使用分區","交易年月日","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價元平方公尺","車位類別","車位總價元","主建物面積","附屬建物面積","陽台面積","電梯"
"1","鼓山區","房地(土地+建物)","高雄市鼓山區美術北三路２３１號五樓","9.26","商","1080623","土地1建物1車位0","五層","十五層","住宅大樓(11層含以上有電梯)","住家用","0951030","90.98","3","1","1","有","有","5350000","58804","","0",58.89,0,3.92,0
"2","鼓山區","房地(土地+建物)","高雄市鼓山區龍勝路４０號三樓","6.43","商","1080713","土地1建物1車位0","三層","十五層","住宅大樓(11層含以上有電梯)","住家用","1001007","70.86","2","1","1","有","有","4650000","65622","","0",38.64,2.36,4.89,0
"3","鼓山區","房地(土地+建物)+車位","高雄市鼓山區美術南三路２６７號四樓之２","12.32","住","1080718","土地1建物1車位1","四層","十四層","住宅大樓(11層含以上有電梯)","住家用","0921022","97.03","4","2","2","有","有","5000000","51530","坡道平面","0",59.15,0.56,2.42,0
"4","新興區","房地(土地+建物)","高雄市新興區南華橫一路１４號４樓之５","3.63","商","1080718","土地1建物1車位0","四層","十四層","套房(1房1廳1衛)","住家用","0860416","33.89","1","0","1","有","有","1770000","52228","","0",20.17,0,4.5,0
"5","苓雅區","房地(土地+建物)","高雄市苓雅區同慶路７０號","25.01","住","1080626","土地1建物1車位0","一層，見其它登記事項","十四層","住宅大樓(11層含以上有電梯)","住家用","0930705","173.51999999999998","3","2","2","有","有","13800000","79530","","0",108.2,0,0,0
"6","苓雅區","房地(土地+建物)","高雄市苓雅區德安街７巷１０號５樓之１","28.85","住","1080708","土地1建物1車位0","五層","十三層","住宅大樓(11層含以上有電梯)","住家用","0860630","204.09999999999997","4","2","2","有","無","8250000","40421","","0",118.12,0,14.76,0
"7","苓雅區","房地(土地+建物)","高雄市苓雅區成功一路９４號９樓之１","1.74","商","1080713","土地1建物1車位0","九層","十二層","套房(1房1廳1衛)","住家用","0830906","27.51","1","1","1","有","無","1200000","43621","","0",19.21,0,0,0
"8","小港區","房地(土地+建物)+車位","高雄市小港區平和五路21號5樓及平和五路1號","43.56","住","1080302","土地2建物2車位1","五層","八層","華廈(10層含以下有電梯)","住家用","0881111","185.98000000000002","4","2","2","有","有","6660000","35810","坡道平面","0",115.63,0,12.1,0
"9","前鎮區","房地(土地+建物)","高雄市前鎮區中華五路1007巷13號九樓","23.91","住","1080801","土地1建物1車位0","九層","十四層","住宅大樓(11層含以上有電梯)","住家用","0910619","140.01","3","2","2","有","有","5200000","37140","","0",88.53,0,12.48,0
"10","三民區","房地(土地+建物)+車位","高雄市三民區鼎信街４０號十樓","20.55","住","1080715","土地1建物1車位1","十層","十三層","住宅大樓(11層含以上有電梯)","住家用","0881028","160.94","4","2","2","有","有","6550000","40698","坡道平面","0",94.25,0,13.83,0
