"","鄉鎮市區","交易標的","土地位置建物門牌","土地移轉總面積平方公尺","都市土地使用分區","交易年月日","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價元平方公尺","車位類別","車位總價元","主建物面積","附屬建物面積","陽台面積","電梯"
"1","鼓山區","房地(土地+建物)+車位","美術東七街１１８號十一樓","14.89","都市：其他:特定第四種商業區","1091011","土地1建物1車位1","十一層","十五層","住宅大樓(11層含以上有電梯)","住家用","0950220","157.95","3","2","2","有","有","11000000","69642","坡道平面","0",87.32,1.4,8.05,"有"
"2","前金區","房地(土地+建物)+車位","民生二路１３１號六樓之２","17.67","都市：其他:第五種商業區","1091108","土地2建物1車位1","六層","十四層","住宅大樓(11層含以上有電梯)","住家用","0901016","248.78","4","2","2","有","有","16680000","67047","坡道平面","0",144.18,14.1,0,"有"
"3","鼓山區","房地(土地+建物)+車位","美術南一街１００號十三樓","40.39","都市：其他:特定第五種住宅區","1091101","土地1建物1車位2","十三層","十四層","住宅大樓(11層含以上有電梯)","住家用","1020710","358.89","3","2","2","有","有","22300000","62136","坡道平面","0",150.49,34.77,0,"有"
"4","鼓山區","房地(土地+建物)+車位","美術南三路２１９號二十三樓","25.58","都市：其他:特定第五種住宅區","1091114","土地1建物1車位1","二十三層","二十五層","住宅大樓(11層含以上有電梯)","住家用","0950221","267.8","4","2","2","有","有","17800000","66468","坡道平面","0",154.63,19.53,0,"有"
"5","前金區","房地(土地+建物)+車位","市中一路９９號二十樓之８","4.78","都市：其他:第五種商業區","1091128","土地1建物1車位1","二十層","二十二層","住宅大樓(11層含以上有電梯)","住家用","0910618","99.45","1","1","1","有","有","5300000","53293","坡道平面","0",37.24,4.43,0,"有"
"6","鼓山區","房地(土地+建物)+車位","美術南一街８號十三樓","48.35","都市：其他:特定第五種住宅區","1090422","土地1建物1車位1","十三層，十四層","十四層","住宅大樓(11層含以上有電梯)","住家用","0910403","445.22","5","3","6","有","有","24500000","55029","坡道平面","0",246.83,54.68,0,"有"
"7","前金區","房地(土地+建物)+車位","民生二路２００號六樓之１","15.11","都市：其他:第五種商業區","1091117","土地1建物1車位2","六層","三十四層","住宅大樓(11層含以上有電梯)","住家用","0990602","398.36","4","2","4","有","有","31660000","74859","坡道機械","3200000",251.54,8.94,0,"有"
"8","前金區","房地(土地+建物)","八德二路１９６號六樓之６","4.15","都市：其他:第五種商業區","1091102","土地2建物1車位0","六層","十二層","住宅大樓(11層含以上有電梯)","住家用","0840821","52.65","2","1","1","有","有","2450000","46534","","0",40.17,0.63,0,"有"
"9","前鎮區","房地(土地+建物)","鄭和南路３３９號十樓","9.8","都市：其他:第四種商業區","1091121","土地1建物1車位0","十層","十五層","住宅大樓(11層含以上有電梯)","住家用","0941228","94.94","2","1","1","有","有","5800000","61091","","0",61.54,3.36,0,"有"
"10","前鎮區","房地(土地+建物)+車位","中華五路１００７巷３７之１號十一樓","27.84","都市：其他:特定第五種住宅區","1091016","土地1建物1車位1","十一層","十四層","住宅大樓(11層含以上有電梯)","住家用","0910619","163.02","4","2","2","有","有","8300000","50914","坡道平面","0",102.43,14.41,0,"有"
"11","小港區","房地(土地+建物)","廠邊二路９５之２號","73.8","都市：其他:第三種住宅區。","1091110","土地1建物1車位0","全","四層","透天厝","住家用","0931122","189.31","5","2","4","有","無","12000000","63388","","0",167.26,22.05,0,"無"
"12","小港區","房地(土地+建物)+車位","店北路２３之３號七樓","17.24","都市：其他:第三種住宅區。","1091111","土地1建物1車位2","七層","十層","華廈(10層含以下有電梯)","住家用","0851004","105.35","2","1","1","有","有","4150000","39393","其他","0",69.19,6.81,0,"有"
"13","小港區","房地(土地+建物)","平和西路４５號","33.73","都市：其他:第四種住宅區","1091120","土地1建物1車位0","一層","五層","公寓(5樓含以下無電梯)","住家用","0691219","86.04","1","2","1","有","無","4400000","51139","","0",86.04,0,0,"無"
"14","前鎮區","房地(土地+建物)+車位","民權二路３８４巷１２號","16.91","都市：其他:第五種住宅區","1091030","土地1建物1車位1","一層，二層","十一層","住宅大樓(11層含以上有電梯)","住家用","0841011","101.09","3","2","2","有","有","8300000","86424","坡道平面","1100000",77.24,6.07,0,"有"
"15","三民區","房地(土地+建物)+車位","旅順街１０６號八樓之２","36.48","都市：其他:第四種住宅區","1091029","土地1建物1車位1","八層","十五層","住宅大樓(11層含以上有電梯)","住家用","0980812","258.17","4","2","2","有","有","17500000","67785","坡道平面","0",131.78,20.84,0,"有"
"16","三民區","房地(土地+建物)+車位","正興路１６３巷１０號五樓","28.89","都市：其他:第四種住宅區","1091102","土地1建物1車位1","五層","十四層","住宅大樓(11層含以上有電梯)","住家用","0880621","207.72","4","2","2","有","有","11380000","54785","坡道平面","0",123.02,16.36,0,"有"
"17","三民區","房地(土地+建物)","鼎華路１６５號六樓之１","9.73","都市：其他:道","1091123","土地2建物1車位0","六層","十七層","住宅大樓(11層含以上有電梯)","住家用","0830930","107.32","3","2","2","有","有","3380000","31495","","0",67.49,14.11,0,"有"
"18","三民區","房地(土地+建物)","鼎金二橫巷６之２號","75.99","都市：其他:第四種住宅區","1091101","土地1建物1車位0","全","五層","透天厝","住家用","1090217","264.73","6","2","5","有","無","18700000","70638","","0",230.58,34.15,0,"有"
"19","三民區","房地(土地+建物)+車位","德山街３５巷１１號十五樓之４","10.81","都市：其他:第二種商業區","1091115","土地1建物1車位1","十五層","十八層","住宅大樓(11層含以上有電梯)","住家用","0820625","114.3","2","1","1","有","有","5250000","45932","坡道平面","0",86.03,11.49,0,"有"
"20","三民區","房地(土地+建物)","河北二路８０號七樓之６","6.48","都市：其他:第二種商業區","1091115","土地1建物1車位0","七層","十二層","住宅大樓(11層含以上有電梯)","住家用","0991116","47.57","1","0","1","有","有","3100000","65167","","0",23.21,7.36,0,"有"
"21","三民區","房地(土地+建物)","明賢街５３號十七樓","7.6","都市：其他:第四種住宅區","1091108","土地1建物1車位0","十七層","二十七層","住宅大樓(11層含以上有電梯)","住家用","0880519","136.93","4","2","2","有","有","8200000","59885","","0",93.03,13.92,0,"有"
"22","楠梓區","房地(土地+建物)","益群路９巷４５之５號","22.45","都市：其他:第四種住宅區","1091029","土地1建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","0701214","63.46","3","1","3","有","無","2350000","37031","","0",58.16,5.3,0,"無"
"23","楠梓區","房地(土地+建物)+車位","德民路４５０之３號十四樓","14.48","都市：其他:第五種住宅區","1091024","土地1建物1車位1","十四層","十五層","住宅大樓(11層含以上有電梯)","住家用","1000913","132.92000000000002","3","2","2","有","有","7060000","53115","坡道平面","0",68.22,6.51,0,"有"
"24","楠梓區","房地(土地+建物)","大學五十六街８巷８號","76.16","都市：其他:第三種住宅區。","1091025","土地2建物1車位0","全","四層","透天厝","住家用","1000715","190.4","5","2","3","有","無","12500000","65651","","0",167.77,22.63,0,"無"
"25","楠梓區","房地(土地+建物)","大學十一街７０號十四樓","5.97","都市：其他:第四種住宅區","1091125","土地1建物1車位0","十四層","十五層","住宅大樓(11層含以上有電梯)","住家用","1010111","44.5","3","1","1","有","有","2000000","44944","","0",25.18,3.62,0,"有"
"26","岡山區","房地(土地+建物)","育英路１６８之１號二樓","22.59","都市：其他:道路用地","1090926","土地2建物1車位0","二層","七層","華廈(10層含以下有電梯)","住家用","0850729","107.65","4","0","4","有","有","3500000","32513","","0",67.35,12.68,0,"有"
"27","橋頭區","房地(土地+建物)","公厝北路１９之６號","94.92","","1091105","土地1建物1車位0","全","三層","透天厝","住家用","0821105","185.45","4","2","3","有","無","6310000","34025","","0",161.96,23.49,0,"無"
"28","岡山區","房地(土地+建物)","柳橋西路一段５６巷１８號四樓","36.5","都市：其他:住宅區","1091026","土地1建物1車位0","四層","五層","公寓(5樓含以下無電梯)","住家用","0730410","101.51","3","2","2","有","無","2500000","24628","","0",93.43,0,0,"無"
"29","橋頭區","房地(土地+建物)","公園南街１５號二樓之１２","7.42","","1091125","土地3建物1車位0","二層","十三層","住宅大樓(11層含以上有電梯)","住家用","0860115","37.230000000000004","1","0","1","有","有","1000000","26860","","0",22.03,1.32,0,"有"
"30","岡山區","房地(土地+建物)","育德街５１巷６號","94.6","都市：其他:住宅區","1091017","土地1建物1車位0","全","三層","透天厝","住家用","0921124","153.43","5","2","3","有","無","8200000","53445","","0",141.83,11.6,0,"無"
"31","大樹區","房地(土地+建物)","中興北路１３８巷２０號","66.44","都市：其他:住宅區","1091110","土地1建物1車位0","全","三層","透天厝","住家用","0810620","164.57","3","1","3","有","無","2650000","16103","","0",146.85,17.72,0,"無"
"32","大樹區","房地(土地+建物)","九大路２５１巷８號","152.9","都市：其他:道路用地","1080908","土地3建物1車位0","全","三層","透天厝","住家用","1090721","201.53","5","2","3","有","無","14300000","70957","","0",193,8.53,0,"無"
"33","大樹區","房地(土地+建物)","九大路２５１巷８２號","159.06","都市：其他:住宅區","1091017","土地3建物1車位0","全","四層","透天厝","住家用","1090721","186.93","5","2","3","有","無","13000000","69545","","0",178.4,8.53,0,"無"
"34","大樹區","房地(土地+建物)","九大路２５１巷７６號","121.18","都市：其他:住宅區","1080727","土地4建物1車位0","全","四層","透天厝","住家用","1090721","196.73","5","2","4","有","無","12000000","60997","","0",183.51,13.22,0,"無"
