"","鄉鎮市區","交易標的","土地位置建物門牌","土地移轉總面積平方公尺","都市土地使用分區","交易年月日","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價元平方公尺","車位類別","車位總價元","主建物面積","附屬建物面積","陽台面積","電梯"
"1","北區","房地(土地+建物)+車位","臺南市北區北園街６之３號十一樓之３","10.5","商","1051016","土地1建物1車位1","十一層","十九層","住宅大樓(11層含以上有電梯)","住家用","0851202","124.06","3","2","2","有","有","5700000","45946","坡道機械","0",78.71,9.04,0,0
"2","中西區","房地(土地+建物)","臺南市中西區大福街３巷６號","53.0","住","1051008","土地1建物1車位0","全","二層","透天厝","住家用","0540101","78.8","6","2","4","有","無","5210000","66117","","0",78.8,0,0,0
"3","北區","房地(土地+建物)","臺南市北區長德街１９２號","72.0","商","1050828","土地1建物1車位0","全","二層","透天厝","住家用","0630324","93.3","5","3","2","有","無","4000000","42872","","0",93.3,0,0,0
"4","安平區","房地(土地+建物)","臺南市安平區健康三街５９２巷５５號六樓之2","6.65","商","1051003","土地1建物2車位0","六層","二十四層","住宅大樓(11層含以上有電梯)","住家用","0861022","132.26999999999998","3","2","2","有","有","3850000","29107","","0",80.31,0,8.9,0
"5","中西區","房地(土地+建物)","臺南市中西區中成路１８號十三樓之１２","3.14","商","1051101","土地1建物1車位0","十三層","二十層","住宅大樓(11層含以上有電梯)","住家用","0860127","37.31","1","0","1","有","無","1350000","36183","","0",22.65,0,2.76,0
"6","中西區","房地(土地+建物)","臺南市中西區西賢五街６５巷２１號","67.0","住","1050926","土地1建物1車位0","全","二層","透天厝","住家用","0740111","94.15","5","2","2","有","無","6000000","63728","","0",87.57,0,6.58,0
"7","安南區","房地(土地+建物)","臺南市安南區安中路四段２９０巷３２５弄１號","149.1","住","1051008","土地1建物1車位0","全","二層","透天厝","住家用","0781215","124.11","4","2","2","有","無","5800000","46733","","0",117.82,0,6.29,0
"8","安南區","房地(土地+建物)","臺南市安南區安豐五街６４號","93.21","住","1051009","土地1建物1車位0","全","四層","透天厝","住家用","0840124","200.55","4","2","3","有","無","6250000","31164","","0",192.43,0,8.12,0
"9","安南區","房地(土地+建物)","臺南市安南區府安路四段１６９巷９號","98.91","住","1051001","土地1建物1車位0","全","二層","透天厝","住家用","0691120","103.12","5","3","3","有","無","4800000","46548","","0",103.12,0,0,0
"10","東區","房地(土地+建物)","臺南市東區東門路三段３７巷７５弄３２號五樓","24.76","住","1050926","土地2建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","0701229","88.55000000000001","3","1","2","有","無","1500000","16940","","0",70.18,0,8.16,0
"11","東區","房地(土地+建物)","臺南市東區東安路７６巷１９號","23.8","住","1050921","土地1建物1車位0","一層","五層","公寓(5樓含以下無電梯)","住家用","0730109","81.12","3","2","2","有","無","3800000","46844","","0",63.5,0,0,0
"12","東區","房地(土地+建物)","臺南市東區裕豐街１８５巷１２弄１２號二樓","12.69","住","1051004","土地1建物1車位0","二層","五層","公寓(5樓含以下無電梯)","住家用","0800830","52.05","2","1","1","有","無","2150000","41306","","0",36.55,0,4.23,0
"13","東區","房地(土地+建物)","臺南市東區明東街３７號","98.49","住","1050927","土地1建物1車位0","全","四層","透天厝","住家用","1020301","208.42","5","2","4","有","無","12800000","61414","","0",178.94,0,29.48,0
"14","東區","房地(土地+建物)","臺南市東區仁東街２６號","20.13","住","1051011","土地2建物1車位0","一層","八層","華廈(10層含以下有電梯)","住家用","0830419","99.85","2","1","1","有","無","3900000","39059","","0",78.17,0,0,0
"15","南區","房地(土地+建物)","臺南市南區喜樹路７２巷３１號","76.0","農","1051013","土地1建物1車位0","全","二層","透天厝","住家用","0691106","81.23","3","2","2","有","無","2380000","29300","","0",81.23,0,0,0
"16","南區","房地(土地+建物)","臺南市南區大忠里公英一街15巷21號四樓之2","20.44","其他","1050920","土地2建物1車位0","四層","五層","公寓(5樓含以下無電梯)","住家用","0710320","75.04","2","1","1","有","無","1750000","23321","","0",52.05,0,11.65,0
"17","新營區","房地(土地+建物)","臺南市新營區嘉芳里８鄰茄苳腳７８之２號","109.0","住","1051013","土地1建物1車位0","全","三層","透天厝","住家用","1050906","226.76","5","2","4","有","無","7800000","34398","","0",210.26,0,16.5,0
"18","官田區","房地(土地+建物)","臺南市官田區隆本里和平街二段２６巷２號","133.0","住","1051012","土地1建物1車位0","全","三層","透天厝","住家用","1050201","168.8","4","2","3","有","無","7250000","42950","","0",0,0,0,0
"19","七股區","房地(土地+建物)","臺南市七股區竹橋村９３號","369.0","","1051014","土地1建物1車位0","全","二層","透天厝","住家用","0741113","151.11","5","3","2","有","無","2200000","14559","","0",143.68,0,7.43,0
"20","新化區","房地(土地+建物)","臺南市新化區唪口９２之４號","99.0","","1051012","土地2建物1車位0","全","二層","透天厝","住家用","0710104","107.4","4","2","2","有","無","3400000","31657","","0",104.72,0,2.68,0
"21","新市區","房地(土地+建物)","臺南市新市區富中街１２８號","92.6","住","1050912","土地1建物1車位0","全","三層","透天厝","住家用","1050701","200.24","4","3","5","有","無","14800000","73911","","0",193.15,0,7.09,0
"22","安定區","房地(土地+建物)","臺南市安定區六塊寮２９之１１號","80.12","","1050625","土地2建物1車位0","全","四層","透天厝","住家用","1050630","158.99","3","2","2","有","無","6750000","42456","","0",142.82,0,16.17,0
"23","仁德區","房地(土地+建物)+車位","臺南市仁德區仁和里保華路３６１號八樓之５","54.87","住","1051019","土地1建物1車位1","八層","十三層","住宅大樓(11層含以上有電梯)","住家用","0990127","197.32999999999998","4","2","2","有","有","4372842","22160","坡道平面","0",116.52,0,9.4,0
"24","關廟區","房地(土地+建物)+車位","臺南市關廟區香洋里民族街２０９號","152.5","住","1051011","土地3建物1車位2","全","三層","透天厝","住家用","1050818","195.58","4","1","5","有","無","7500000","38347","其他","0",186.18,0,9.4,0
"25","關廟區","房地(土地+建物)+車位","臺南市關廟區香洋里民族街２０１號","257.5","住","1051011","土地5建物1車位3","全","四層","透天厝","住家用","1050818","376.64","7","1","8","有","無","17000000","45136","其他","0",348.27,0,28.37,0
"26","永康區","房地(土地+建物)","臺南市永康區復華六街６７巷６號三樓之５","13.35","商","1040113","土地1建物1車位0","三層","六層","華廈(10層含以下有電梯)","住家用","1050801","82.48","3","2","2","有","有","4180000","50679","","0",56.8,0,6.63,0
"27","永康區","房地(土地+建物)+車位","臺南市永康區復華六街６７巷６號二樓之５","16.52","商","1040413","土地1建物1車位0","二層","六層","華廈(10層含以下有電梯)","住家用","1050801","97.64","2","2","2","有","有","4900000","50184","坡道機械","0",56.8,0,6.63,0
"28","永康區","房地(土地+建物)","臺南市永康區復國二路１８４巷９號","68.2","住","1050919","土地1建物1車位0","全","二層","透天厝","住家用","0690601","78.15","3","2","2","有","無","3500000","44786","","0",78.15,0,0,0
"29","永康區","房地(土地+建物)","臺南市永康區復國二路２３１號十一樓之２","25.06","住","1051012","土地1建物1車位0","十一層","十一層","住宅大樓(11層含以上有電梯)","住家用","0840520","132.93","4","2","2","有","有","4600000","34605","","0",92.63,0,7.83,0
"30","中西區","房地(土地+建物)+車位","臺南市中西區湖美街70巷6號11樓之11","17.89","其他","1051018","土地1建物1車位1","十一層","十四層","住宅大樓(11層含以上有電梯)","住家用","0871203","165.86","4","2","2","有","有","5800000","34969","坡道平面","0",98.94,0,15.39,0
"31","中西區","房地(土地+建物)","臺南市中西區樹林街2段119號五樓","34.53","商","1051020","土地1建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","0711207","129.55","3","2","2","有","無","2700000","20841","","0",95.69,0,18.17,0
"32","安平區","房地(土地+建物)","臺南市安平區建平17街231號9樓之4","6.41","住","1051001","土地1建物1車位0","九層","十七層","住宅大樓(11層含以上有電梯)","住家用","0840829","127.76","3","2","2","有","有","3830000","29978","","0",88.74,0,12.69,0
"33","新營區","房地(土地+建物)","臺南市新營區大同路27之16號","29.61","住","1050927","土地2建物1車位0","二層","三層","公寓(5樓含以下無電梯)","住家用","0710226","56.12","1","1","1","有","無","758783","13521","","0",48.9,0,0,0
"34","柳營區","房地(土地+建物)","臺南市柳營區果毅後3號之38","9.29","","1051019","土地2建物1車位0","全","三層","透天厝","住家用","1021203","10.04","4","2","3","有","無","180000","17928","","0",10.05,0,0,0
