"","鄉鎮市區","交易標的","土地位置建物門牌","土地移轉總面積平方公尺","都市土地使用分區","交易年月日","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價元平方公尺","車位類別","車位總價元","主建物面積","附屬建物面積","陽台面積","電梯"
"1","新營區","房地(土地+建物)","臺南市新營區和平路１０２巷３８之１號","56.86","住","1101101","土地2建物1車位0","三層","四層","公寓(5樓含以下無電梯)","住家用","0670621","85.93","3","2","1","有","無","1080000","12568","","0",85.93,0,0,"無"
"2","安平區","房地(土地+建物)","臺南市安平區安平路５５０巷３５弄１３號","32.5","住","1101101","土地1建物1車位0","全","二層","透天厝","住家用","0671014","39.41","3","1","2","有","無","2000000","50749","","0",39.41,0,0,"無"
"3","安平區","房地(土地+建物)","臺南市安平區安北路１６巷３５弄１１號","2.28","住","1101102","土地1建物1車位0","全","二層","透天厝","住家用","0621103","2.71","4","1","1","有","無","65000","23985","","0",2.71,0,0,"無"
"4","永康區","房地(土地+建物)","臺南市永康區中華二路２０６巷５２弄５號","26.8","商","1101101","土地1建物1車位0","一層","五層","公寓(5樓含以下無電梯)","住家用","0701222","77.19","3","1","2","有","無","3400000","44047","","0",68.25,0,0,"無"
"5","永康區","建物","臺南市永康區中山東路２１８巷２３弄３３號三樓之２","0.0","","1101102","土地0建物1車位0","三層","五層","公寓(5樓含以下無電梯)","住家用","0700929","79.58999999999999","3","2","1","有","無","650000","8167","","0",66.2,0,4.01,"無"
"6","學甲區","房地(土地+建物)","臺南市學甲區仁得里八德街１６１號四樓之二","8.0","住","1101108","土地3建物1車位0","四層","六層","華廈(10層含以下有電梯)","住家用","0840707","36.88","1","0","1","有","無","750000","20336","","0",25.84,0,2.16,"有"
"7","東區","房地(土地+建物)","臺南市東區光明街１７５巷３０號之１","4.67","住","1101104","土地1建物1車位0","一層","五層","華廈(10層含以下有電梯)","住家用","0851204","18.56","1","0","1","有","無","850000","45797","","0",13.2,0,0,"有"
"8","新營區","房地(土地+建物)","臺南市新營區康樂街１６之２號三樓之三","5.33","商","1101106","土地1建物1車位0","三層","八層","華廈(10層含以下有電梯)","住家用","0850215","41.97","1","1","1","有","有","1150000","27401","","0",30.16,0,0,"有"
"9","安平區","房地(土地+建物)","臺南市安平區慶平路２００號五樓之６","3.18","商","1101103","土地1建物1車位0","五層","十三層","住宅大樓(11層含以上有電梯)","住家用","0841024","37.19","1","0","1","有","有","1500000","40333","","0",25.35,0,3.36,"有"
"10","永康區","房地(土地+建物)+車位","臺南市永康區中正路８５２號二樓之２","19.65","住","1101106","土地1建物1車位1","二層","八層","華廈(10層含以下有電梯)","住家用","0841204","123.82","3","1","2","有","有","4180000","33759","坡道機械","0",73.88,1.3,12.48,"有"
"11","新營區","建物","臺南市新營區新北里６鄰三興街１６３號","0.0","","1101115","土地0建物1車位0","二層，三層，騎樓，見其他登記事項","三層","公寓(5樓含以下無電梯)","住家用","1031002","268.37","5","2","4","有","無","10000000","37262","","0",256.9,0,11.47,"無"
"12","安南區","房地(土地+建物)","臺南市安南區長溪路二段５８１巷４６號","213.33","都市：其他:住宅區","1101101","土地3建物1車位0","全","一層","透天厝","住家用","0630527","45.15","3","1","1","有","無","2265000","50166","","0",45.15,0,0,"無"
"13","仁德區","房地(土地+建物)","臺南市仁德區文心路７８號二樓之９","7.21","商","1101101","土地1建物1車位0","二層","二十四層","住宅大樓(11層含以上有電梯)","住家用","1100315","82.72","2","1","1","有","有","4500000","54400","","0",50.01,0,4.56,"有"
"14","善化區","房地(土地+建物)+車位","臺南市善化區陽光三路１５２號七樓之２","22.47","住","1101105","土地1建物1車位1","七層","九層","華廈(10層含以下有電梯)","住家用","1030618","118.03","2","2","1","有","有","5600000","47446","坡道平面","0",51.55,1.85,3.26,"有"
"15","東山區","房地(土地+建物)","臺南市東山區東中里新東路一段７７巷５２號","137.97","住","1101106","土地1建物1車位0","全","三層","透天厝","住家用","0791109","149.17","4","2","2","有","無","4850000","32513","","0",149.17,0,0,"無"
"16","東區","房地(土地+建物)","臺南市東區長榮路一段５號六樓之３","6.86","住","1101109","土地2建物1車位0","六層","十四層","住宅大樓(11層含以上有電梯)","住家用","0991213","70.61","2","2","1","有","有","3600000","50984","","0",28.56,0,6.25,"有"
"17","東區","房地(土地+建物)","臺南市東區東寧路２０１巷１４０號","88.0","住","1101101","土地1建物1車位0","全","三層","透天厝","住家用","0751004","176.24","5","2","3","有","無","17000000","96459","","0",160.3,0,15.94,"無"
"18","東區","房地(土地+建物)","臺南市東區崇善路１７１號四樓之２","3.46","住","1101102","土地1建物1車位0","四層","七層","華廈(10層含以下有電梯)","住家用","0800121","23.47","1","0","1","有","有","690000","29399","","0",14.39,0,0,"有"
"19","安南區","房地(土地+建物)","臺南市安南區安中路一段６９８巷７５之３號","23.81","住","1101104","土地15建物1車位0","四層","四層","公寓(5樓含以下無電梯)","住家用","0700907","34.9","3","2","2","有","無","500000","14327","","0",27.41,0,3.81,"無"
"20","白河區","房地(土地+建物)","臺南市白河區關嶺里關子嶺４５之６２號","67.7","住","1101101","土地3建物1車位0","二層","二層","公寓(5樓含以下無電梯)","住家用","0810312","69.89","1","0","1","有","有","2090000","29904","","0",49.28,0,5.38,"無"
"21","東區","房地(土地+建物)","臺南市東區怡東路７８號四樓","25.66","住","1101102","土地2建物1車位0","四層","五層","公寓(5樓含以下無電梯)","住家用","0721216","99.16","3","2","2","有","無","4150000","41852","","0",75.48,0,8.23,"無"
