"","鄉鎮市區","交易標的","土地位置建物門牌","土地移轉總面積平方公尺","都市土地使用分區","交易年月日","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價元平方公尺","車位類別","車位總價元","主建物面積","附屬建物面積","陽台面積","電梯"
"1","文山區","房地(土地+建物)","臺北市文山區景福街252號","46.0","住","1060621","土地2建物1車位0","一層","六層","店面(店鋪)","住家用","0600114","187.32","0","1","1","有","有","53500000","285608","","0",170.42,0,16.9,0
"2","文山區","房地(土地+建物)","臺北市文山區育英街３１巷３８弄１２號四樓","28.0","住","1060716","土地1建物1車位0","四層，陽台","四層","公寓(5樓含以下無電梯)","住家用","0610418","80.62","3","2","1","有","無","12200000","151327","","0",80.62,0,0,0
"3","文山區","房地(土地+建物)+車位","臺北市文山區興隆路四段165巷40弄15號6樓","28.75","住","1060602","土地1建物1車位1","六層","十二層","住宅大樓(11層含以上有電梯)","住家用","1021118","205.26","3","2","2","有","有","24500000","119361","坡道平面","0",92.45,2.99,10.06,0
"4","文山區","房地(土地+建物)+車位","臺北市文山區木柵路一段８９巷１２弄3號3樓","37.58","住","1060705","土地1建物1車位1","三層","十一層","住宅大樓(11層含以上有電梯)","住家用","0951005","199.88","3","2","2","有","有","26111500","130636","坡道平面","0",101.64,3.36,11.45,0
"5","萬華區","房地(土地+建物)","臺北市萬華區青年路30巷14號9樓","23.4","住","1060626","土地1建物1車位0","九層","十二層","住宅大樓(11層含以上有電梯)","住家用","0760316","110.82000000000001","3","2","2","有","有","16550000","149341","","0",75.21,0,11.3,0
"6","大同區","房地(土地+建物)+車位","臺北市大同區民生西路３０５號三樓之３","18.48","商","1060622","土地1建物1車位1","三層","十層","華廈(10層含以下有電梯)","住家用","1050304","176.29000000000002","3","2","2","有","無","27180000","189647","升降平面","1900000",72.54,4.83,10.02,0
"7","大同區","房地(土地+建物)+車位","臺北市大同區民生西路３０５號三樓之２","18.95","商","1060622","土地1建物1車位1","三層","十層","華廈(10層含以下有電梯)","住家用","1050304","179.66000000000003","3","2","2","有","無","28000000","192434","升降平面","1700000",75.14,4.54,9.93,0
"8","大同區","房地(土地+建物)+車位","臺北市大同區民生西路３０５號四樓之３","18.48","商","1060629","土地1建物1車位1","四層","十層","華廈(10層含以下有電梯)","住家用","1050304","176.29000000000002","3","2","2","有","無","25880000","182146","升降平面","1600000",72.54,4.83,10.02,0
"9","中正區","房地(土地+建物)","臺北市中正區仁愛路二段38巷7弄6號5樓之3","5.47","住","1060701","土地5建物1車位0","五層","六層","華廈(10層含以下有電梯)","住家用","0820914","40.69","1","0","1","有","無","10500000","258049","","0",19.72,2.78,2.04,0
"10","中山區","房地(土地+建物)","臺北市中山區民生東路二段１１９號三樓之６","12.19","商","1060719","土地1建物1車位0","三層","七層","華廈(10層含以下有電梯)","住家用","0651206","73.18","2","1","1","有","有","11000000","150314","","0",62.81,0,2.61,0
"11","內湖區","房地(土地+建物)","臺北市內湖區康寧路一段156巷32弄23號3樓","24.14","住","1060625","土地1建物1車位0","三層","四層","公寓(5樓含以下無電梯)","住家用","","66.45","2","2","1","有","無","9360000","140858","","0",57.27,0,9.18,0
"12","內湖區","房地(土地+建物)","臺北市內湖區康寧路三段265巷35號4樓","24.65","住","1060207","土地1建物1車位0","四層","五層","公寓(5樓含以下無電梯)","住家用","0750401","91.44999999999999","3","2","1","有","無","11000000","120284","","0",73.38,0,9,0
"13","中山區","房地(土地+建物)","臺北市中山區中山北路二段59巷45號16樓之9","5.01","商","1060702","土地1建物1車位0","十六層","十六層","套房(1房1廳1衛)","住家用","0880928","44.85","1","1","1","有","有","9700000","216276","","0",29.76,0,4.94,0
"14","中山區","房地(土地+建物)+車位","臺北市中山區北安路789號5樓之5","8.77","住","1060716","土地1建物1車位1","五層","十四層","住宅大樓(11層含以上有電梯)","住家用","1020904","87.77000000000001","0","0","1","有","有","19400000","221032","塔式車位","0",39.26,4.44,3.65,0
"15","中山區","房地(土地+建物)+車位","臺北市中山區北安路６３０巷１７號二樓","35.96","住","1060703","土地1建物1車位1","二層","八層","華廈(10層含以下有電梯)","住家用","0830722","224.76","3","2","2","有","有","48500000","215786","坡道平面","0",138.22,10.77,20.35,0
"16","中山區","房地(土地+建物)","臺北市中山區長安東路二段１６６號九樓之３","7.03","商","1060602","土地1建物1車位0","九層","十四層","住宅大樓(11層含以上有電梯)","住家用","1050411","83.53999999999999","0","0","0","無","有","27000000","323198","","0",45.26,0,5.75,0
"17","松山區","房地(土地+建物)","臺北市松山區民生東路五段69巷4弄29號","68.0","住","1060718","土地1建物1車位0","一層","四層","公寓(5樓含以下無電梯)","住家用","0560614","159.98","3","2","3","有","無","54000000","337542","","0",159.98,0,0,0
"18","松山區","房地(土地+建物)","臺北市松山區長安東路二段２１５號十樓之３","7.8","商","1060621","土地3建物1車位0","十層","十五層","住宅大樓(11層含以上有電梯)","住家用","","90.56","3","2","2","有","有","16800000","185512","","0",66.17,0,7.76,0
"19","松山區","房地(土地+建物)","臺北市松山區延壽街３３２號九樓","7.25","住","1060713","土地1建物1車位0","九層","十一層","住宅大樓(11層含以上有電梯)","住家用","0980320","26.439999999999998","4","2","2","有","有","4080000","154312","","0",14.65,0,1.34,0
"20","南港區","房地(土地+建物)+車位","臺北市南港區研究院路二段９８巷３號三樓","23.26","住","1060628","土地1建物1車位1","三層","十一層","住宅大樓(11層含以上有電梯)","住家用","1020808","166.55","3","2","2","有","有","23100000","138697","坡道平面","0",77.63,0,4.56,0
"21","松山區","房地(土地+建物)","臺北市松山區八德路三段106巷21號4樓","35.67","住","1060520","土地1建物1車位0","四層","四層","公寓(5樓含以下無電梯)","住家用","","88.94","4","2","1","有","無","16000000","179897","","0",88.94,0,0,0
"22","信義區","房地(土地+建物)","臺北市信義區永吉路１８０巷４８弄１７號","27.0","住","1060610","土地1建物1車位0","全","三層","透天厝","住家用","0500401","79.89","3","2","1","有","無","10000000","125172","","0",79.89,0,0,0
"23","松山區","房地(土地+建物)+車位","臺北市松山區三民路３５巷３號十樓","43.87","住","1060701","土地1建物1車位1","十層","十三層","住宅大樓(11層含以上有電梯)","住家用","0930917","210.0","3","2","2","有","有","38800000","184762","坡道平面","0",98.26,1.91,11.31,0
"24","松山區","房地(土地+建物)","臺北市松山區南京東路五段２３４號十六樓","6.26","其他","1060704","土地1建物1車位0","十六層","十六層","住宅大樓(11層含以上有電梯)","住家用","0711110","88.07","3","2","2","有","無","17500000","198706","","0",63.75,0,9.36,0
"25","信義區","房地(土地+建物)","臺北市信義區莊敬路３９１巷２弄６號五樓","20.35","住","1060717","土地1建物1車位0","五層","七層","華廈(10層含以下有電梯)","住家用","0730306","102.44","3","2","2","有","無","22500000","219641","","0",79.59,0.3,14.62,0
"26","士林區","房地(土地+建物)","臺北市士林區通河東街一段134號3樓","31.81","住","1060411","土地1建物1車位0","三層","五層","公寓(5樓含以下無電梯)","住家用","0681128","111.42","3","2","2","有","無","12000000","107701","","0",99.52,0,11.9,0
"27","士林區","房地(土地+建物)+車位","臺北市士林區天玉街39巷10號3樓","65.3","住","1060625","土地1建物1車位3","三層","七層","華廈(10層含以下有電梯)","住家用","0890413","321.03999999999996","4","2","2","有","有","61000000","190007","升降機械","0",157.55,4.36,17.03,0
"28","北投區","房地(土地+建物)+車位","臺北市北投區溫泉路６８巷６弄１２號六樓","52.26","住","1060706","土地1建物1車位2","六層","十層","華廈(10層含以下有電梯)","住家用","1030923","295.92999999999995","0","0","0","無","有","34500000","142409","坡道平面","3600000",108.62,10.66,9.73,0
"29","北投區","房地(土地+建物)","臺北市北投區泉源路39之13號4樓","42.19","住","1060624","土地2建物1車位0","四層","四層","公寓(5樓含以下無電梯)","住家用","0630731","83.58","1","2","2","有","無","8000000","95717","","0",0,0,0,0
"30","士林區","房地(土地+建物)+車位","臺北市士林區中山北路七段213之6號4樓","34.37","住","1060627","土地1建物1車位1","四層","十層","華廈(10層含以下有電梯)","住家用","0740320","176.36","3","2","2","有","有","24600000","139495","坡道平面","0",94.28,0,14.51,0
"31","北投區","房地(土地+建物)+車位","臺北市北投區三合街一段８２巷６１弄１８號四樓","56.42","住","1060604","土地1建物1車位2","四層","八層","華廈(10層含以下有電梯)","住家用","1060421","357.38","0","0","0","無","有","63300000","209479","坡道平面","3850000",153.27,13.31,21.29,0
"32","士林區","房地(土地+建物)+車位","臺北市士林區中山北路五段７２７之１號七樓","25.93","住","1060704","土地1建物1車位1","七層","十三層","住宅大樓(11層含以上有電梯)","住家用","0821018","185.8","3","2","2","有","有","32000000","172228","坡道平面","0",114.95,1.04,13.63,0
"33","士林區","房地(土地+建物)","臺北市士林區永平街４６巷１弄１２號二樓","33.5","住","1060624","土地1建物1車位0","二層","四層","公寓(5樓含以下無電梯)","住家用","0660203","94.67","4","1","1","有","無","10000000","105630","","0",82.55,0,12.12,0
"34","士林區","房地(土地+建物)+車位","臺北市士林區中山北路六段４０５巷３３號八樓","53.76","住","1060713","土地1建物1車位3","八層","十三層","住宅大樓(11層含以上有電梯)","住家用","0920220","360.78999999999996","3","2","2","有","有","72800000","201779","坡道平面","0",137.59,4.56,18.02,0
"35","士林區","房地(土地+建物)","臺北市士林區延平北路五段１３６巷１９弄２９號","27.75","住","1060712","土地1建物1車位0","一層","四層","公寓(5樓含以下無電梯)","住家用","0580420","60.0","2","1","1","有","無","4500000","75000","","0",60,0,0,0
"36","北投區","房地(土地+建物)","臺北市北投區大同街１３９號二樓","35.75","商","1060721","土地3建物1車位0","二層","四層","公寓(5樓含以下無電梯)","住家用","0660326","83.27","2","1","1","有","無","10200000","122493","","0",77.27,0,6,0
"37","士林區","房地(土地+建物)","臺北市士林區通河東街一段１２４巷２８號五樓","27.59","住","1060601","土地1建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","0700117","97.12","3","1","2","有","無","6600000","67957","","0",77.36,0,19.76,0
"38","士林區","房地(土地+建物)+車位","臺北市士林區中山北路七段１４１巷１４弄１之３號","172.43","住","1060801","土地1建物1車位3","一層","五層","華廈(10層含以下有電梯)","住家用","0991101","451.98","5","1","2","有","無","125500000","277667","坡道平面","0",219.46,3.03,21.58,0
"39","大安區","房地(土地+建物)","臺北市大安區信義路三段134巷65弄14號3樓","36.8","住","1060709","土地2建物1車位0","三層","七層","華廈(10層含以下有電梯)","住家用","0750515","151.52","3","2","2","有","無","29200000","192714","","0",93.27,0,17.35,0
"40","大安區","房地(土地+建物)+車位","臺北市大安區敦化南路二段２００巷２６號6樓","53.3","住","1060630","土地1建物1車位1","六層","十三層","住宅大樓(11層含以上有電梯)","住家用","0980604","312.65999999999997","3","3","2","有","有","82000000","262266","坡道平面","0",139.85,15.93,21.15,0
"41","大安區","房地(土地+建物)","臺北市大安區安和路二段２０巷１０號四樓","35.21","住","1060616","土地1建物1車位0","四層","五層","華廈(10層含以下有電梯)","住家用","0760617","143.7","3","2","2","有","無","22000000","153097","","0",118.49,3.11,12.94,0
"42","大安區","房地(土地+建物)","臺北市大安區信義路四段３７８巷１１號三樓","20.13","商","1060630","土地1建物1車位0","三層，陽台","四層","公寓(5樓含以下無電梯)","住家用","","55.76","3","2","1","有","無","9157712","164234","","0",55.76,0,0,0
"43","大安區","房地(土地+建物)","臺北市大安區樂業街１６９巷９號","27.8","住","1050911","土地1建物1車位0","一層","五層","公寓(5樓含以下無電梯)","住家用","0671125","94.88","3","2","2","有","無","20700000","218170","","0",83.48,11.4,0,0
"44","大安區","房地(土地+建物)","臺北市大安區信義路四段２６５巷３１弄２６號六樓之１","26.9","住","1060711","土地1建物1車位0","六層","七層","華廈(10層含以下有電梯)","住家用","","141.86999999999998","3","2","2","有","有","29500000","207937","","0",110.27,0,18.43,0
"45","文山區","房地(土地+建物)+車位","臺北市文山區木新路三段８５號１３樓","31.78","住","1060624","土地1建物1車位1","十三層","十五層","住宅大樓(11層含以上有電梯)","住家用","1020910","200.95","3","2","2","有","有","28500000","172145","坡道平面","2000000",89.39,10.19,6.81,0
"46","文山區","房地(土地+建物)+車位","臺北市文山區車前路１７號１１樓","19.21","商","1060702","土地1建物1車位2","十一層","三十三層","住宅大樓(11層含以上有電梯)","住家用","1040427","272.76","3","2","2","有","有","47000000","203213","坡道平面","5000000",115.26,10.5,12.1,0
"47","萬華區","房地(土地+建物)","臺北市萬華區和平西路3段382巷2弄5號3樓","29.75","住","1060702","土地1建物1車位0","三層","四層","公寓(5樓含以下無電梯)","住家用","0650316","92.11","3","2","1","有","無","12570000","136467","","0",75.86,0,16.24,0
"48","松山區","房地(土地+建物)","臺北市松山區健康路２０巷５號４樓","22.99","住","1060708","土地1建物1車位0","四層","七層","華廈(10層含以下有電梯)","住家用","0740620","116.28999999999999","3","2","2","有","有","25150000","216270","","0",81.03,1.23,12.78,0
"49","南港區","房地(土地+建物)+車位","臺北市南港區重陽路125巷36之1號9樓","44.28","住","1060627","土地1建物1車位1","九層","九層","華廈(10層含以下有電梯)","住家用","0951214","212.24","3","2","2","有","有","42000000","197889","坡道平面","0",112.03,1.13,10.37,0
"50","士林區","房地(土地+建物)+車位","臺北市士林區忠義街１３７號１１樓","47.07","住","1060529","土地1建物1車位1","十一層","十五層","住宅大樓(11層含以上有電梯)","住家用","0800514","236.54","4","2","2","有","有","38000000","185932","坡道平面","2500000",126.25,0,16.94,0
"51","大安區","房地(土地+建物)","臺北市大安區安和路二段１７５號５樓之１","18.96","住","1060501","土地1建物1車位0","五層","十七層","住宅大樓(11層含以上有電梯)","住家用","0750131","193.15","4","2","2","有","有","53780000","278436","","0",133.42,0,24.61,0
"52","大安區","房地(土地+建物)","臺北市大安區信義路二段３０號１０樓","16.3","商","1060629","土地2建物1車位0","十層","十二層","住宅大樓(11層含以上有電梯)","住家用","0700815","147.18","3","2","2","有","有","28500000","193640","","0",115.51,0,6.12,0
"53","北投區","房地(土地+建物)+車位","臺北市北投區大興街３２號３樓之６","33.95","住","1060703","土地1建物1車位1","三層","十二層","住宅大樓(11層含以上有電梯)","住家用","1011130","240.85999999999999","3","2","2","有","有","36000000","162914","坡道平面","2500000",117.45,15.13,10.29,0
"54","北投區","房地(土地+建物)","臺北市北投區同德街23巷3號5樓之1","26.34","住","1060616","土地1建物1車位0","五層","十二層","住宅大樓(11層含以上有電梯)","住家用","0820824","90.39","2","2","2","有","有","14524000","160699","","0",49.22,1.51,10.51,0
"55","士林區","房地(土地+建物)","臺北市士林區中山北路六段２９０巷２７號３樓之５","7.56","住","1060716","土地1建物1車位0","三層","五層","套房(1房1廳1衛)","住家用","0810903","34.91","1","1","1","有","有","6600000","189058","","0",22.25,0.49,2.67,0
"56","南港區","房地(土地+建物)","臺北市南港區東新街170巷7弄6號4樓","29.35","住","1060608","土地1建物1車位0","四層","五層","公寓(5樓含以下無電梯)","住家用","","119.8","3","1","2","有","無","3800000","31720","","0",97.99,0,11.86,0
"57","信義區","房地(土地+建物)","臺北市信義區莊敬路４６２號３樓","22.16","商","1060704","土地1建物1車位0","三層","七層","華廈(10層含以下有電梯)","住家用","0721124","118.41","3","2","2","有","有","23960000","202348","","0",91.07,0,12.95,0
"58","信義區","房地(土地+建物)","臺北市信義區松信路107號3樓","38.25","住","1060711","土地1建物1車位0","三層，陽台","四層","公寓(5樓含以下無電梯)","住家用","","109.48","4","2","1","有","無","17000000","155280","","0",109.48,0,0,0
"59","中山區","房地(土地+建物)","臺北市中山區合江街55巷29號二樓","0.5","住","1060725","土地1建物1車位0","二層","五層","公寓(5樓含以下無電梯)","住家用","0700908","1.7","3","2","2","有","無","750000","441176","","0",0,0,0,0
"60","大同區","房地(土地+建物)","臺北市大同區敦煌路２１１號３樓","30.53","住","1060702","土地1建物1車位0","三層","五層","公寓(5樓含以下無電梯)","住家用","0741231","117.81","3","2","2","有","無","11850000","100586","","0",96.68,0,9.84,0
"61","大同區","房地(土地+建物)","臺北市大同區承德路一段７０之１號９樓之１","15.82","商","1060703","土地1建物1車位0","九層","十八層","辦公商業大樓","住家用","0791221","198.81","3","1","2","有","有","36160000","181882","","0",160.09,0,26.51,0
"62","內湖區","房地(土地+建物)","臺北市內湖區安康路４３４巷２０弄３８號７樓","12.16","住","1060627","土地1建物1車位0","七層","八層","套房(1房1廳1衛)","住家用","0850613","35.72","1","1","1","有","有","5680000","159015","","0",20.99,0,2.97,0
"63","文山區","房地(土地+建物)","臺北市文山區景福街１３３巷３２號","19.67","住","1060703","土地1建物1車位0","一層","九層","華廈(10層含以下有電梯)","住家用","0850903","68.38000000000001","4","2","1","有","有","14100000","206201","","0",54.28,0,8.06,0
"64","中正區","房地(土地+建物)","臺北市中正區廈門街147巷6號二樓","13.4","住","1060426","土地1建物1車位0","二層","五層","公寓(5樓含以下無電梯)","住家用","","45.4","3","1","1","有","無","6590000","145154","","0",40.47,0,4.92,0
"65","文山區","房地(土地+建物)","臺北市文山區溪口街８９號","34.94","住","1060607","土地2建物1車位0","一層，停車場","五層","公寓(5樓含以下無電梯)","住家用","0691001","110.96","3","3","2","有","無","22720000","204758","","0",96.12,14.84,0,0
"66","大安區","房地(土地+建物)+車位","臺北市大安區羅斯福路三段５９號二十四樓","19.52","商","1020627","土地2建物1車位2","二十四層","二十五層","住宅大樓(11層含以上有電梯)","住家用","1050721","275.24","4","2","2","有","無","96500000","451748","坡道平面","4000000",123.4,5.5,13.14,0
"67","大安區","房地(土地+建物)+車位","臺北市大安區敦化南路一段177巷48號4樓之1","39.82","住","1060622","土地2建物1車位1","四層","十三層","住宅大樓(11層含以上有電梯)","住家用","0780425","258.68","3","2","2","有","有","69900000","270218","坡道平面","4000000",151.64,2.26,28.15,0
"68","大安區","房地(土地+建物)","臺北市大安區杭州南路二段65巷13號4樓之1","9.13","住","1060702","土地1建物1車位0","四層","五層","公寓(5樓含以下無電梯)","住家用","0851219","28.189999999999998","1","1","1","有","無","7500000","266052","","0",18.11,1.91,2,0
"69","北投區","房地(土地+建物)","臺北市北投區行義路１３８號四樓","29.96","住","1060713","土地1建物1車位0","四層","七層","華廈(10層含以下有電梯)","住家用","0740522","132.95","3","2","2","有","有","12580000","94622","","0",99.36,0,15.56,0
"70","士林區","房地(土地+建物)+車位","臺北市士林區延平北路五段６９號６樓","9.65","商","1060602","土地2建物1車位1","六層","十二層","套房(1房1廳1衛)","住家用","1060113","112.74","1","1","1","有","有","13880000","167445","升降平面","2400000",33.84,10.55,0,0
