"","鄉鎮市區","交易標的","土地位置建物門牌","土地移轉總面積平方公尺","都市土地使用分區","交易年月日","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價元平方公尺","車位類別","車位總價元","主建物面積","附屬建物面積","陽台面積","電梯"
"1","桃園區","房地(土地+建物)","桃園縣桃園市德華街220號五樓","24.69","住","1020415","土地1建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","0720516","127.49000000000001","4","2","1","有","有","3700000","29022","","0",106.61,0,15.54,0
"2","桃園區","房地(土地+建物)","桃園縣桃園市安慶街１３３巷１８號九樓　","12.84","住","1020402","土地1建物1車位0","九層","十三層","住宅大樓(11層含以上有電梯)","住家用","0830411","109.53","3","2","2","有","有","5380000","49119","","0",85.98,1.87,9.86,0
"3","桃園區","房地(土地+建物)+車位","桃園縣桃園市國強十三街９０號地下二樓","18.9","住","1020415","土地1建物1車位1","五層","十層","住宅大樓(11層含以上有電梯)","住家用","0950913","67.99","3","2","1","有","有","5420000","79718","坡道平面","0",64.36,0.81,2.76,0
"4","桃園區","房地(土地+建物)+車位","桃園縣桃園市國強十三街９６號五樓","18.9","住","1020415","土地0建物1車位0","五層","十層","住宅大樓(11層含以上有電梯)","住家用","0950913","67.93","3","2","1","有","有","5420000","79788","坡道平面","0",64.36,0.81,2.76,0
"5","桃園區","房地(土地+建物)","桃園縣桃園市敬二街９之２號十四樓","14.94","住","1020403","土地1建物1車位0","十四層","十七層","住宅大樓(11層含以上有電梯)","住家用","0830713","156.19","3","2","2","有","有","7960000","50964","","0",115.66,1.91,12.28,0
"6","桃園區","房地(土地+建物)+車位","桃園縣桃園市中埔二街190號九樓","40.44","住","1020319","土地1建物1車位2","九層","十三層","住宅大樓(11層含以上有電梯)","住家用","0981005","294.64","3","2","3","有","有","28480000","96660","坡道平面","0",153.82,14.7,17.19,0
"7","龜山區","房地(土地+建物)","桃園縣龜山鄉文二一街22號7樓之6","5.03","商","1020324","土地1建物1車位0","七層","十層","套房(1房1廳1衛)","住家用","0920820","46.56","1","1","1","有","有","4700000","100945","","0",26.72,0,6.38,0
"8","桃園區","房地(土地+建物)+車位","桃園縣桃園市中正路１０９８號十八樓","42.98","商","991216","土地1建物1車位3","十八層","三十八層","住宅大樓(11層含以上有電梯)","住家用","1011102","499.62","4","2","4","有","有","50000000","105251","坡道平面","4800000",283.04,7.96,27.05,0
"9","桃園區","房地(土地+建物)+車位","桃園縣桃園市中正路１１３２號十樓","57.79","商","991229","土地1建物1車位2","十層","三十八層","住宅大樓(11層含以上有電梯)","住家用","1011102","712.47","5","2","6","有","有","71880000","103171","坡道平面","3200000",436.49,15.75,34.21,0
"10","桃園區","房地(土地+建物)+車位","桃園縣桃園市中正路１１３２號十一樓","61.05","商","991223","土地1建物1車位3","十一層","三十八層","住宅大樓(11層含以上有電梯)","住家用","1011102","735.86","5","2","6","有","有","71350000","99521","坡道平面","5100000",436.49,15.75,34.21,0
"11","桃園區","房地(土地+建物)+車位","桃園縣桃園市中正路１１３２號十二樓","61.05","商","991223","土地1建物1車位3","十二層","三十八層","住宅大樓(11層含以上有電梯)","住家用","1011102","735.86","5","2","6","有","有","71350000","99521","坡道平面","5100000",436.49,15.75,34.21,0
"12","桃園區","房地(土地+建物)+車位","桃園縣桃園市中正路１１３２號二十五樓","64.3","商","1000110","土地1建物1車位4","二十五層","三十八層","住宅大樓(11層含以上有電梯)","住家用","1011102","759.25","5","2","6","有","有","80790000","111448","坡道平面","6600000",436.49,15.75,34.21,0
"13","桃園區","房地(土地+建物)+車位","桃園縣桃園市中正路１１１８號十九樓","42.98","商","1001028","土地1建物1車位3","十九層","三十八層","住宅大樓(11層含以上有電梯)","住家用","1011102","499.41","4","2","4","有","有","53180000","112245","坡道平面","5000000",283.04,7.96,27.05,0
"14","桃園區","房地(土地+建物)+車位","桃園縣桃園市中正路１１１８號二十五樓","42.98","商","991218","土地1建物1車位3","二十五層","三十八層","住宅大樓(11層含以上有電梯)","住家用","1011102","499.41","4","2","4","有","有","51880000","109682","坡道平面","4800000",283.04,7.96,27.05,0
"15","龜山區","房地(土地+建物)","桃園縣龜山鄉文安街３７號三樓","43.5","住","1020309","土地2建物1車位0","三層","四層","公寓(5樓含以下無電梯)","住家用","0820518","125.06","3","2","2","有","無","5800000","46378","","0",108.08,0,13.01,0
"16","桃園區","房地(土地+建物)+車位","桃園縣桃園市雙?路２０２號三樓","23.96","住","1020330","土地1建物1車位1","三層","八層","華廈(10層含以下有電梯)","住家用","0820630","176.51999999999998","3","2","2","有","有","7000000","39656","坡道平面","0",96.32,0,14.24,0
"17","桃園區","房地(土地+建物)","桃園縣桃園市中寧街５８號　　　　　　　　　　","138.0","住","1020125","土地1建物1車位0","全","二層","透天厝","住家用","0760504","163.16","4","2","2","有","無","10269400","62941","","0",142.29,11.06,9.81,0
"18","桃園區","房地(土地+建物)","桃園縣桃園市民生路６６６之１４號","34.0","住","1020328","土地1建物1車位0","四層","四層","公寓(5樓含以下無電梯)","住家用","0660111","78.22","3","2","1","有","無","2600000","33240","","0",78.22,0,0,0
