"","鄉鎮市區","交易標的","土地位置建物門牌","土地移轉總面積平方公尺","都市土地使用分區","交易年月日","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價元平方公尺","車位類別","車位總價元","主建物面積","附屬建物面積","陽台面積","電梯"
"1","桃園區","房地(土地+建物)","桃園市桃園區民生路４９８號十三樓之３","5.97","商","1080411","土地1建物1車位0","十三層","十四層","住宅大樓(11層含以上有電梯)","住家用","0861020","80.8","2","1","1","有","有","4650000","57550","","0",53.52,0.87,6.83,0
"2","桃園區","房地(土地+建物)+車位","桃園市桃園區中正路887號十樓","18.44","住","1080413","土地4建物1車位1","十層","二十九層","住宅大樓(11層含以上有電梯)","住家用","1020128","234.44","4","2","2","有","有","20800000","88722","坡道平面","0",132.23,1.98,12.56,0
"3","桃園區","房地(土地+建物)+車位","桃園市桃園區龍泉二街６１之１號十三樓","13.59","商","1080328","土地1建物1車位1","十三層","十九層","住宅大樓(11層含以上有電梯)","住家用","1021023","154.73000000000002","3","2","2","有","有","8200000","52996","坡道平面","0",77.58,0,9.39,0
"4","桃園區","房地(土地+建物)","桃園市桃園區國豐三街２６號十一樓","13.27","住","1080416","土地1建物1車位0","十一層","十七層","住宅大樓(11層含以上有電梯)","住家用","0841215","112.00999999999999","3","2","2","有","有","5250000","46871","","0",80.89,1.12,11.06,0
"5","桃園區","房地(土地+建物)","桃園市桃園區中正路412號","67.0","商","1080329","土地2建物1車位0","一層，騎樓","一層","店面(店鋪)","住家用","0590330","37.49","5","3","3","有","無","14400000","384102","","0",37.49,0,0,0
"6","桃園區","房地(土地+建物)+車位","桃園市桃園區中埔六街８３號九樓","23.47","住","1080328","土地1建物2車位1","九層","十層","華廈(10層含以下有電梯)","住家用","0940606","125.47","3","2","2","有","有","9300000","74121","升降機械","0",74.44,1.03,10.81,0
"7","桃園區","房地(土地+建物)+車位","桃園市桃園區慈德街９４之１號三樓","24.4","住","1080415","土地1建物1車位1","三層","八層","華廈(10層含以下有電梯)","住家用","0831227","136.81","3","2","2","有","有","6900000","50435","升降機械","0",107.85,0,8.3,0
"8","桃園區","房地(土地+建物)+車位","桃園市桃園區正康二街２３號十一樓","21.04","住","1080321","土地1建物1車位1","十一層","十三層","住宅大樓(11層含以上有電梯)","住家用","0850130","146.69","3","2","2","有","有","6750000","46015","坡道平面","0",78.5,1.54,10.48,0
"9","桃園區","房地(土地+建物)","桃園市桃園區林森路46之2號","27.22","住","1080426","土地3建物1車位0","三層，陽台","五層","公寓(5樓含以下無電梯)","住家用","0700120","105.7","3","2","2","有","無","4500000","42573","","0",105.7,0,0,0
"10","桃園區","房地(土地+建物)+車位","桃園市桃園區經國一路１０８號四樓","14.96","商","1080406","土地1建物1車位1","四層","二十四層","住宅大樓(11層含以上有電梯)","住家用","1060929","150.39","2","2","1","有","有","9800000","75046","坡道平面","1650000",66.92,2.74,3.21,0
"11","桃園區","房地(土地+建物)+車位","桃園市桃園區經國一路１００號四樓","12.28","商","1080404","土地1建物1車位1","四層","二十四層","住宅大樓(11層含以上有電梯)","住家用","1060929","131.22","2","2","1","有","有","8400000","77155","坡道平面","1500000",55.22,1.65,3.19,0
"12","桃園區","房地(土地+建物)+車位","桃園市桃園區國強一街１９８號十五樓","25.49","住","1080422","土地2建物1車位2","十五層","十五層","住宅大樓(11層含以上有電梯)","住家用","0980815","233.34","3","2","2","有","有","11000000","47142","坡道平面","2000000",104.01,2.7,12.48,0
"13","桃園區","房地(土地+建物)","桃園市桃園區寶慶路４２８之１號四樓　　　　　　","10.97","住","1080308","土地1建物1車位0","四層","十七層","住宅大樓(11層含以上有電梯)","住家用","0831005","103.34","3","2","2","有","有","5600000","54190","","0",62.6,3.96,8.14,0
