"","鄉鎮市區","交易標的","土地位置建物門牌","土地移轉總面積平方公尺","都市土地使用分區","交易年月日","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價元平方公尺","車位類別","車位總價元","主建物面積","附屬建物面積","陽台面積","電梯"
"1","文山區","房地(土地+建物)+車位","臺北市文山區羅斯福路五段２３６巷３弄４２號二樓","53.41","住","1050115","土地1建物1車位1","二層","十四層","住宅大樓(11層含以上有電梯)","住家用","0981224","193.37","3","2","1","有","有","29300000","151523","坡道平面","0",112.58,0,10.15,0
"2","文山區","房地(土地+建物)+車位","臺北市文山區指南路三段32巷5號5樓之7","13.34","住","1050113","土地2建物1車位1","五層","十層","華廈(10層含以下有電梯)","住家用","0990806","65.76","2","1","1","有","有","9880000","150243","塔式車位","0",30.83,3.75,2.5,0
"3","文山區","房地(土地+建物)+車位","臺北市文山區政大二街２６０巷１７號五樓","123.49","住","1050121","土地1建物1車位2","五層，夾層","五層","華廈(10層含以下有電梯)","住家用","1020805","310.74","3","2","2","有","有","53329000","190570","坡道平面","4000000",148.06,15.78,20.47,0
"4","文山區","房地(土地+建物)","臺北市文山區仙岩路１６巷２０號三樓","34.73","住","1050106","土地4建物1車位0","三層","四層","公寓(5樓含以下無電梯)","住家用","0660214","85.2","2","1","1","有","無","6000000","70423","","0",68.5,16.7,0,0
"5","中正區","房地(土地+建物)","臺北市中正區重慶南路三段16巷11號4樓","42.13","住","1041208","土地2建物1車位0","四層","七層","華廈(10層含以下有電梯)","住家用","1031219","224.5","3","2","2","有","無","41000000","182628","","0",85.06,7.66,9.6,0
"6","萬華區","房地(土地+建物)","臺北市萬華區中華路二段416巷120號10樓","45.51","住","1041204","土地1建物1車位0","十層","十層","華廈(10層含以下有電梯)","住家用","0800808","133.04","3","2","2","有","有","18800000","141311","","0",91.13,1.96,11.49,0
"7","中正區","房地(土地+建物)","臺北市中正區仁愛路二段9巷17號4樓","8.82","住","1041229","土地2建物1車位0","四層","七層","套房(1房1廳1衛)","住家用","0971114","43.040000000000006","1","1","1","有","有","10600000","246283","","0",19.35,4.52,0,0
"8","萬華區","房地(土地+建物)","臺北市萬華區中華路二段336號3樓之61","10.38","住","1050104","土地2建物1車位0","三層","五層","公寓(5樓含以下無電梯)","住家用","0570816","28.05","1","1","1","有","無","4800000","171123","","0",28.05,0,0,0
"9","大同區","房地(土地+建物)+車位","臺北市大同區延平北路一段８３號九樓","17.79","商","1041231","土地1建物1車位1","九層","十三層","住宅大樓(11層含以上有電梯)","住家用","1040522","168.96","3","2","2","有","有","34300000","200084","塔式車位","1000000",100.61,2.32,15.75,0
"10","中山區","房地(土地+建物)+車位","臺北市中山區明水路397巷7弄82號7樓之3","24.52","住","1041219","土地1建物1車位1","七層","十三層","住宅大樓(11層含以上有電梯)","住家用","0820730","142.49","3","2","2","有","有","28500000","200014","坡道平面","0",73.26,1.34,9.29,0
"11","內湖區","房地(土地+建物)","臺北市內湖區內湖路一段６９１巷３號十樓","15.09","商","1041231","土地3建物1車位0","十層","十層","華廈(10層含以下有電梯)","住家用","0731016","95.07000000000001","2","2","2","有","有","15000000","157778","","0",73.28,0,10.12,0
"12","內湖區","房地(土地+建物)+車位","臺北市內湖區民權東路六段１７７號五樓","17.26","住","1020510","土地2建物1車位1","五層","十一層","住宅大樓(11層含以上有電梯)","住家用","1041016","118.92999999999999","3","1","1","有","有","27700000","249904","升降機械","1800000",56.08,7.71,5.78,0
"13","中山區","房地(土地+建物)","臺北市中山區雙城街２５巷２號六樓","11.4","商","1050103","土地1建物1車位0","六層","八層","華廈(10層含以下有電梯)","住家用","0650505","84.62","3","2","1","有","有","13050000","154219","","0",61.5,0,12.3,0
"14","內湖區","房地(土地+建物)+車位","臺北市內湖區民權東路六段２８０巷１５５弄１９號四樓","30.13","住","1041230","土地1建物1車位2","四層","十四層","住宅大樓(11層含以上有電梯)","住家用","1031231","273.38","4","2","2","有","無","43200000","182004","坡道平面","4000000",116.27,11.55,12.89,0
"15","內湖區","房地(土地+建物)","臺北市內湖區內湖路二段１５２號二樓","84.15","住","1041230","土地1建物1車位0","二層，電梯樓梯間","四層","公寓(5樓含以下無電梯)","住家用","0660610","118.02","3","2","1","有","無","30660000","259786","","0",101.7,0,16.32,0
"16","南港區","房地(土地+建物)+車位","臺北市南港區園區街３２號三樓","32.83","住","1041223","土地1建物1車位2","三層","十一層","住宅大樓(11層含以上有電梯)","住家用","1020521","249.03","3","2","2","有","有","33000000","132514","坡道平面","0",100.89,7.68,10.03,0
"17","信義區","房地(土地+建物)","臺北市信義區吳興街６００巷７６弄８７號","24.99","住","1041207","土地2建物1車位0","一層","五層","公寓(5樓含以下無電梯)","住家用","0701230","88.64","3","2","4","有","無","12500000","141020","","0",85.93,2.71,0,0
"18","信義區","房地(土地+建物)","臺北市信義區和平東路三段２５７號六樓","29.57","住","1050114","土地3建物1車位0","六層","七層","華廈(10層含以下有電梯)","住家用","0801230","151.0","0","0","0","無","無","26000000","172185","","0",120.13,0,14.3,0
"19","南港區","房地(土地+建物)+車位","臺北市南港區東明街125號3樓","61.56","住","1041218","土地1建物1車位1","三層，四層","十七層","住宅大樓(11層含以上有電梯)","住家用","0791128","267.02","4","2","2","有","有","13620000","51007","坡道平面","0",148.76,12.18,13.77,0
"20","南港區","房地(土地+建物)","臺北市南港區玉成街２０１巷２弄１５號四樓","18.26","住","1041220","土地1建物1車位0","四層","四層","公寓(5樓含以下無電梯)","住家用","","56.32","2","1","1","有","無","4800000","85227","","0",46.91,0,9.41,0
"21","松山區","建物","臺北市松山區八德路四段７３３、７３１號","0.0","","1040619","土地0建物1車位0","一層，二層，騎樓","二層","店面(店鋪)","住家用","","98.33","0","0","0","無","無","28300000","287806","","0",0,0,0,0
"22","士林區","房地(土地+建物)","臺北市士林區福林路249號1樓","27.21","住","1041217","土地1建物1車位0","一層","七層","華廈(10層含以下有電梯)","住家用","0740615","113.92","3","2","2","有","有","15500000","136060","","0",77.75,8.5,0,0
"23","北投區","房地(土地+建物)","臺北市北投區承德路七段３４２巷２１號三樓","28.0","住","1050114","土地1建物1車位0","三層","四層","公寓(5樓含以下無電梯)","住家用","0660214","103.18","3","2","1","有","無","14000000","135685","","0",97.24,0,5.94,0
"24","士林區","房地(土地+建物)","臺北市士林區德行東路９３巷４號二樓","28.5","住","1041230","土地1建物1車位0","二層","四層","公寓(5樓含以下無電梯)","住家用","0670404","110.76","3","2","2","有","無","15800000","142651","","0",93.17,0,17.59,0
"25","北投區","房地(土地+建物)","臺北市北投區大同街１２４號","32.5","住","1050120","土地1建物1車位0","全","","透天厝","住家用","0540927","50.94","6","3","3","有","無","12750000","250294","","0",50.94,0,0,0
"26","北投區","房地(土地+建物)+車位","臺北市北投區公館路１６７巷３號七樓","145.44","住","1050104","土地3建物6車位1","七層","十五層","住宅大樓(11層含以上有電梯)","住家用","0851104","277.12","4","2","3","有","有","35000000","126299","坡道平面","0",157.32,3.35,15.88,0
"27","北投區","房地(土地+建物)","臺北市北投區同德街４4巷５號5樓","29.08","住","1050201","土地1建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","0731022","102.92999999999999","3","1","1","有","無","15000000","145730","","0",81.77,0,8.83,0
"28","文山區","房地(土地+建物)+車位","臺北市文山區興隆路二段２０３巷１３９號２樓","32.35","住","1050101","土地3建物1車位1","二層","十一層","住宅大樓(11層含以上有電梯)","住家用","1030605","170.13","3","2","2","有","有","18500000","108740","坡道平面","0",80.41,0,8.53,0
"29","中山區","房地(土地+建物)+車位","臺北市中山區植福路286巷36號6樓","65.61","其他","1041214","土地1建物1車位2","六層","四十二層","住宅大樓(11層含以上有電梯)","住家用","1031229","551.27","0","0","0","無","有","234270000","424964","坡道平面","0",298.86,1.43,33.45,0
"30","信義區","房地(土地+建物)","臺北市信義區永吉路225巷32弄21號","6.45","住","1050112","土地7建物1車位0","一層","五層","公寓(5樓含以下無電梯)","住家用","0691114","22.92","3","1","1","有","無","1846078","80544","","0",19.76,3.16,0,0
"31","士林區","房地(土地+建物)","臺北市士林區中山北路七段１４巷５弄８號４樓","35.4","住","1041206","土地1建物1車位0","四層","五層","公寓(5樓含以下無電梯)","住家用","0670109","147.6","4","2","2","有","無","21600000","146341","","0",131.06,0,16.54,0
"32","士林區","房地(土地+建物)","臺北市士林區華聲街７９號","66.5","住","1041207","土地4建物2車位0","二層","二層","公寓(5樓含以下無電梯)","住家用","0560120","88.82","3","1","3","有","無","14920000","167980","","0",88.82,0,0,0
"33","北投區","房地(土地+建物)","臺北市北投區立農街二段２５７號五樓","30.56","住","1041208","土地1建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","0710812","99.9","3","2","1","有","無","12000000","120120","","0",89.29,0,10.61,0
"34","大安區","房地(土地+建物)","臺北市大安區新生南路二段30巷5號4樓","28.4","住","1041229","土地2建物1車位0","四層","五層","公寓(5樓含以下無電梯)","住家用","","93.79","3","2","2","有","無","23420000","249707","","0",86.04,0,7.75,0
"35","中山區","房地(土地+建物)","臺北市中山區長安東路2段189號11樓之3","8.73","商","1041230","土地1建物1車位0","十一層","十二層","住宅大樓(11層含以上有電梯)","住家用","0720430","82.34","2","1","1","有","有","15500000","188244","","0",65.14,0,0,0
"36","內湖區","房地(土地+建物)","臺北市內湖區文德路１００號９樓之７","5.99","住","1041220","土地2建物1車位0","九層","十層","套房(1房1廳1衛)","住家用","0850206","28.330000000000002","1","1","1","有","有","6900000","243558","","0",18.34,0,3.46,0
