"","鄉鎮市區","交易標的","土地位置建物門牌","土地移轉總面積平方公尺","都市土地使用分區","交易年月日","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價元平方公尺","車位類別","車位總價元","主建物面積","附屬建物面積","陽台面積","電梯"
"1","淡水區","房地(土地+建物)","新北市淡水區大忠街１１７號十樓","3.87","住","1100901","土地1建物1車位0","十層","十八層","住宅大樓(11層含以上有電梯)","住家用","0830629","28.02","1","1","1","有","有","2290000","81727","","0",15.68,0,4.87,"有"
"2","新莊區","房地(土地+建物)","新北市新莊區中港路５０６號六樓","8.63","住","1100802","土地1建物1車位0","六層","十二層","住宅大樓(11層含以上有電梯)","住家用","0840516","70.03999999999999","2","1","1","有","有","7300000","104226","","0",43.48,1.63,6.72,"有"
"3","五股區","房地(土地+建物)","新北市五股區五福路９７號八樓","11.68","都市：其他:住宅區","1100802","土地2建物1車位0","八層","十四層","住宅大樓(11層含以上有電梯)","住家用","0851129","80.23","3","1","1","有","有","6800000","84756","","0",50.98,0,8.2,"有"
"4","鶯歌區","房地(土地+建物)","新北市鶯歌區鶯桃路２９６巷１２５弄２號","54.5","住","1100801","土地1建物1車位0","全","二層","透天厝","住家用","","88.0","4","2","2","有","無","3000000","34091","","0",88,0,0,"無"
"5","土城區","房地(土地+建物)","新北市土城區中央路二段２２３之８號六樓","3.91","商","1100802","土地1建物1車位0","六層","十二層","住宅大樓(11層含以上有電梯)","住家用","","39.05","3","2","2","有","有","2500000","64004","","0",28.8,1.15,4.92,"有"
"6","板橋區","房地(土地+建物)","新北市板橋區莊敬路１２３號二樓","15.75","住","1100802","土地1建物1車位0","二層","四層","公寓(5樓含以下無電梯)","住家用","","52.53","3","2","1","有","無","3844400","73185","","0",52.53,0,0,"無"
"7","樹林區","房地(土地+建物)","新北市樹林區大慶街９８號","27.0","","1100804","土地1建物1車位0","一層","五層","公寓(5樓含以下無電梯)","住家用","0711106","68.77","2","1","1","有","無","4100000","59619","","0",61.57,7.2,0,"無"
"8","淡水區","房地(土地+建物)","新北市淡水區北新路１８４巷２５０號二樓","27.27","住","1100804","土地1建物1車位0","二層","六層","華廈(10層含以下有電梯)","住家用","0910830","76.00999999999999","3","0","3","有","有","5150000","67754","","0",55.76,0,4.65,"有"
"9","三重區","房地(土地+建物)","新北市三重區福和街１號七樓之四","3.66","商","1100805","土地2建物1車位0","七層","七層","華廈(10層含以下有電梯)","住家用","0860204","35.77","1","0","1","有","有","4100000","114621","","0",22.78,0,0,"有"
"10","萬里區","房地(土地+建物)","新北市萬里區新墾丁路２８號８樓之３","22.91","住","1100801","土地1建物1車位0","八層","十四層","住宅大樓(11層含以上有電梯)","住家用","0890504","57.53","0","0","0","無","有","1550000","26942","","0",34.78,0,4.56,"有"
"11","板橋區","房地(土地+建物)","新北市板橋區四川路二段１號八樓之二","4.74","住","1100803","土地1建物1車位0","八層","十二層","住宅大樓(11層含以上有電梯)","住家用","0880720","37.39","1","1","1","有","有","4500000","120353","","0",22.91,0,4.67,"有"
"12","新莊區","房地(土地+建物)","新北市新莊區中港三街９巷２弄３號五樓","27.46","住","1100805","土地1建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","0760615","92.45","3","2","2","有","無","4082832","44163","","0",83.37,0,9.08,"無"
"13","新莊區","房地(土地+建物)+車位","新北市新莊區建興街５５號四樓","27.95","住","1100804","土地1建物1車位1","四層","十三層","住宅大樓(11層含以上有電梯)","住家用","1020718","232.95000000000002","4","2","2","有","有","25300000","108607","升降平面","0",118.21,10.26,13.05,"有"
"14","林口區","房地(土地+建物)","新北市林口區中山路１６０巷１２號","257.0","住","1100801","土地1建物1車位0","全","二層","透天厝","住家用","0761013","170.76","4","2","3","有","無","22000000","128836","","0",154.02,8.37,8.37,"無"
"15","淡水區","房地(土地+建物)+車位","新北市淡水區沙崙路一段１１號五樓","27.99","住","1100803","土地1建物1車位1","五層","二十三層","住宅大樓(11層含以上有電梯)","住家用","1080306","172.87","3","2","2","有","有","12900000","81250","坡道平面","1300000",85.41,8.14,5.14,"有"
"16","中和區","房地(土地+建物)+車位","新北市中和區中原街１１６號十二樓","26.87","住","1100801","土地1建物1車位1","十二層","二十三層","住宅大樓(11層含以上有電梯)","住家用","1091202","158.74","2","2","2","有","有","19400000","134529","坡道平面","2300000",74.27,1.81,8.07,"有"
"17","鶯歌區","房地(土地+建物)","新北市鶯歌區鶯桃路二段２９巷１號七樓","32.74","住","1100801","土地1建物1車位0","七層","七層","華廈(10層含以下有電梯)","住家用","0800212","141.13","3","2","2","有","有","7720000","54701","","0",112.34,0,14.45,"有"
"18","樹林區","房地(土地+建物)","新北市樹林區保安街二段４５巷１３弄１４號三樓","27.76","住","1100805","土地4建物1車位0","三層，陽台","五層","公寓(5樓含以下無電梯)","住家用","","78.8","3","2","2","有","無","6200000","78680","","0",78.8,0,0,"無"
"19","淡水區","房地(土地+建物)+車位","新北市淡水區淡金路二段３９７號十三樓","15.75","住","1100802","土地1建物1車位1","十三層","十五層","住宅大樓(11層含以上有電梯)","住家用","0980817","117.1","1","2","1","有","有","7500000","64048","坡道平面","0",48.36,2.6,11.85,"有"
"20","永和區","房地(土地+建物)+車位","新北市永和區仁愛路３０６巷５２號二樓","19.98","住","1100803","土地1建物1車位1","二層","十九層","住宅大樓(11層含以上有電梯)","住家用","1080430","190.29000000000002","3","2","2","有","有","26500000","159651","坡道平面","2000000",96.03,0,11.48,"有"
"21","淡水區","房地(土地+建物)+車位","新北市淡水區淡金路２３號七樓之８","3.39","商","1100803","土地1建物1車位1","七層","二十九層","住宅大樓(11層含以上有電梯)","住家用","0970909","62.480000000000004","1","0","1","有","有","5300000","84827","坡道機械","0",29.32,0,5.95,"有"
"22","林口區","房地(土地+建物)+車位","新北市林口區文化三路二段３５６號十樓","27.61","商","1100803","土地1建物1車位2","十層","二十九層","住宅大樓(11層含以上有電梯)","住家用","1030618","324.08","4","2","2","有","有","26280000","81091","坡道平面","0",163.86,10.11,21.47,"有"
"23","新莊區","房地(土地+建物)","新北市新莊區八德街５８巷１５號四樓","22.78","住","1100801","土地1建物1車位0","四層，陽台","四層","公寓(5樓含以下無電梯)","住家用","0670621","86.04","3","2","1","有","無","6130000","71246","","0",86.04,0,0,"無"
"24","新莊區","房地(土地+建物)","新北市新莊區民安西路２９７號四樓","20.75","住","1100807","土地1建物1車位0","四層","五層","公寓(5樓含以下無電梯)","住家用","0701125","79.92","3","1","1","有","無","3000000","37538","","0",74.87,0,5.05,"無"
"25","新店區","房地(土地+建物)","新北市新店區寶興路６４巷１２號四樓","29.61","都市：其他:風景區","1100802","土地1建物1車位0","四層","四層","公寓(5樓含以下無電梯)","住家用","0671123","70.52","3","2","1","有","有","2368551","33587","","0",70.52,0,0,"無"
"26","汐止區","房地(土地+建物)","新北市汐止區茄苳路２８０號２樓","28.86","商","1100806","土地2建物1車位0","二層","五層","公寓(5樓含以下無電梯)","住家用","0751223","110.73","2","2","1","有","無","11600000","104759","","0",100.99,0,9.74,"無"
"27","汐止區","房地(土地+建物)","新北市汐止區勤進路８３巷３號３樓之４１","12.59","","1100807","土地1建物1車位0","三層","七層","華廈(10層含以下有電梯)","住家用","0710824","33.24","1","0","1","有","有","2320000","69795","","0",29.19,0,4.05,"有"
"28","三芝區","房地(土地+建物)","新北市三芝區智成街７１巷５號四樓","34.17","住","1100803","土地1建物1車位0","四層","四層","公寓(5樓含以下無電梯)","住家用","0700116","73.06","2","1","1","有","無","1800000","24637","","0",73.06,0,0,"無"
"29","樹林區","房地(土地+建物)","新北市樹林區中山路三段２７巷３弄５號","67.68","住","1100802","土地1建物1車位0","全","二層","透天厝","住家用","","112.8","4","1","2","有","無","4000000","35461","","0",112.8,0,0,"無"
"30","新店區","房地(土地+建物)","新北市新店區永業路８１巷７弄１０號四樓","29.11","都市：其他:風景區","1100810","土地4建物1車位0","四層，陽台","五層","公寓(5樓含以下無電梯)","住家用","0691212","105.76","3","1","2","有","有","6000000","56732","","0",105.76,0,0,"無"
"31","汐止區","房地(土地+建物)","新北市汐止區湖前街１１０巷９７弄６之６號１０樓","28.52","","1100804","土地8建物1車位0","十層","二十五層","住宅大樓(11層含以上有電梯)","住家用","0881202","94.17999999999999","1","1","1","有","有","9000000","95562","","0",57.78,0,9.63,"有"
"32","淡水區","房地(土地+建物)","新北市淡水區水源街二段１７７巷４５號二樓","31.61","住","1100805","土地1建物1車位0","二層","八層","華廈(10層含以下有電梯)","住家用","1010808","131.22","4","0","4","有","有","9500000","72398","","0",91.86,0,2.55,"有"
"33","樹林區","房地(土地+建物)","新北市樹林區保安街一段９號十三樓之４","10.59","商","1100802","土地1建物1車位0","十三層","十三層","住宅大樓(11層含以上有電梯)","住家用","0881210","109.28","3","2","2","有","有","9850000","90135","","0",76.2,0,11.75,"有"
"34","八里區","房地(土地+建物)","新北市八里區華峰三街３１號五樓","16.09","住","1100812","土地1建物1車位0","五層","六層","華廈(10層含以下有電梯)","住家用","0840104","71.83","2","1","1","有","有","4500000","62648","","0",48.7,0,7.16,"有"
"35","淡水區","房地(土地+建物)","新北市淡水區大忠街１１７號四樓之３","4.48","住","1100809","土地1建物1車位0","四層","十八層","住宅大樓(11層含以上有電梯)","住家用","0830629","32.2","1","1","1","有","有","1880000","58385","","0",18.2,1.69,3.65,"有"
"36","鶯歌區","房地(土地+建物)","新北市鶯歌區香賓街５巷８號","107.71","","1100806","土地1建物1車位0","全","二層","透天厝","住家用","","142.5","4","2","3","有","無","8500000","59649","","0",142.5,0,0,"無"
"37","中和區","房地(土地+建物)+車位","新北市中和區中原三街７號八樓","32.51","住","1100804","土地1建物1車位1","八層","二十三層","住宅大樓(11層含以上有電梯)","住家用","1091202","186.78","2","2","2","有","有","25670000","150628","坡道平面","2300000",89.86,0.64,12.29,"有"
"38","三重區","房地(土地+建物)","新北市三重區成功路１００號四樓","7.6","商","1100801","土地3建物1車位0","四層","二十四層","住宅大樓(11層含以上有電梯)","住家用","1041105","87.05","2","1","1","有","有","12500000","143596","","0",42.93,7.97,6.06,"有"
"39","三重區","房地(土地+建物)","新北市三重區長元街１００之８號三樓","9.0","住","1100802","土地1建物1車位0","三層","二十一層","住宅大樓(11層含以上有電梯)","住家用","1020806","91.16","2","1","2","有","有","14000000","153576","","0",52.9,4.7,3.86,"有"
"40","淡水區","房地(土地+建物)+車位","新北市淡水區崁頂三路８１號十二樓","22.26","住","1100804","土地1建物1車位1","十二層","十五層","住宅大樓(11層含以上有電梯)","住家用","1060705","191.33999999999997","3","2","2","有","有","11120000","58116","坡道平面","0",93.43,7.4,8.66,"有"
"41","瑞芳區","房地(土地+建物)","新北市瑞芳區明燈路一段４５巷４４號","39.69","","1100809","土地1建物1車位0","一層","四層","公寓(5樓含以下無電梯)","住家用","","55.76","2","1","1","有","無","750000","13451","","0",55.76,0,0,"無"
"42","新莊區","房地(土地+建物)","新北市新莊區萬安街８７巷１０號四樓","28.46","住","1100802","土地1建物1車位0","四層","五層","公寓(5樓含以下無電梯)","住家用","0710501","101.7","3","2","2","有","無","8100000","79646","","0",95.79,0,5.91,"無"
"43","泰山區","房地(土地+建物)","新北市泰山區明志路三段１４２巷８號六樓之二六","3.59","商","1100801","土地2建物2車位0","六層","九層","華廈(10層含以下有電梯)","住家用","0871003","25.68","1","0","1","有","有","2350000","91511","","0",13.44,0,0,"有"
"44","五股區","房地(土地+建物)","新北市五股區凌雲路一段１５８巷３９弄２６號五樓","26.77","住","1100801","土地1建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","0871006","92.71000000000001","3","1","2","有","無","5600000","60403","","0",65.19,0,7.9,"無"
"45","汐止區","房地(土地+建物)+車位","新北市汐止區大同路三段６１１號３樓之６","10.81","住","1100806","土地1建物1車位1","三層","三十二層","住宅大樓(11層含以上有電梯)","住家用","0880203","177.68","3","2","2","有","有","8260000","46488","坡道平面","0",78.53,22.65,6.28,"有"
"46","三芝區","房地(土地+建物)","新北市三芝區芝麻四街３１號","86.0","","1100807","土地2建物1車位0","全","三層","透天厝","住家用","0851007","195.05","4","3","3","有","有","5350000","27429","","0",124.77,59.05,10.7,"無"
"47","淡水區","房地(土地+建物)+車位","新北市淡水區淡金路二段５１３號十樓","33.59","住","1100805","土地1建物1車位1","十層","十五層","住宅大樓(11層含以上有電梯)","住家用","1010531","222.16000000000003","4","2","2","有","有","13680000","61577","坡道平面","0",120.75,3.52,10.13,"有"
