"","鄉鎮市區","交易標的","土地位置建物門牌","土地移轉總面積平方公尺","都市土地使用分區","交易年月日","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價元平方公尺","車位類別","車位總價元","主建物面積","附屬建物面積","陽台面積","電梯"
"1","中正區","房地(土地+建物)","台北市中正區同安街92巷4之1號3樓","11.0","住","1020422","土地2建物1車位0","三層","五層","套房(1房1廳1衛)","住家用","0761210","42.370000000000005","1","1","1","有","無","7700000","181732","","0",39.84,0,0,0
"2","文山區","房地(土地+建物)","台北市文山區福興路98號4樓之2","11.67","住","1020325","土地1建物1車位0","四層","六層","華廈(10層含以下有電梯)","住家用","0850503","41.99","1","1","1","有","有","5250000","125030","","0",24.58,1.28,2.3,0
"3","中正區","房地(土地+建物)","台北市中正區汀州路三段221號6樓之3","4.21","商","1020418","土地2建物1車位0","六層","七層","套房(1房1廳1衛)","住家用","0701119","27.63","1","1","1","有","有","5600000","202678","","0",16.6,0,2.99,0
"4","文山區","房地(土地+建物)+車位","台北市文山區興隆路二段２０３巷９７號三樓","33.23","住","1020422","土地2建物1車位1","三層","十一層","住宅大樓(11層含以上有電梯)","住家用","1020103","176.04","3","2","1","有","有","19500000","110770","坡道平面","0",81.13,7.16,8.4,0
"5","大同區","房地(土地+建物)+車位","台北市大同區承德路三段154號9樓","16.37","商","1020415","土地2建物1車位1","九層","十三層","住宅大樓(11層含以上有電梯)","住家用","0951016","150.05","3","2","2","有","有","25780000","171809","坡道平面","0",73.88,0,6.94,0
"6","萬華區","房地(土地+建物)","台北市萬華區桂林路３１號七樓之２","8.07","商","1020409","土地1建物1車位0","七層","十二層","住宅大樓(11層含以上有電梯)","住家用","0840228","94.86","2","1","1","有","有","10640000","112165","","0",60.41,0,11.59,0
"7","中正區","房地(土地+建物)","台北市中正區新生南路一段１６０巷８之８號四樓","37.58","住","1020403","土地1建物1車位0","四層","四層","公寓(5樓含以下無電梯)","住家用","","121.25","4","3","3","有","無","28300000","233402","","0",105.71,0,9.43,0
"8","萬華區","房地(土地+建物)+車位","台北市萬華區西藏路１１３號七樓之１","35.55","住","1020320","土地2建物1車位1","七層","十五層","住宅大樓(11層含以上有電梯)","住家用","1000908","166.68","3","2","2","有","有","23800000","142789","坡道平面","0",88.8,0,12.57,0
"9","內湖區","房地(土地+建物)","台北市內湖區民權東路六段１４６號八樓","3.86","其他","1020322","土地1建物1車位0","八層","十二層","住宅大樓(11層含以上有電梯)","住家用","0960621","37.5","1","0","1","有","有","6600000","176000","","0",18.24,0,5.45,0
"10","中山區","房地(土地+建物)","台北市中山區民族東路４１０巷１９號四樓","26.0","住","1020401","土地1建物1車位0","四層","四層","公寓(5樓含以下無電梯)","住家用","0650303","94.91","2","2","1","有","無","10400000","109577","","0",89.82,0,5.09,0
"11","中山區","房地(土地+建物)","台北市中山區中山北路一段53巷8號5樓","5.76","商","1020411","土地1建物1車位0","五層","十二層","套房(1房1廳1衛)","住家用","0970104","38.62","1","1","1","有","有","8600000","222683","","0",20.58,2.71,2.14,0
"12","內湖區","房地(土地+建物)","台北市中山區內湖路三段329巷10弄4號2樓","27.83","住","1020422","土地2建物1車位0","二層","五層","公寓(5樓含以下無電梯)","住家用","0740111","100.61","3","2","2","有","無","10100000","100388","","0",83.01,0,9.27,0
