"","鄉鎮市區","交易標的","土地位置建物門牌","土地移轉總面積平方公尺","都市土地使用分區","交易年月日","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價元平方公尺","車位類別","車位總價元","主建物面積","附屬建物面積","陽台面積","電梯"
"1","安平區","房地(土地+建物)+車位","臺南市安平區永華路二段８１９之１號","8.95","住","1030113","土地1建物2車位1","二十一層","二十四層","住宅大樓(11層含以上有電梯)","住家用","0840530","156.91","3","2","6","有","有","4850000","30909","坡道平面","0",89.85,0,10.52,0
"2","安南區","房地(土地+建物)","臺南市安南區安和路三段７３巷９號","67.0","住","1021227","土地1建物1車位0","全","四層","透天厝","住家用","0830512","177.13","5","2","3","有","無","4450000","25123","","0",161.42,0,15.71,0
"3","東區","房地(土地+建物)+車位","臺南市東區崇學路59巷11號十二樓","19.44","住","1021226","土地1建物1車位1","十二層","十三層","住宅大樓(11層含以上有電梯)","住家用","0890115","156.94","3","2","2","有","無","7500000","47789","坡道平面","0",84.95,0,12.08,0
"4","東區","房地(土地+建物)","臺南市東區凱旋路１６７之２號","30.31","住","1021230","土地1建物1車位0","三層","五層","公寓(5樓含以下無電梯)","住家用","0731219","98.53","4","0","4","有","無","4200000","42627","","0",89.18,0,9.35,0
"5","東區","房地(土地+建物)+車位","臺南市東區中華東路三段３９１號１３樓之３","14.89","商","1021208","土地1建物1車位1","十三層","二十層","住宅大樓(11層含以上有電梯)","住家用","0891128","170.95","3","2","2","有","有","9700000","56742","坡道平面","0",91.05,0,10.71,0
"6","麻豆區","房地(土地+建物)","臺南市麻豆區?江里１１鄰建南一街１８巷１５號","421.6","住","1030121","土地5建物1車位0","全","二層","透天厝","住家用","0700313","134.86","13","2","4","有","無","5850000","43378","","0",134.86,0,0,0
"7","將軍區","房地(土地+建物)","臺南市將軍區長沙里3鄰長沙24之24號","112.0","","1021210","土地1建物1車位0","全","二層","透天厝","住家用","0701228","137.3","0","0","0","有","無","558200","4066","","0",119.26,0,18.04,0
"8","仁德區","房地(土地+建物)","臺南市仁德區仁義里義林七街１５０號","232.54","住","1021217","土地1建物1車位0","全","四層","透天厝","住家用","1020614","436.54","7","2","6","有","無","30300000","69409","","0",413.88,0,22.66,0
"9","仁德區","房地(土地+建物)","臺南市仁德區仁義里義林七街１４８號","149.67","住","1021217","土地1建物1車位0","全","四層","透天厝","住家用","1020614","345.08","5","2","6","有","無","21000000","60855","","0",320.66,0,24.42,0
"10","仁德區","房地(土地+建物)","臺南市仁德區仁義里義林七街１４６號","138.6","住","1021217","土地1建物1車位0","全","四層","透天厝","住家用","1020614","318.39","5","2","6","有","無","16600000","52137","","0",287.09,0,31.3,0
"11","歸仁區","房地(土地+建物)","臺南市歸仁區崙頂里崙頂二街５０巷９３號","94.73","住","1021224","土地1建物1車位0","全","四層","透天厝","住家用","0831111","212.18","5","2","3","有","無","4800000","22622","","0",194.1,11.85,6.23,0
"12","永康區","房地(土地+建物)","臺南市永康區復華一街３６巷５號","134.58","住","1021217","土地1建物1車位0","全","三層","透天厝","住家用","0791019","129.38","5","2","2","有","無","5000000","38646","","0",129.38,0,0,0
"13","東區","房地(土地+建物)","臺南市東區崇善七街52號6樓","16.71","住","1021230","土地1建物1車位0","六層","六層","華廈(10層含以下有電梯)","住家用","0811203","82.01","3","2","2","有","無","3200000","39020","","0",51.57,1.8,7.22,0
"14","關廟區","房地(土地+建物)","臺南市關廟區北安三街49號","165.0","住","1030103","土地1建物1車位0","全","一層","透天厝","住家用","0660906","50.05","1","1","1","有","無","1500000","29970","","0",50.05,0,0,0
"15","永康區","房地(土地+建物)","臺南市永康區大橋一街250巷9之1號","22.62","住","1021229","土地1建物1車位0","二層","五層","公寓(5樓含以下無電梯)","住家用","0701202","86.34","3","2","2","有","無","2500000","28955","","0",61.07,0,10.37,0
"16","歸仁區","房地(土地+建物)","臺南市歸仁區新厝里復興路１１６巷８弄１５號","69.0","商","1030115","土地1建物1車位0","全","二層","透天厝","住家用","0670911","98.88","3","2","2","有","無","2700000","27306","","0",98.88,0,0,0
"17","仁德區","房地(土地+建物)","臺南市仁德區上崙里德善路２９０巷９弄５號","108.3","住","1030109","土地1建物1車位0","全","二層","透天厝","住家用","0771210","125.52","4","3","2","有","無","3550000","28282","","0",119.99,0,5.53,0
"18","安南區","房地(土地+建物)","臺南市安南區郡安路五段１９２巷９號","118.78","住","1030110","土地1建物1車位0","全","二層","透天厝","住家用","0720211","98.63","3","2","2","有","無","3800000","38528","","0",93.19,0,5.44,0
"19","安南區","房地(土地+建物)","臺南市安南區郡安路五段１８４巷１０弄１８號","119.18","住","1021230","土地1建物1車位0","全","二層","透天厝","住家用","0760417","98.63","4","2","2","有","無","4500000","45625","","0",93.19,0,5.44,0
"20","永康區","房地(土地+建物)","臺南市永康區南台街13巷39號10樓之1","10.78","住","1021231","土地1建物1車位0","十層","十六層","住宅大樓(11層含以上有電梯)","住家用","0840523","108.11","3","1","2","有","有","2280000","21090","","0",73.08,3.52,11.31,0
"21","歸仁區","房地(土地+建物)","臺南市歸仁區七甲五街102巷1弄15號","65.58","","1021226","土地6建物2車位0","全","四層","透天厝","住家用","0860829","156.39","4","2","3","有","無","4750000","30373","","0",139.53,0,16.72,0
"22","仁德區","房地(土地+建物)+車位","臺南市仁德區後壁里德善路251巷2號一樓之2","12.83","住","1030118","土地1建物1車位1","一層","八層","華廈(10層含以下有電梯)","住家用","0891107","121.66","4","2","2","有","有","2735000","22481","坡道平面","0",50.35,0,14.35,0
"23","東區","房地(土地+建物)","臺南市東區東寧路46號3樓","26.76","住","1021231","土地1建物1車位0","三層","十五層","華廈(10層含以下有電梯)","住家用","0860131","198.57","3","2","2","有","無","2976740","14991","","0",114.59,0,16.18,0
"24","東區","房地(土地+建物)","臺南市東區長東街79巷4號","66.0","住","1030103","土地1建物1車位0","全","二層","透天厝","住家用","0640813","93.24","5","2","3","有","無","5250000","56306","","0",93.24,0,0,0
"25","東區","房地(土地+建物)","臺南市東區城東街125號","85.0","住","1030104","土地1建物1車位0","全","三層","透天厝","住家用","0700826","152.58","5","2","3","有","無","5300000","34736","","0",145.58,0,7,0
"26","南區","房地(土地+建物)","臺南市南區金華路一段484巷71弄43號","143.0","住","1030114","土地1建物1車位0","全","二層","透天厝","住家用","0680612","124.58","3","2","2","有","無","3500000","28094","","0",124.58,0,0,0
"27","南區","房地(土地+建物)","臺南市南區南功街61號八樓","23.7","住","1021214","土地1建物1車位0","八層","八層","華廈(10層含以下有電梯)","住家用","0881028","165.6","3","2","2","有","有","5200000","31401","","0",89.5,2.46,14.91,0
