"","鄉鎮市區","交易標的","土地位置建物門牌","土地移轉總面積平方公尺","都市土地使用分區","交易年月日","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價元平方公尺","車位類別","車位總價元","主建物面積","附屬建物面積","陽台面積","電梯"
"1","鼓山區","房地(土地+建物)+車位","高雄市鼓山區美術東二路４４０號九樓","23.55","商","1060106","土地1建物1車位1","九層","十五層","住宅大樓(11層含以上有電梯)","住家用","0950808","234.14999999999998","4","2","2","有","有","13220000","56460","坡道平面","0",133.85,1.08,18.01,0
"2","前金區","房地(土地+建物)","高雄市前金區允文街５１號八樓之１１","3.59","商","1060118","土地1建物1車位0","八層","十五層","套房(1房1廳1衛)","住家用","0940624","46.64","1","1","1","有","有","2400000","51458","","0",21.66,0,7.01,0
"3","鼓山區","房地(土地+建物)","高雄市鼓山區大順一路１０１１巷８號九樓之４","5.57","住","1060112","土地1建物1車位0","九層","二十七層","住宅大樓(11層含以上有電梯)","住家用","0840707","63.150000000000006","2","1","1","有","有","2350000","37213","","0",41.58,0,7.69,0
"4","新興區","房地(土地+建物)","高雄市新興區南華路１９８號七樓之１","3.46","商","1060123","土地1建物1車位0","七層","十四層","住宅大樓(11層含以上有電梯)","住家用","0940803","41.09","1","1","1","有","無","2800000","68143","","0",20.6,0,6.43,0
"5","苓雅區","房地(土地+建物)+車位","高雄市苓雅區福安路３５巷１０號１４樓","16.35","住","1060112","土地1建物1車位1","十四層","十四層","住宅大樓(11層含以上有電梯)","住家用","0840724","152.36","3","2","2","有","無","5000000","32817","坡道平面","0",85.61,0,11.66,0
"6","小港區","房地(土地+建物)","高雄市小港區店陽街１０７號四樓","22.28","住","1060112","土地2建物1車位0","四層","七層","華廈(10層含以下有電梯)","住家用","0800805","123.97","3","2","2","有","有","2800000","22586","","0",87.75,0,9.61,0
"7","三民區","房地(土地+建物)+車位","高雄市三民區鼎華路１８０號十五樓之３","4.8","商","1051219","土地1建物1車位1","十五層，電梯樓梯間","十九層","住宅大樓(11層含以上有電梯)","住家用","0840419","64.94","2","2","1","有","有","3400000","52356","其他","0",41.67,0,3.54,0
"8","三民區","房地(土地+建物)+車位","高雄市三民區天祥二路２６號十四樓","14.99","住","1051231","土地1建物1車位1","十四層","十五層","住宅大樓(11層含以上有電梯)","住家用","1030831","147.37","3","2","2","有","有","11580000","78578","坡道平面","0",72.49,1.71,6.29,0
"9","三民區","房地(土地+建物)","高雄市三民區立人街１４巷３０號","45.96","住","1060119","土地1建物1車位0","全","二層","透天厝","住家用","0570611","67.74","3","2","2","有","無","2200000","32477","","0",67.74,0,0,0
"10","楠梓區","房地(土地+建物)","高雄市楠梓區玉田街１０號十七樓之２","14.08","商","1060111","土地1建物1車位0","十七層","十七層","住宅大樓(11層含以上有電梯)","住家用","0811222","115.66999999999999","3","1","2","有","有","3000000","25936","","0",85.61,1.02,3.36,0
"11","左營區","房地(土地+建物)","高雄市左營區果峰街４巷３號１４樓","27.55","住","1051229","土地2建物1車位0","十四層","十五層","住宅大樓(11層含以上有電梯)","住家用","0741129","101.57","3","2","2","有","無","1500000","14768","","0",73.66,0,13.73,0
