"","鄉鎮市區","交易標的","土地位置建物門牌","土地移轉總面積平方公尺","都市土地使用分區","交易年月日","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價元平方公尺","車位類別","車位總價元","主建物面積","附屬建物面積","陽台面積","電梯"
"1","文山區","房地(土地+建物)","臺北市文山區景文街76號7樓","9.54","商","1050327","土地1建物1車位0","七層","三十三層","住宅大樓(11層含以上有電梯)","住家用","1040427","115.48","2","2","1","有","有","22600000","195705","","0",62.32,8.05,6.22,0
"2","文山區","房地(土地+建物)","臺北市文山區木柵路四段33巷9號2樓之3","11.53","住","1050331","土地1建物1車位0","二層","十層","套房(1房1廳1衛)","住家用","0971208","41.01","1","0","1","有","有","6000000","146306","","0",26.01,2.13,0,0
"3","文山區","房地(土地+建物)+車位","臺北市文山區興隆路三段181巷72號9樓","52.84","住","1050327","土地3建物1車位1","九層","十二層","住宅大樓(11層含以上有電梯)","住家用","1001024","219.07999999999998","3","2","2","有","有","29200000","133285","坡道平面","0",102.64,4.67,10.95,0
"4","文山區","房地(土地+建物)+車位","臺北市文山區政大三街１０５號四樓","99.65","住","1050411","土地1建物1車位1","四層，五層","五層","華廈(10層含以下有電梯)","住家用","0980924","228.23","4","2","2","有","有","35000000","153354","坡道機械","0",122.69,23.61,11.43,0
"5","萬華區","房地(土地+建物)","臺北市萬華區萬大路277巷46號9樓","19.23","住","1050314","土地1建物1車位0","九層","十二層","住宅大樓(11層含以上有電梯)","住家用","0711027","80.31","2","1","1","有","有","12200000","151911","","0",55.51,0,6.75,0
"6","萬華區","房地(土地+建物)","臺北市萬華區青年路１０６巷２３號","14.04","住","1050408","土地2建物1車位0","一層，騎樓","五層","套房(1房1廳1衛)","住家用","0640403","36.4","1","1","1","有","無","7400000","203297","","0",36.4,0,0,0
"7","內湖區","房地(土地+建物)","臺北市內湖區內湖路一段４３１號五樓","41.79","住","1050412","土地3建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","0670518","136.4","3","2","2","有","無","17300000","126833","","0",126.5,0,9.9,0
"8","內湖區","房地(土地+建物)+車位","臺北市內湖區金湖路３３８號三樓","15.33","住","1050414","土地1建物1車位1","三層","十層","華廈(10層含以下有電梯)","住家用","0880824","106.38000000000001","1","2","1","有","有","11500000","108103","坡道平面","0",35.34,2.97,4.34,0
"9","內湖區","房地(土地+建物)+車位","臺北市內湖區文湖街21巷112弄12號3樓","23.29","住","1050221","土地1建物1車位1","三層","八層","華廈(10層含以下有電梯)","住家用","0920515","85.07","2","2","1","有","有","11120000","130716","升降機械","0",44.07,0.96,5.78,0
"10","內湖區","房地(土地+建物)","臺北市內湖區安康路434巷20弄18號4樓之1","11.9","住","1050401","土地1建物1車位0","四層","八層","華廈(10層含以下有電梯)","住家用","0850613","36.4","1","1","1","有","有","5400000","148352","","0",21.17,0,3.42,0
