"","鄉鎮市區","交易標的","土地位置建物門牌","土地移轉總面積平方公尺","都市土地使用分區","交易年月日","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價元平方公尺","車位類別","車位總價元","主建物面積","附屬建物面積","陽台面積","電梯"
"1","前金區","房地(土地+建物)","高雄市前金區六合二路１７３號八樓之３","3.49","商","1110901","土地1建物1車位0","八層","十二層","住宅大樓(11層含以上有電梯)","住家用","0830625","39.730000000000004","1","1","1","有","有","2530000","63680","","0",30.1,0,0,"有"
"2","鼓山區","房地(土地+建物)","高雄市鼓山區文忠路１６１號六樓之１２","4.19","商","1110904","土地1建物1車位0","六層","十層","華廈(10層含以下有電梯)","住家用","0840905","37.79","1","1","1","有","有","2270000","60069","","0",23.03,0,3.12,"有"
"3","湖內區","房地(土地+建物)","高雄市湖內區正義二路４６巷３弄４號","92.43","","1110901","土地3建物1車位0","全","三層","透天厝","住家用","0840118","146.33","4","1","3","有","無","5500000","37586","","0",131.18,0,15.15,"無"
"4","仁武區","房地(土地+建物)+車位","高雄市仁武區京吉三路６６號六樓","13.15","商","1110901","土地1建物1車位1","六層","十五層","住宅大樓(11層含以上有電梯)","住家用","1090305","113.86","2","1","1","有","有","5000000","43914","其他","0",49.79,2.69,4.64,"有"
"5","橋頭區","房地(土地+建物)","高雄市橋頭區公園南街１３號六樓之９","6.68","","1110902","土地3建物1車位0","六層","十三層","住宅大樓(11層含以上有電梯)","住家用","0860115","35.239999999999995","1","0","1","有","有","1510000","42849","","0",20.98,0,1.51,"有"
"6","鳳山區","房地(土地+建物)","高雄市鳳山區瑞光１巷２５號","121.0","住","1110902","土地1建物1車位0","全","一層","透天厝","住家用","0601208","29.93","1","1","1","有","無","5300000","177080","","0",29.93,0,0,"無"
"7","大寮區","房地(土地+建物)+車位","高雄市大寮區江山路７３之２７號四樓","26.18","住","1110904","土地1建物1車位1","四層","六層","華廈(10層含以下有電梯)","住家用","0821111","144.89","3","2","2","有","有","5250000","36234","升降平面","0",84.54,0,17.28,"有"
"8","前鎮區","房地(土地+建物)","高雄市前鎮區中華五路９４７巷２號十一樓之３","10.11","住","1110901","土地1建物1車位0","十一層","十二層","住宅大樓(11層含以上有電梯)","住家用","0830809","46.06","3","2","2","有","有","1500000","32566","","0",29.36,0,1.75,"有"
"9","前鎮區","房地(土地+建物)","高雄市前鎮區中華五路９４７巷２號十一樓之３","10.11","住","1110901","土地1建物1車位0","十一層","十二層","住宅大樓(11層含以上有電梯)","住家用","0830809","46.06","3","2","2","有","有","1500000","32566","","0",29.36,0,1.75,"有"
"10","三民區","房地(土地+建物)","高雄市三民區灣中街２４１號六樓","18.08","住","1110903","土地2建物1車位0","六層，電梯樓梯間","七層","華廈(10層含以下有電梯)","住家用","0810717","101.22","3","1","2","有","有","1600000","15807","","0",73.56,2.38,8.34,"有"
"11","鳳山區","房地(土地+建物)","高雄市鳳山區南江街１７６巷３號","30.2","住","1110914","土地1建物1車位0","一層","五層","公寓(5樓含以下無電梯)","住家用","0701208","83.12","3","2","2","有","無","5300000","63763","","0",83.12,0,0,"無"
"12","楠梓區","房地(土地+建物)","高雄市楠梓區旗楠路１２６巷１０９號十二樓","6.28","商","1110902","土地1建物1車位0","十二層","十五層","住宅大樓(11層含以上有電梯)","住家用","0850205","49.18","1","1","1","有","有","2360000","47987","","0",30.32,0,4.96,"有"
"13","小港區","房地(土地+建物)","高雄市小港區小港路９０巷１弄３１號","69.0","住","1110907","土地1建物1車位0","全","三層","透天厝","住家用","0780519","166.6","4","2","3","有","無","5100000","30612","","0",143.32,16.28,7,"無"
"14","岡山區","房地(土地+建物)+車位","高雄市岡山區大德二路１８７號四樓之３","9.77","住","1110905","土地1建物1車位1","四層","十三層","住宅大樓(11層含以上有電梯)","住家用","0820511","95.32","2","2","2","有","有","5000000","52455","坡道機械","0",64.33,7.86,0,"有"
"15","鳳山區","房地(土地+建物)","高雄市鳳山區安寧街７５之１號","18.28","商","1110901","土地1建物1車位0","二層","五層","公寓(5樓含以下無電梯)","住家用","0730920","92.6","3","2","2","有","無","4000000","43197","","0",74.27,0,7.98,"無"
"16","大社區","房地(土地+建物)","高雄市大社區翠屏路８４巷３號四樓","17.56","住","1110901","土地1建物1車位0","四層","七層","華廈(10層含以下有電梯)","住家用","0810807","110.39","3","2","2","有","有","4080000","36960","","0",78.31,0,14.86,"有"
"17","仁武區","房地(土地+建物)","高雄市仁武區大同南街２９號","103.61","住","1110901","土地1建物1車位0","全","四層","透天厝","住家用","0941013","196.13","4","2","3","有","無","17000000","86677","","0",151.02,0,45.11,"無"
"18","大寮區","房地(土地+建物)","高雄市大寮區內厝路３９３號十樓","19.1","住","1110906","土地1建物1車位0","十層","十一層","住宅大樓(11層含以上有電梯)","住家用","0830205","119.12","3","2","2","有","有","4300000","36098","","0",84.91,0,7.77,"有"
"19","鼓山區","房地(土地+建物)+車位","高雄市鼓山區文信路２４３號八樓","7.93","商","1110907","土地1建物1車位1","八層","十五層","公寓(5樓含以下無電梯)","住家用","0931025","83.61","2","2","1","有","無","6800000","81330","升降機械","0",49.04,1.33,6.05,"無"
"20","林園區","房地(土地+建物)+車位","高雄市林園區忠孝東路５７之１號二樓","17.84","住","1110908","土地1建物1車位1","二層","八層","華廈(10層含以下有電梯)","住家用","0830704","109.33000000000001","3","1","2","有","有","2000000","18293","升降機械","0",75.2,0,10.31,"有"
"21","鼓山區","房地(土地+建物)","高雄市鼓山區文忠路１１５號三樓","9.22","商","1110804","土地1建物1車位0","三層","十四層","住宅大樓(11層含以上有電梯)","住家用","0940520","87.10000000000001","2","1","1","有","有","7050000","80941","","0",58.39,1.84,5.86,"有"
"22","鼓山區","房地(土地+建物)+車位","高雄市鼓山區鼓山三路４０之１號三樓之３","19.47","住","1110802","土地1建物1車位1","三層","十五層","住宅大樓(11層含以上有電梯)","住家用","1000524","158.1","3","2","2","有","有","13000000","82226","坡道平面","0",78.92,3.68,7.12,"有"
"23","鼓山區","房地(土地+建物)","高雄市鼓山區美術東八街１１６號四樓","9.28","住","1110803","土地1建物1車位0","四層","十五層","住宅大樓(11層含以上有電梯)","住家用","1011107","84.74000000000001","2","2","1","有","有","7280000","85910","","0",48.74,0.96,2.29,"有"
"24","前金區","房地(土地+建物)+車位","高雄市前金區五福三路１４８號八樓之１","11.64","商","1110805","土地1建物1車位1","八層","十二層","住宅大樓(11層含以上有電梯)","住家用","0830208","129.67000000000002","4","2","2","有","有","5880000","45346","坡道機械","0",92.2,0,0,"有"
"25","新興區","房地(土地+建物)","高雄市新興區七賢二路５５號九樓之７","5.19","商","1110829","土地1建物1車位0","九層","十五層","住宅大樓(11層含以上有電梯)","住家用","1060424","79.42","2","1","1","有","有","4530000","57039","","0",46.41,1.99,3.23,"有"
"26","前鎮區","房地(土地+建物)","高雄市前鎮區凱旋四路３１０號十三樓","13.84","住","1110808","土地1建物1車位0","十三層","十四層","住宅大樓(11層含以上有電梯)","住家用","0891023","106.17","3","2","2","有","有","7700000","72525","","0",68.45,3.19,7.36,"有"
"27","三民區","房地(土地+建物)+車位","高雄市三民區建和街４之３號九樓","16.82","商","1110801","土地1建物1車位1","九層，電梯樓梯間","十三層","住宅大樓(11層含以上有電梯)","住家用","0830609","133.31","4","2","2","有","有","7100000","53259","坡道機械","0",96.58,0,11.6,"有"
"28","三民區","房地(土地+建物)+車位","高雄市三民區民族一路５２１號十一樓","14.78","住","1110822","土地1建物1車位1","十一層","二十九層","住宅大樓(11層含以上有電梯)","住家用","0880209","201.42000000000002","4","2","2","有","有","11641000","57795","坡道平面","0",112.99,0,15.53,"有"
"29","楠梓區","房地(土地+建物)","高雄市楠梓區大學十七街４０８號十二樓","12.87","商","1110808","土地1建物1車位0","十二層","十五層","住宅大樓(11層含以上有電梯)","住家用","1110406","133.2","3","2","2","有","有","9700000","72823","","0",69.19,6.68,10.68,"有"
"30","左營區","房地(土地+建物)+車位","高雄市左營區啟文路１２９號十五樓之３","26.32","住","1110803","土地1建物1車位1","十五層","十五層","住宅大樓(11層含以上有電梯)","住家用","1110302","172.42000000000002","3","2","2","有","有","16800000","97439","坡道平面","2150000",74.89,6.12,15.28,"有"
"31","楠梓區","房地(土地+建物)","高雄市楠梓區藍田路６２２號十一樓","8.57","商","1110821","土地1建物1車位0","十一層","十四層","住宅大樓(11層含以上有電梯)","住家用","0991221","73.73","2","1","1","有","有","5660000","76767","","0",39.22,0.65,11.66,"有"
"32","左營區","房地(土地+建物)","高雄市左營區大中二路６７９號三樓","10.29","住","1110818","土地1建物1車位0","三層","二十三層","住宅大樓(11層含以上有電梯)","住家用","1110302","98.41","2","1","1","有","有","11250000","114318","","0",54.55,2.02,5.42,"有"
"33","左營區","房地(土地+建物)","高雄市左營區果峰街６巷８號五樓","36.73","住","1110809","土地2建物1車位0","五層","十五層","住宅大樓(11層含以上有電梯)","住家用","0741129","132.56","3","2","2","有","有","6000000","45263","","0",96.21,0,22.81,"有"
"34","楠梓區","房地(土地+建物)","高雄市楠梓區惠民路３６巷１號五樓","15.25","住","1110827","土地1建物1車位0","五層","八層","華廈(10層含以下有電梯)","住家用","0830705","92.36","3","2","2","有","有","2940000","31832","","0",70.79,0,6.96,"有"
"35","岡山區","房地(土地+建物)+車位","高雄市岡山區筧橋路９號十一樓之１","36.22","住","1110824","土地1建物1車位1","十一層","十四層","住宅大樓(11層含以上有電梯)","住家用","0950306","202.67","4","2","2","有","有","6000000","29605","坡道平面","0",116.16,0,13.35,"有"
"36","橋頭區","房地(土地+建物)+車位","高雄市橋頭區經武路１１３０巷１９７號六樓","12.99","住","1110814","土地1建物1車位1","六層","十五層","住宅大樓(11層含以上有電梯)","住家用","1110530","93.78999999999999","2","1","2","有","有","6000000","63973","坡道機械","0",51.3,0,3.86,"有"
"37","鳳山區","房地(土地+建物)","高雄市鳳山區高鳳一路４０號八樓","13.69","住","1110806","土地1建物1車位0","八層","十五層","住宅大樓(11層含以上有電梯)","住家用","1030810","95.6","2","2","1","有","有","6500000","67992","","0",51.04,1.38,9.5,"有"
"38","鳳山區","房地(土地+建物)","高雄市鳳山區中山西路８０巷４５號","60.0","住","1110807","土地1建物1車位0","全","二層","透天厝","住家用","0580203","70.5","3","1","1","有","無","5500000","78014","","0",70.5,0,0,"無"
"39","鳳山區","房地(土地+建物)","高雄市鳳山區北文街１１１號四樓","18.93","住","1110805","土地1建物1車位0","四層","七層","華廈(10層含以下有電梯)","住家用","0830111","111.32000000000001","3","2","2","有","有","4800000","43119","","0",68.24,0,16.88,"有"
"40","鳳山區","房地(土地+建物)+車位","高雄市鳳山區武松街１５１號五樓","19.38","住","1110806","土地1建物1車位1","五層","八層","華廈(10層含以下有電梯)","住家用","0820318","124.95","3","2","2","有","有","7150000","57223","坡道平面","0",75.89,0,8.22,"有"
"41","大樹區","房地(土地+建物)","高雄市大樹區中山路３巷４２６號","111.29","","1110819","土地1建物1車位0","全","二層","透天厝","住家用","0720127","78.63","3","2","2","有","無","3200000","40697","","0",75.53,3.1,0,"無"
"42","鳳山區","房地(土地+建物)","高雄市鳳山區濱山街５５巷２０弄４號","99.0","住","1110802","土地1建物1車位0","全","二層","透天厝","住家用","0750425","145.95","4","2","3","有","無","12800000","87701","","0",115.83,20.66,9.46,"無"
"43","鳳山區","房地(土地+建物)","高雄市鳳山區中山東路３２５巷９弄７號","65.0","住","1110803","土地1建物1車位0","全","二層","透天厝","住家用","0600509","75.68","4","2","3","有","無","4600000","60782","","0",75.68,0,0,"無"
"44","鳥松區","房地(土地+建物)","高雄市鳥松區松埔北巷４之４０號十樓之１","15.65","","1110818","土地2建物1車位0","十層","十六層","住宅大樓(11層含以上有電梯)","住家用","0840915","75.68","2","1","1","有","有","3100000","40962","","0",51.87,0,5.84,"有"
"45","仁武區","房地(土地+建物)","高雄市仁武區大春三街９５巷２號","83.0","住","1110816","土地1建物1車位0","全","五層","透天厝","住家用","1110510","265.57","4","2","5","有","有","23900000","89995","","0",255.04,0,10.53,"有"
"46","仁武區","房地(土地+建物)","高雄市仁武區文學路二段１３３巷１８號","101.14","住","1110814","土地1建物1車位0","全","四層","透天厝","住家用","1070706","232.71","4","2","4","有","無","19200000","82506","","0",210.23,0,22.48,"無"
"47","路竹區","房地(土地+建物)","高雄市路竹區忠孝路２２號","69.87","住","1110809","土地2建物1車位0","全","一層","透天厝","住家用","0561001","67.41","2","1","2","有","無","3000000","44504","","0",67.41,0,0,"無"
"48","前鎮區","房地(土地+建物)","高雄市前鎮區中華五路９６９巷２弄１號六樓之３","6.19","住","1110829","土地1建物1車位0","六層","十二層","住宅大樓(11層含以上有電梯)","住家用","0830809","27.73","3","2","2","有","有","950000","34247","","0",17.75,0,1.05,"有"
"49","三民區","房地(土地+建物)","高雄市三民區建國三路６號十九樓之９","2.59","商","1110818","土地1建物1車位0","十九層","二十一層","住宅大樓(11層含以上有電梯)","住家用","0840615","43.02","1","1","1","有","有","2100000","48815","","0",22.05,1.36,4.44,"有"
"50","楠梓區","房地(土地+建物)","高雄市楠梓區惠正街１３２號四樓","12.63","住","1110818","土地1建物1車位0","四層","十四層","住宅大樓(11層含以上有電梯)","住家用","1110222","78.63","2","2","1","有","有","7000000","89025","","0",40.26,0,9.27,"有"
"51","仁武區","房地(土地+建物)","高雄市仁武區大春三街９５巷１號","83.0","住","1110816","土地1建物1車位0","全","五層","透天厝","住家用","1110510","265.57","4","2","5","有","有","25000000","94137","","0",255.04,0,10.53,"有"
"52","湖內區","房地(土地+建物)","高雄市湖內區中山路一段３０１巷２４弄２０號","140.86","住","1110830","土地3建物1車位0","全","一層","透天厝","住家用","0641231","70.1","3","1","1","有","無","2300000","32810","","0",70.1,0,0,"無"
"53","湖內區","房地(土地+建物)","高雄市湖內區中山路一段３８０巷５弄２０號","103.24","住","1110813","土地3建物1車位0","全","二層","透天厝","住家用","0740318","116.0","4","2","3","有","無","3000000","25862","","0",116,0,0,"無"
"54","小港區","房地(土地+建物)","高雄市小港區永義街２２巷４２號三樓","16.03","住","1110818","土地1建物1車位0","三層","六層","華廈(10層含以下有電梯)","住家用","0810430","105.56","3","3","3","有","無","3300000","31262","","0",71.2,0,8.8,"有"
"55","小港區","房地(土地+建物)","高雄市小港區漢威街１８０巷２６號三樓","37.23","住","1110819","土地1建物1車位0","三層","十一層","公寓(5樓含以下無電梯)","住家用","0831202","146.07999999999998","3","2","2","有","有","5000000","34228","","0",94.08,5.09,14.33,"無"
"56","大社區","房地(土地+建物)","高雄市大社區學府路２１０巷２弄１６號三樓","81.04","","1110815","土地2建物2車位0","全","四層","透天厝","住家用","0841019","124.67","3","2","3","有","有","5300000","42512","","0",95.75,0,17.61,"無"
