"","鄉鎮市區","交易標的","土地位置建物門牌","土地移轉總面積平方公尺","都市土地使用分區","交易年月日","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價元平方公尺","車位類別","車位總價元","主建物面積","附屬建物面積","陽台面積","電梯"
"1","西區","房地(土地+建物)","台中市西區忠誠街６６巷１３號三樓","38.31","住","1011023","土地1建物1車位0","三層","四層","華廈(10層含以下有電梯)","住家用","0680320","96.74","3","2","2","有","無","4060000","41968","","0",96.74,0,0,0
"2","中區","房地(土地+建物)","台中市中區民權路１６４號２０樓之１８","1.93","商","1011004","土地2建物1車位0","二十層","二十八層","套房(1房1廳1衛)","住家用","0860131","37.39","1","1","1","有","有","780000","20859","","0",22.18,0,3.12,0
"3","中區","房地(土地+建物)","台中市中區民權路１６４號１９樓之１５","1.93","商","1011009","土地2建物1車位0","十九層","二十八層","套房(1房1廳1衛)","住家用","0860131","37.39","1","1","1","有","有","830000","22196","","0",22.18,0,3.12,0
"4","南區","房地(土地+建物)+車位","台中市南區南陽街９７號３樓之２","12.46","住","1011007","土地1建物2車位1","三層","十六層","住宅大樓(11層含以上有電梯)","住家用","0830728","214.16","3","2","2","有","有","4350000","20311","坡道平面","0",62.02,2.09,6.9,0
"5","南區","房地(土地+建物)+車位","台中市南區南平一街３１號１１樓之２","42.56","住","1011016","土地1建物1車位2","十一層，十二層","十二層","住宅大樓(11層含以上有電梯)","住家用","0820709","289.03","4","2","2","有","有","7200000","24911","坡道平面","0",187.11,16.39,15.13,0
"6","南區","房地(土地+建物)+車位","台中市南區國光路８１號３樓之１","15.19","住","1011006","土地1建物1車位1","三層","十四層","住宅大樓(11層含以上有電梯)","住家用","0830915","153.32999999999998","3","2","2","有","有","5630000","36719","坡道平面","0",103.08,2.82,12.1,0
"7","西區","房地(土地+建物)+車位","台中市西區三民路１段３６號１９樓之１２　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　","8.67","住","1011015","土地2建物1車位1","十九層","十九層","住宅大樓(11層含以上有電梯)","住家用","0840113","104.55000000000001","3","2","2","有","有","3280000","31372","坡道機械","0",62.53,0,3.53,0
"8","西區","房地(土地+建物)","台中市西區模範街１８巷１１號","40.08","住","1010929","土地1建物1車位0","一層，騎樓","五層","公寓(5樓含以下無電梯)","住家用","0720623","105.07","3","2","2","有","無","5050000","48063","","0",105.07,0,0,0
"9","南區","房地(土地+建物)","台中市南區德富路５０２號七樓","54.48","住","1010915","土地2建物1車位0","七層","七層","華廈(10層含以下有電梯)","住家用","0830606","246.63","5","1","2","有","無","5000000","20273","","0",229.68,1.23,15.72,0
"10","北屯區","房地(土地+建物)","台中市北屯區僑孝街３２巷４０號４樓","15.31","商","1011009","土地1建物1車位0","四層","七層","華廈(10層含以下有電梯)","住家用","0800528","77.67","3","2","2","有","有","2200000","28323","","0",56.41,0,6.77,0
