"","鄉鎮市區","交易標的","土地位置建物門牌","土地移轉總面積平方公尺","都市土地使用分區","交易年月日","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價元平方公尺","車位類別","車位總價元","主建物面積","附屬建物面積","陽台面積","電梯"
"1","桃園區","房地(土地+建物)+車位","桃園市桃園區宏昌十街５號七樓","21.63","住","1050320","土地1建物1車位2","七層","十二層","住宅大樓(11層含以上有電梯)","住家用","0951011","185.28","3","2","2","有","有","10100000","54512","坡道平面","0",77.2,1.6,8.32,0
"2","桃園區","房地(土地+建物)+車位","桃園市桃園區敬三街２２號十三樓","30.38","住","1050312","土地1建物1車位1","十三層","十四層","住宅大樓(11層含以上有電梯)","住家用","0970331","182.81","4","2","3","有","有","12240000","66955","坡道平面","0",96.05,1.09,14.28,0
"3","桃園區","房地(土地+建物)","桃園市桃園區雙龍街１０巷７號","54.04","住","1050321","土地1建物1車位0","一層","一層","其他","住家用","0640115","49.0","2","2","1","有","無","3550000","72449","","0",49,0,0,0
"4","桃園區","房地(土地+建物)","桃園市桃園區寶慶路３３０號四樓之３　　","3.6","住","1050403","土地1建物1車位0","四層","十三層","套房(1房1廳1衛)","住家用","0840714","34.6","1","0","1","有","有","1810000","52312","","0",21.28,0,5.41,0
"5","桃園區","房地(土地+建物)","桃園市桃園區鎮二街１３號","47.8","住","1050406","土地1建物2車位0","二層","五層","公寓(5樓含以下無電梯)","住家用","0690724","177.92","3","2","2","有","無","9280000","52158","","0",177.92,0,0,0
"6","桃園區","房地(土地+建物)+車位","桃園市桃園區中埔二街88號五樓","11.28","住","1050406","土地1建物2車位1","五層","十四層","住宅大樓(11層含以上有電梯)","住家用","0921121","137.7","3","2","2","有","有","8600000","62455","坡道平面","0",72.93,1.84,11.94,0
"7","桃園區","房地(土地+建物)+車位","桃園市桃園區永順街99巷5號十二樓","16.88","住","1050418","土地1建物1車位2","十二層","十四層","住宅大樓(11層含以上有電梯)","住家用","1030915","167.24","2","2","1","有","有","12280000","91256","坡道平面","3200000",58.2,2.22,8.97,0
"8","桃園區","房地(土地+建物)","桃園市桃園區大有路５００之１號三樓","8.93","住","1050407","土地1建物1車位0","三層","十六層","住宅大樓(11層含以上有電梯)","住家用","0820811","76.73","2","2","1","有","有","4010000","52261","","0",51.96,0.6,7.08,0
"9","桃園區","房地(土地+建物)+車位","桃園市桃園區向善街３１號三樓","17.86","住","1050313","土地1建物1車位1","三層","十三層","住宅大樓(11層含以上有電梯)","住家用","0840704","137.2","3","2","2","有","有","6300000","45918","升降機械","0",72.08,5.78,8.45,0
"10","龜山區","房地(土地+建物)+車位","桃園市龜山區文化七路１８１巷１７弄８號六樓","45.82","住","1050406","土地1建物1車位1","六層","六層","華廈(10層含以下有電梯)","住家用","0951129","158.87","2","1","2","有","有","12000000","75533","坡道平面","0",86.47,3.75,12.02,0
