"","鄉鎮市區","交易標的","土地位置建物門牌","土地移轉總面積平方公尺","都市土地使用分區","交易年月日","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價元平方公尺","車位類別","車位總價元","主建物面積","附屬建物面積","陽台面積","電梯"
"1","文山區","房地(土地+建物)","臺北市文山區福興路６３巷１１號五樓之３","12.17","住","1070713","土地2建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","0830530","39.65","1","1","1","有","無","4180000","105422","","0",27.4,0,0,0
"2","文山區","房地(土地+建物)","臺北市文山區仙岩路２２巷２７號十三樓","17.48","住","1070512","土地0建物1車位0","十三層","十五層","住宅大樓(11層含以上有電梯)","住家用","0840411","76.61","2","2","1","有","有","12200000","159248","","0",48.98,0,6.56,0
"3","大同區","房地(土地+建物)+車位","臺北市大同區萬全街１號十樓之１１","14.0","商","1070801","土地1建物1車位1","十層","十五層","住宅大樓(11層含以上有電梯)","住家用","1041016","189.54000000000002","3","2","2","有","有","39600000","208927","坡道平面","0",79.12,8.89,7.35,0
"4","萬華區","房地(土地+建物)+車位","臺北市萬華區康定路８２號十一樓之３","10.66","商","1070526","土地1建物1車位1","十一層","十五層","住宅大樓(11層含以上有電梯)","住家用","1020528","174.76","3","2","2","有","有","28000000","160220","升降平面","0",79.93,0.82,14.18,0
"5","大同區","房地(土地+建物)+車位","臺北市大同區民權西路３００號１１樓之１","10.72","其他","1070710","土地1建物1車位1","十一層","十三層","住宅大樓(11層含以上有電梯)","住家用","1060314","123.22","3","2","2","有","有","22700000","198714","升降機械","2000000",63.22,3,3.77,0
"6","中山區","房地(土地+建物)","臺北市中山區吉林路１６１巷１１之１號四樓","24.5","住","1070721","土地1建物1車位0","四層","四層","公寓(5樓含以下無電梯)","住家用","","79.85","3","1","1","有","無","13550000","169693","","0",79.85,0,0,0
"7","內湖區","房地(土地+建物)","臺北市內湖區行善路２５巷１弄１號七樓","48.27","住","1070531","土地1建物1車位0","七層","九層","華廈(10層含以下有電梯)","住家用","0870506","127.78999999999999","3","2","2","有","無","15600000","122075","","0",76.75,0,7.06,0
"8","內湖區","房地(土地+建物)","臺北市內湖區康樂街１８６巷４６號二樓","45.8","住","1070707","土地1建物1車位0","二層","五層","公寓(5樓含以下無電梯)","住家用","0750117","115.06","3","2","1","有","有","12550000","109074","","0",104.62,0,10.44,0
"9","中山區","房地(土地+建物)","臺北市中山區新生北路二段６０巷２號七樓之６","4.99","商","1070721","土地1建物1車位0","七層","十二層","套房(1房1廳1衛)","住家用","0701228","52.11","1","1","1","有","有","6310000","121090","","0",34.16,0,3.16,0
"10","中山區","房地(土地+建物)","臺北市中山區林森北路２６３號９樓","3.49","商","1070717","土地2建物1車位0","九層","十二層","套房(1房1廳1衛)","住家用","0710707","42.28","1","1","1","有","有","5750000","135998","","0",33.48,0,0,0
"11","內湖區","房地(土地+建物)+車位","臺北市內湖區大湖山莊街176巷18號12樓之2","14.17","住","1070714","土地1建物1車位1","十二層","十四層","套房(1房1廳1衛)","住家用","0971127","83.02000000000001","1","1","1","有","有","13880000","167209","坡道平面","0",33.71,2.82,2.79,0
"12","內湖區","房地(土地+建物)+車位","臺北市內湖區內湖路一段411巷90弄27號5樓之1","10.9","住","1070719","土地1建物1車位1","五層","九層","華廈(10層含以下有電梯)","住家用","0981204","66.65","2","1","1","有","有","11900000","189125","升降機械","1500000",34.6,1.62,3.84,0
"13","內湖區","房地(土地+建物)","臺北市內湖區康寧路一段156巷32弄27號4樓","24.14","住","1070707","土地1建物1車位0","四層","四層","公寓(5樓含以下無電梯)","住家用","0661110","67.61","2","2","1","有","無","9780000","144653","","0",57.27,0,10.34,0
"14","內湖區","房地(土地+建物)+車位","臺北市內湖區新豐街１０１號二樓","74.95","住","1070501","土地1建物1車位2","二層","十三層","住宅大樓(11層含以上有電梯)","住家用","1031022","401.88","4","2","4","有","有","89980000","273888","坡道平面","4850000",189.41,0,17.79,0
"15","中山區","房地(土地+建物)","臺北市中山區龍江路２７１巷９號四樓","29.25","住","1070625","土地1建物1車位0","四層","四層","公寓(5樓含以下無電梯)","住家用","0650612","98.21","3","2","2","有","無","15000000","152734","","0",85.38,0,12.83,0
"16","內湖區","房地(土地+建物)+車位","臺北市內湖區內湖路二段１０３巷１８號六樓","76.23","住","1040208","土地1建物1車位3","六層","二十六層","住宅大樓(11層含以上有電梯)","住家用","1070619","557.3299999999999","0","0","0","無","有","199880000","436793","坡道平面","8700000",231.45,4.54,34.54,0
