"","鄉鎮市區","交易標的","土地位置建物門牌","土地移轉總面積平方公尺","都市土地使用分區","交易年月日","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價元平方公尺","車位類別","車位總價元","主建物面積","附屬建物面積","陽台面積","電梯"
"1","安平區","房地(土地+建物)+車位","臺南市安平區郡平路181號9樓之5","15.05","住","1070627","土地1建物1車位1","九層","十四層","住宅大樓(11層含以上有電梯)","住家用","0880622","151.76","3","2","2","有","有","5350000","35253","坡道平面","0",86.07,1.46,12.55,0
"2","北區","房地(土地+建物)+車位","臺南市北區公園南路３５８號二十三樓之５","7.11","住","1070721","土地1建物1車位1","二十三層","二十五層","住宅大樓(11層含以上有電梯)","住家用","0840104","93.3","2","2","1","有","有","4000000","42872","坡道平面","0",56.16,0,3.81,0
"3","北區","房地(土地+建物)","臺南市北區成功路６８巷７０號","77.0","商","1070806","土地1建物1車位0","全","一層","透天厝","住家用","0370101","19.66","3","1","2","有","無","1600000","81384","","0",19.66,0,0,0
"4","安平區","房地(土地+建物)+車位","臺南市安平區育平七街２號六樓之４","25.2","住","1070627","土地1建物1車位1","六層，七層","八層","華廈(10層含以下有電梯)","住家用","0850816","169.17000000000002","4","2","2","有","有","6000000","35467","坡道平面","0",92.91,0,10.83,0
"5","中西區","房地(土地+建物)","臺南市中西區忠義路二段158巷20弄61號","173.58","商","1061111","土地3建物1車位0","全","一層","透天厝","住家用","0060701","127.23","0","0","0","無","無","10000000","78598","","0",127.23,0,0,0
"6","安南區","房地(土地+建物)","臺南市安南區同安路１９５巷９９號","102.82","住","1070707","土地1建物1車位0","全","四層","透天厝","住家用","0950626","220.9","4","2","3","有","無","6000000","27162","","0",192.37,0,28.53,0
"7","安南區","房地(土地+建物)","臺南市安南區慈興五街９號","72.71","住","1070717","土地1建物1車位0","全","三層","透天厝","住家用","1061221","163.97","5","2","3","有","無","6700000","40861","","0",147.17,0,16.8,0
"8","安南區","房地(土地+建物)","臺南市安南區府安路六段９４巷５９號","92.5","住","1070717","土地1建物1車位0","全","三層","透天厝","住家用","0820622","176.18","5","2","5","有","無","5800000","32921","","0",165.03,0,11.15,0
"9","安南區","房地(土地+建物)","臺南市安南區慈興七街７７號","82.57","住","1070713","土地1建物1車位0","全","三層","透天厝","住家用","1061207","155.37","5","2","3","有","無","7000000","45054","","0",140.61,0,14.76,0
"10","東區","房地(土地+建物)","臺南市東區中華東路一段２０７巷３０號","61.0","住","1070715","土地1建物1車位0","全","二層","透天厝","住家用","0661228","88.11","4","2","2","有","無","5000000","56747","","0",88.11,0,0,0
"11","東區","房地(土地+建物)+車位","臺南市東區裕農路４３巷２９弄９號五樓","29.23","住","1070720","土地2建物1車位1","五層","七層","華廈(10層含以下有電梯)","住家用","0800621","137.76","3","2","2","有","有","6800000","49361","坡道平面","0",87.9,0,8.37,0
"12","東區","房地(土地+建物)","臺南市東區大同路一段１４１巷５３號三樓之１","28.78","住","1070720","土地5建物1車位0","三層","七層","華廈(10層含以下有電梯)","住家用","0831214","134.6","3","2","2","有","有","3900000","28975","","0",84.11,0,13.05,0
"13","麻豆區","房地(土地+建物)","臺南市麻豆區油車里２２鄰中山路１４０號之７","14.0","住","1070801","土地2建物1車位0","全","二層","透天厝","住家用","0761228","21.71","7","2","3","有","無","265000","12206","","0",21.18,0,0.53,0
"14","麻豆區","房地(土地+建物)","臺南市麻豆區南勢里南勢３６之１３１號","58.4","住","1070721","土地1建物1車位0","全","二層","透天厝","住家用","0690207","85.35","2","2","2","有","無","2700000","31634","","0",85.35,0,0,0
"15","安定區","房地(土地+建物)","臺南市安定區港口７之９號","41.0","","1070725","土地2建物1車位0","全","三層","透天厝","住家用","0660110","103.95","3","0","3","有","無","1300000","12506","","0",103.95,0,0,0
"16","善化區","房地(土地+建物)","臺南市善化區文正路２５巷１之４號","31.02","住","1070801","土地1建物1車位0","全","二層","透天厝","住家用","0750514","43.78","2","1","2","有","無","2000000","45683","","0",42.66,0,1.12,0
"17","新市區","房地(土地+建物)","臺南市新巿區豐榮５１之５號","84.83","","1070724","土地2建物1車位0","全","四層","透天厝","住家用","1040715","206.24","3","2","3","有","有","7500000","36365","","0",197.17,0,8.86,0
"18","歸仁區","房地(土地+建物)+車位","臺南市歸仁區大德路２５３號八樓之２","20.45","住","1070706","土地1建物1車位1","八層，騎樓","十二層","住宅大樓(11層含以上有電梯)","住家用","0850621","150.04","3","2","2","有","有","3150000","20994","坡道平面","0",86.05,0,7.3,0
"19","永康區","房地(土地+建物)","臺南市永康區中山東路１４８號五樓之２","9.47","住","1070720","土地1建物1車位0","五層","十一層","住宅大樓(11層含以上有電梯)","住家用","0900110","67.55","3","2","2","有","有","3150000","46632","","0",36.5,6.67,5.93,0
"20","永康區","房地(土地+建物)","臺南市永康區永平街７５９巷２２號二樓","25.22","住","1070731","土地1建物1車位0","二層","五層","公寓(5樓含以下無電梯)","住家用","0810710","86.21","3","2","2","有","有","2550000","29579","","0",69.65,0,7.2,0
"21","永康區","房地(土地+建物)","臺南市永康區成功路２５８號五樓之１５","5.94","住","1070802","土地1建物1車位0","五層","七層","套房(1房1廳1衛)","住家用","0800315","36.69","1","0","1","有","有","1430000","38975","","0",25.25,0,0,0
"22","永康區","房地(土地+建物)","臺南市永康區龍潭里永平街２９８巷９之３號","16.92","住","1070713","土地1建物1車位0","三層","九層","華廈(10層含以下有電梯)","住家用","0851003","121.43","2","2","2","有","無","3700000","30470","","0",73.43,0,11.83,0
"23","永康區","房地(土地+建物)+車位","臺南市永康區大武街７２號八樓之２","13.26","住","1070724","土地1建物1車位1","八層","十六層","住宅大樓(11層含以上有電梯)","住家用","0830803","132.46","3","2","2","有","有","4300000","32463","坡道平面","0",77.31,0,9.56,0
"24","東區","房地(土地+建物)","臺南市東區裕豐街214巷54-4號","29.8","住","1070723","土地1建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","0690726","94.1","3","2","2","有","無","3500000","37194","","0",81.5,0,0,0
"25","永康區","房地(土地+建物)+車位","臺南市永康區復國路７６號七樓之１","50.48","住","1070720","土地1建物1車位1","七層","十四層","住宅大樓(11層含以上有電梯)","住家用","0960920","177.69","3","2","2","有","有","6000000","33767","坡道平面","0",99.27,0,10.58,0
"26","永康區","房地(土地+建物)","臺南市永康區五王里中華路５９８之１３號","4.11","住","1070725","土地2建物1車位0","一層","七層","套房(1房1廳1衛)","住家用","0791203","20.13","1","0","1","有","無","500000","24839","","0",14.78,0,0,0
