"","鄉鎮市區","交易標的","土地位置建物門牌","土地移轉總面積平方公尺","都市土地使用分區","交易年月日","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價元平方公尺","車位類別","車位總價元","主建物面積","附屬建物面積","陽台面積","電梯"
"1","大溪區","房地(土地+建物)","桃園市大溪區慈光街６１巷１０弄９號","72.71","住","1101101","土地2建物1車位0","全","三層","透天厝","住家用","0931007","166.52","3","2","2","有","無","7200000","43238","","0",111.57,18.82,36.13,"無"
"2","八德區","房地(土地+建物)","桃園市八德區東勇街１１號十樓","13.54","住","1101102","土地1建物1車位0","十層","十三層","住宅大樓(11層含以上有電梯)","住家用","0851009","120.62","3","2","2","有","有","5000000","41452","","0",82.64,0,10.27,"有"
"3","觀音區","房地(土地+建物)+車位","桃園市觀音區石牌路６６５號二樓","24.95","","1101102","土地1建物1車位1","二層","十二層","住宅大樓(11層含以上有電梯)","住家用","1100810","131.81","2","2","1","有","有","4950000","39642","坡道平面","1100000",59.79,0,7.27,"有"
"4","平鎮區","房地(土地+建物)+車位","桃園市平鎮區廣泰路２１０巷７５號","95.89","住","1101101","土地1建物1車位1","全","五層","透天厝","住家用","1021226","318.32","4","3","3","有","無","26500000","83250","一樓平面","0",257.89,25.9,34.53,"有"
"5","桃園區","房地(土地+建物)","桃園市桃園區桃鶯路３５２巷２３號","57.03","住","1101102","土地1建物1車位0","全","二層","透天厝","住家用","0620506","95.76","10","0","10","有","無","10000000","104428","","0",95.76,0,0,"無"
"6","桃園區","房地(土地+建物)","桃園市桃園區大興路４０２號","88.07","住","1101101","土地1建物1車位0","全","四層","透天厝","住家用","0981220","294.24","5","1","4","有","有","16000000","54377","","0",247.93,3.26,27.19,"無"
"7","楊梅區","房地(土地+建物)","桃園市楊梅區三民路二段１１９巷１０號四樓之１","20.18","","1101101","土地2建物1車位0","四層","十一層","住宅大樓(11層含以上有電梯)","住家用","0850610","57.92","1","1","1","有","有","2000000","34530","","0",40.5,0,8.4,"有"
"8","觀音區","房地(土地+建物)","桃園市觀音區仁德街３１６號四樓之２","16.26","","1101102","土地1建物1車位0","四層","五層","華廈(10層含以下有電梯)","住家用","1050428","68.15","2","2","2","有","有","3390000","49743","","0",44.5,2.29,4.72,"有"
"9","蘆竹區","房地(土地+建物)","桃園市蘆竹區中正路２７號十一樓之９","3.31","住","1101101","土地1建物1車位0","十一層","二十七層","住宅大樓(11層含以上有電梯)","住家用","0860122","47.09","1","1","1","有","有","4150000","88129","","0",31.11,2.34,0,"有"
"10","中壢區","房地(土地+建物)","桃園市中壢區大仁街２５號四樓之１９","5.92","住","1101102","土地1建物1車位0","四層","六層","華廈(10層含以下有電梯)","住家用","0831110","25.91","1","0","1","有","有","790000","30490","","0",15.05,0,4.31,"有"
