"","鄉鎮市區","交易標的","土地位置建物門牌","土地移轉總面積平方公尺","都市土地使用分區","交易年月日","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價元平方公尺","車位類別","車位總價元","主建物面積","附屬建物面積","陽台面積","電梯"
"1","土城區","房地(土地+建物)+車位","新北市土城區明德路一段３５號四樓","20.24","住","1050626","土地3建物1車位1","四層","十六層","住宅大樓(11層含以上有電梯)","住家用","0850203","145.14","3","2","2","有","有","12500000","86130","坡道平面","0",84.55,0,13.03,0
"2","板橋區","房地(土地+建物)+車位","新北市板橋區長江路二段５３號二樓","2.13","住","1050602","土地1建物1車位1","二層","二十六層","套房(1房1廳1衛)","住家用","0870622","36.34","1","1","1","有","有","5000000","137589","坡道機械","0",23.73,0,5.05,0
"3","板橋區","房地(土地+建物)","新北市板橋區館前東路116號2樓之5","7.02","住","1050625","土地3建物1車位0","二層","七層","套房(1房1廳1衛)","住家用","0830128","48.51","1","1","1","有","有","5500000","113379","","0",31.83,0,0,0
"4","板橋區","房地(土地+建物)","新北市板橋區長江路一段４８巷２弄４之３號","25.4","住","1050509","土地2建物1車位0","四層，陽台","五層","公寓(5樓含以下無電梯)","住家用","","79.63","3","1","1","有","無","6500000","81628","","0",79.63,0,0,0
"5","板橋區","房地(土地+建物)","新北市板橋區民治街１３３巷９號","28.0","住","1050718","土地1建物1車位0","一層","四層","公寓(5樓含以下無電梯)","住家用","","60.99","0","0","0","無","無","7500000","122971","","0",60.99,0,0,0
"6","板橋區","房地(土地+建物)","新北市板橋區金華街４３之３號","28.75","住","1050608","土地1建物1車位0","四層，陽台","四層","公寓(5樓含以下無電梯)","住家用","0661109","84.01","3","2","1","有","無","6600000","78562","","0",84.01,0,0,0
"7","板橋區","房地(土地+建物)","新北市板橋區篤行路二段161巷2號十三樓之一","13.26","商","1050610","土地2建物1車位0","十三層","十三層","住宅大樓(11層含以上有電梯)","住家用","0811022","94.95","2","2","1","有","有","7500000","78989","","0",69.08,0,5.59,0
"8","泰山區","房地(土地+建物)+車位","新北市泰山區泰林路二段５２２巷４２號十三樓","13.93","住","1050704","土地1建物1車位1","十三層","十三層","住宅大樓(11層含以上有電梯)","住家用","0900518","116.71000000000001","3","2","2","有","有","7700000","65975","坡道機械","0",69.11,0,7.93,0
"9","新莊區","房地(土地+建物)","新北市新莊區中港三街３７巷３號五樓","40.96","住","1050714","土地1建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","0760615","129.32","3","2","2","有","無","10200000","78874","","0",118.16,0,11.16,0
"10","林口區","房地(土地+建物)+車位","新北市林口區文化三路一段５５５巷３８號２樓","16.52","住","1050519","土地1建物1車位1","二層","十四層","住宅大樓(11層含以上有電梯)","住家用","0950314","134.82999999999998","2","1","1","有","有","11000000","81584","坡道平面","0",58.8,0,21.27,0
