"","鄉鎮市區","交易標的","土地位置建物門牌","土地移轉總面積平方公尺","都市土地使用分區","交易年月日","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價元平方公尺","車位類別","車位總價元","主建物面積","附屬建物面積","陽台面積","電梯"
"1","文山區","房地(土地+建物)+車位","臺北市文山區車前路17號24樓","19.21","商","1071219","土地1建物1車位2","二十四層","三十三層","住宅大樓(11層含以上有電梯)","住家用","1040427","272.67","3","2","2","有","有","53500000","196208","坡道平面","0",143.28,10.5,12.1,0
"2","文山區","房地(土地+建物)","臺北市文山區溪洲街１２號２樓之４","22.77","住","1080106","土地2建物1車位0","二層","五層","公寓(5樓含以下無電梯)","住家用","0600830","61.28","2","2","1","有","無","8550000","139523","","0",61.28,0,0,0
"3","文山區","車位","臺北市文山區福興路１０２號","0.13","住","1071219","土地0建物0車位1","一層","九層","其他","住家用","0910912","30.13","0","0","0","有","有","1500000","","坡道平面","1500000",0,0,0,0
"4","萬華區","房地(土地+建物)+車位","臺北市萬華區桂林路１２８號１２樓之２","14.29","商","1071105","土地1建物1車位1","十二層","二十一層","住宅大樓(11層含以上有電梯)","住家用","1050307","203.31","3","2","2","有","有","30160000","170308","坡道平面","2800000",95.71,5.33,8.8,0
"5","萬華區","房地(土地+建物)","臺北市萬華區德昌街１８５巷６０弄１２號","24.0","住","1080123","土地1建物1車位0","一層","二層","公寓(5樓含以下無電梯)","住家用","","41.2","2","1","1","有","無","3650000","88592","","0",41.2,0,0,0
"6","大同區","房地(土地+建物)","臺北市大同區重慶北路二段１５０號四樓","18.03","商","1080115","土地1建物1車位0","四層","十四層","住宅大樓(11層含以上有電梯)","住家用","1071129","173.55","4","2","2","有","有","34900000","201095","","0",111.71,0,7.75,0
"7","大同區","房地(土地+建物)+車位","臺北市大同區重慶北路二段１５０號十樓之３","18.84","商","1080115","土地1建物1車位1","十層","十四層","住宅大樓(11層含以上有電梯)","住家用","1071129","218.61","4","2","2","有","有","41280000","219608","坡道平面","3200000",111.67,0,7.75,0
"8","大同區","房地(土地+建物)+車位","臺北市大同區重慶北路二段１５０號五樓之３","18.84","商","1080115","土地1建物1車位0","五層","十四層","住宅大樓(11層含以上有電梯)","住家用","1071129","218.61","4","2","2","有","有","38200000","207036","坡道平面","2300000",111.67,0,7.75,0
"9","大同區","房地(土地+建物)+車位","臺北市大同區重慶北路二段１５０號十一樓之２","9.82","商","1080115","土地1建物1車位1","十一層","十四層","住宅大樓(11層含以上有電梯)","住家用","1071129","135.48000000000002","2","2","1","有","有","22780000","226875","坡道平面","2300000",55.82,0,7.46,0
"10","大同區","房地(土地+建物)+車位","臺北市大同區重慶北路二段１５０號十三樓","18.84","商","1080115","土地1建物1車位1","十三層","十四層","住宅大樓(11層含以上有電梯)","住家用","1071129","218.64","4","2","2","有","有","41980000","225336","坡道平面","2900000",111.59,0,7.75,0
"11","大同區","房地(土地+建物)","臺北市大同區重慶北路二段１５０號十三樓之１","9.02","商","1080115","土地1建物1車位0","十三層","十四層","住宅大樓(11層含以上有電梯)","住家用","1071129","90.27","2","2","1","有","有","20500000","227096","","0",55.82,0,7.46,0
"12","大同區","房地(土地+建物)","臺北市大同區重慶北路二段１５０號十三樓之２","9.02","商","1080115","土地1建物1車位0","十三層","十四層","住宅大樓(11層含以上有電梯)","住家用","1071129","90.27","2","2","1","有","有","20880000","231306","","0",55.82,0,7.46,0
"13","大同區","房地(土地+建物)+車位","臺北市大同區重慶北路二段１５０號十四樓之２","9.82","商","1080115","土地1建物1車位1","十四層","十四層","住宅大樓(11層含以上有電梯)","住家用","1071129","135.48000000000002","2","2","1","有","有","23500000","238174","坡道平面","2000000",55.82,0,7.46,0
"14","萬華區","房地(土地+建物)+車位","臺北市萬華區中華路二段３６４巷２４弄１號二樓之１","38.33","住","1071128","土地1建物1車位1","二層","十四層","住宅大樓(11層含以上有電梯)","住家用","1010625","177.54","3","2","2","有","有","8000000","45060","坡道平面","0",95.5,0,9.88,0
"15","內湖區","房地(土地+建物)+車位","臺北市內湖區康寧路三段56巷198號7樓之1","19.08","住","1080116","土地2建物1車位1","七層","十一層","住宅大樓(11層含以上有電梯)","住家用","0990820","130.85","2","2","1","有","有","20800000","158961","坡道平面","0",51.29,7.13,5.63,0
"16","內湖區","房地(土地+建物)","臺北市內湖區內湖路二段103巷119弄44號3樓","15.09","住","1080113","土地2建物1車位0","三層，四層","十四層","住宅大樓(11層含以上有電梯)","住家用","0720331","121.27","3","2","2","有","有","14800000","122042","","0",102.54,0,4.81,0
"17","內湖區","房地(土地+建物)","臺北市內湖區陽光街161巷1弄1號3樓","27.64","住","1080103","土地1建物1車位0","三層","五層","公寓(5樓含以下無電梯)","住家用","0720129","92.73","3","2","1","有","無","13080000","141055","","0",81.96,0,10.77,0
"18","內湖區","房地(土地+建物)+車位","臺北市內湖區民權東路六段135巷38號2樓","75.52","住","1080109","土地1建物1車位1","二層","五層","華廈(10層含以下有電梯)","住家用","1000215","193.01999999999998","4","2","2","有","有","30000000","155424","坡道平面","0",104.95,3.93,10.89,0
"19","內湖區","房地(土地+建物)+車位","臺北市內湖區行善路１８１巷３７號六樓","28.04","住","1070320","土地1建物1車位1","六層","九層","華廈(10層含以下有電梯)","住家用","1071219","126.81","2","2","2","有","有","24280000","226203","其他","1300000",55.67,4.26,4.81,0
"20","內湖區","房地(土地+建物)+車位","臺北市內湖區行善路１８１巷３５號六樓","34.21","住","1070205","土地1建物1車位1","六層","九層","華廈(10層含以下有電梯)","住家用","1071219","152.93","2","2","2","有","有","30500000","228643","其他","1300000",67.91,3.92,10.95,0
"21","中山區","房地(土地+建物)+車位","臺北市中山區新生北路二段６８巷８號10樓之11","9.39","商","1071220","土地1建物1車位1","十層","十二層","住宅大樓(11層含以上有電梯)","住家用","1050602","114.78","2","1","1","有","有","20380000","272085","坡道平面","1500000",38.48,2.47,3.68,0
"22","中山區","房地(土地+建物)+車位","臺北市中山區新生北路二段６８巷８號10樓之2","11.39","商","1071225","土地1建物1車位1","十層","十二層","住宅大樓(11層含以上有電梯)","住家用","1050602","131.35","2","1","1","有","有","24560000","269428","坡道平面","1400000",46.83,6.01,3.01,0
"23","中山區","房地(土地+建物)+車位","臺北市中山區新生北路二段６８巷８號9樓之5","10.73","商","1071106","土地1建物1車位1","九層","十二層","住宅大樓(11層含以上有電梯)","住家用","1050602","125.57","2","1","1","有","有","23730000","270392","坡道平面","2050000",44.08,3.05,4.72,0
"24","中山區","房地(土地+建物)","臺北市中山區四平街１１７號","24.9","住","1071225","土地2建物1車位0","一層","五層","公寓(5樓含以下無電梯)","住家用","0620807","67.98","2","1","2","有","無","18880000","277729","","0",67.98,0,0,0
"25","內湖區","房地(土地+建物)","臺北市內湖區成功路四段１８０號二十三樓","19.74","其他","1071203","土地1建物1車位0","二十三層","二十九層","住宅大樓(11層含以上有電梯)","住家用","1070223","250.16000000000003","0","0","0","無","有","69880000","279341","","0",144.96,6.71,18.1,0
"26","內湖區","房地(土地+建物)+車位","臺北市內湖區成功路四段１８０號二十三樓之１","18.21","其他","1071203","土地1建物1車位4","二十三層","二十九層","住宅大樓(11層含以上有電梯)","住家用","1070223","325.66999999999996","0","0","0","無","有","69000000","280977","坡道平面","10200000",121.63,3.29,17.12,0
"27","南港區","房地(土地+建物)","臺北市南港區忠孝東路六段２７８巷２３弄１４號三樓","11.0","住","1080129","土地0建物1車位0","三層","三層","公寓(5樓含以下無電梯)","住家用","","18.0","3","0","3","有","無","1700000","94444","","0",18,0,0,0
"28","松山區","房地(土地+建物)","臺北市松山區三民路１８號５樓之１","10.64","住","1080125","土地1建物1車位0","五層","十一層","套房(1房1廳1衛)","住家用","1030530","54.989999999999995","1","1","1","有","有","15700000","285506","","0",33.02,0,4.88,0
"29","松山區","房地(土地+建物)","臺北市松山區八德路四段７２巷１４弄６號二樓","8.19","住","1080104","土地2建物1車位0","二層，露台","四層","公寓(5樓含以下無電梯)","住家用","0590128","22.1","3","2","1","有","無","3000000","135747","","0",22.1,0,0,0
"30","信義區","房地(土地+建物)","臺北市信義區忠孝東路四段553巷52弄16號4樓","32.4","住","1071210","土地4建物1車位0","四層","五層","公寓(5樓含以下無電梯)","住家用","","113.77","4","2","2","有","無","21460000","188626","","0",96.75,13.05,3.97,0
"31","信義區","房地(土地+建物)","臺北市信義區吳興街２６９巷１弄１３號","25.0","住","1071128","土地1建物1車位0","一層，平台","四層","公寓(5樓含以下無電梯)","住家用","0630122","78.05","3","2","1","有","無","7650000","98014","","0",78.05,0,0,0
"32","信義區","房地(土地+建物)","臺北市信義區信義路五段１５０巷１４弄２之２號四樓","20.25","住","1071207","土地2建物1車位0","四層","五層","公寓(5樓含以下無電梯)","住家用","0690811","89.86","3","2","1","有","無","17800000","198086","","0",78.01,0,11.85,0
"33","信義區","房地(土地+建物)","臺北市信義區吳興街２８１巷５９號三樓","38.69","住","1071210","土地3建物1車位0","三層，陽台","四層","公寓(5樓含以下無電梯)","住家用","","99.82","3","2","1","有","無","14300000","143258","","0",99.82,0,0,0
"34","松山區","房地(土地+建物)","臺北市松山區南京東路三段３０３巷３弄４號四樓","48.58","住","1071011","土地3建物1車位0","四層","七層","華廈(10層含以下有電梯)","住家用","0730716","171.06","4","2","2","有","無","40000000","233836","","0",154.24,0,8.39,0
"35","松山區","建物","臺北市松山區八德路四段７３３、７３１號","0.0","","1080130","土地0建物1車位0","全","二層","透天厝","住家用","","98.33","0","0","0","無","無","33063591","336251","","0",98.33,0,0,0
"36","士林區","房地(土地+建物)","臺北市士林區中社路二段123號4樓","97.0","住","1080105","土地1建物1車位0","四層","四層","公寓(5樓含以下無電梯)","住家用","0650103","102.92","4","2","2","有","無","10300000","100078","","0",102.92,0,0,0
"37","士林區","房地(土地+建物)","臺北市士林區天母北路91號6樓","21.12","住","1080109","土地1建物1車位0","六層","七層","華廈(10層含以下有電梯)","住家用","0740819","150.48000000000002","4","2","2","有","無","21660000","143939","","0",120.75,0,7.3,0
"38","士林區","房地(土地+建物)+車位","臺北市士林區忠誠路一段18號9樓之2","45.26","住","1071215","土地2建物1車位4","九層","十四層","住宅大樓(11層含以上有電梯)","住家用","0941228","441.94","5","2","3","有","有","125000000","289600","坡道機械","10000000",261.61,5.37,22.97,0
"39","士林區","房地(土地+建物)","臺北市士林區基河路２２號四樓之２","15.72","住","1071114","土地1建物1車位0","四層","十八層","住宅大樓(11層含以上有電梯)","住家用","0971126","82.44","1","1","1","有","有","20850000","252911","","0",46.83,0.3,6.61,0
"40","士林區","房地(土地+建物)+車位","臺北市士林區天母北路９巷８號五樓","26.2","商","1080102","土地1建物1車位1","五層","七層","華廈(10層含以下有電梯)","住家用","1060428","116.03","2","2","2","有","有","29140000","269596","其他","1900000",60.39,5,3.97,0
"41","北投區","房地(土地+建物)+車位","臺北市北投區行義路１７０巷２７弄３號二樓","88.29","住","1071112","土地1建物1車位1","二層","五層","華廈(10層含以下有電梯)","住家用","1020730","210.37","3","2","2","有","有","35500000","168750","坡道平面","0",105.95,4.54,16.16,0
"42","大安區","房地(土地+建物)","臺北市大安區和平東路三段1巷72弄7號2樓","19.94","住","1071227","土地1建物1車位0","二層","十七層","住宅大樓(11層含以上有電梯)","住家用","0740522","103.16","3","2","1","有","有","18280000","177200","","0",75.58,1.26,7.07,0
"43","大安區","房地(土地+建物)+車位","臺北市大安區信義路四段２６５巷５弄6號6樓","30.02","住","1071221","土地2建物2車位1","六層","七層","華廈(10層含以下有電梯)","住家用","0730223","163.91","2","2","2","有","有","36000000","219633","坡道平面","0",142.56,0,12.18,0
"44","大安區","房地(土地+建物)","臺北市大安區仁愛路四段３４５巷４弄８號三樓","30.12","住","1080115","土地1建物1車位0","三層，陽台","七層","華廈(10層含以下有電梯)","住家用","","138.6","3","2","2","有","有","33100000","238817","","0",129.84,0,0,0
"45","文山區","房地(土地+建物)+車位","臺北市文山區萬美街二段５７號７樓","49.59","住","1080110","土地1建物1車位2","七層","十一層","住宅大樓(11層含以上有電梯)","住家用","0840830","179.38","4","2","1","有","有","14350000","79998","坡道機械","1600000",139.52,0.7,10.03,0
"46","文山區","房地(土地+建物)","臺北市文山區保儀路109巷3弄7號4樓","8.56","住","1080211","土地1建物1車位0","四層","四層","公寓(5樓含以下無電梯)","住家用","0661115","24.19","4","2","1","有","無","1463100","60484","","0",22.08,0,2.11,0
"47","大同區","房地(土地+建物)","臺北市大同區重慶北路二段１９６號１０樓之１１及之１３","7.14","商","1071201","土地1建物2車位0","十層","十二層","辦公商業大樓","住家用","0731116","85.63","2","2","1","有","有","11510000","134416","","0",62.77,0,0,0
"48","大同區","房地(土地+建物)+車位","臺北市大同區承德路二段６９號１１樓之２","15.91","商","1080105","土地2建物1車位1","十一層","十八層","住宅大樓(11層含以上有電梯)","住家用","1060925","197.07","3","2","2","有","有","45180000","264590","坡道平面","2700000",99.27,2.7,10.72,0
"49","內湖區","房地(土地+建物)","臺北市內湖區成功路五段４０號１１樓","29.04","商","1071207","土地1建物1車位0","十一層","十五層","住宅大樓(11層含以上有電梯)","住家用","0840725","165.35","3","2","1","有","有","26200000","158452","","0",99.87,0,11.37,0
