"","鄉鎮市區","交易標的","土地位置建物門牌","土地移轉總面積平方公尺","都市土地使用分區","交易年月日","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價元平方公尺","車位類別","車位總價元","主建物面積","附屬建物面積","陽台面積","電梯"
"1","板橋區","房地(土地+建物)","新北市板橋區文化路二段１２５巷１號三樓","34.75","住","1081229","土地1建物1車位0","三層","四層","公寓(5樓含以下無電梯)","住家用","0620821","98.49","2","2","1","有","無","11000000","111686","","0",89.54,0,8.95,0
"2","板橋區","房地(土地+建物)","新北市板橋區中正路１３２之４號","18.6","住","1081228","土地1建物1車位0","五層，陽台","五層","公寓(5樓含以下無電梯)","住家用","0670320","68.72","3","0","3","有","無","7500000","109139","","0",68.72,0,0,0
"3","土城區","房地(土地+建物)","新北市土城區中華路一段１８３號六樓","6.13","住","1081230","土地2建物1車位0","六層","十六層","套房(1房1廳1衛)","住家用","0831110","48.76","1","1","1","有","有","5800000","118950","","0",40.45,0,4.71,0
"4","板橋區","房地(土地+建物)","新北市板橋區三民路2段181巷15號5樓","29.23","住","1090108","土地1建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","0760317","108.68","3","2","2","有","無","10300000","94774","","0",90.46,0,10.8,0
"5","板橋區","房地(土地+建物)","新北市板橋區福德街２巷７號二樓","14.12","商","1081231","土地1建物1車位0","二層，陽台","四層","公寓(5樓含以下無電梯)","住家用","","50.06","3","2","2","有","無","4000000","79904","","0",50.06,0,0,0
"6","板橋區","房地(土地+建物)","新北市板橋區僑中二街１０８巷２５之１號","24.62","住","1090106","土地2建物1車位0","二層","五層","公寓(5樓含以下無電梯)","住家用","","82.8","3","2","1","有","無","7320000","88406","","0",66.64,0,16.16,0
"7","板橋區","房地(土地+建物)","新北市板橋區區運路10號5樓","15.0","住","1081231","土地1建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","0770808","49.68","2","2","1","有","無","6550000","131844","","0",49.68,0,0,0
"8","板橋區","房地(土地+建物)","新北市板橋區自強新村27之1號3樓","33.75","住","1081217","土地1建物1車位0","三層","四層","公寓(5樓含以下無電梯)","住家用","0640415","88.84","3","2","1","有","無","9400000","105808","","0",88.84,0,0,0
"9","土城區","房地(土地+建物)","新北市土城區金城路三段207巷8弄7號3樓","31.5","住","1090112","土地1建物1車位0","三層，陽台","五層","公寓(5樓含以下無電梯)","住家用","0690804","95.7","3","1","2","有","無","8100000","84639","","0",95.7,0,0,0
"10","板橋區","房地(土地+建物)","新北市板橋區民權路202巷15弄20號3樓","42.0","住","1081221","土地1建物1車位0","三層","四層","公寓(5樓含以下無電梯)","住家用","0630327","89.36","3","2","2","有","無","13000000","145479","","0",73.2,0,16.16,0
