"","鄉鎮市區","交易標的","土地位置建物門牌","土地移轉總面積平方公尺","都市土地使用分區","交易年月日","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價元平方公尺","車位類別","車位總價元","主建物面積","附屬建物面積","陽台面積","電梯"
"1","西區","房地(土地+建物)+車位","臺中市西區大進街１２６號１２樓之２","11.44","住","1070714","土地1建物1車位1","十二層","十三層","住宅大樓(11層含以上有電梯)","住家用","0830114","106.83000000000001","3","2","1","有","有","6780000","63465","坡道機械","0",62.33,2.42,6.48,0
"2","南區","房地(土地+建物)","臺中市南區復興路３段１１６巷５弄８之４號","34.36","商","1070628","土地2建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","0730521","108.17","4","2","2","有","有","3650000","33743","","0",96.02,2.44,9.71,0
"3","西區","房地(土地+建物)","臺中市西區三民路１段５０巷８號７樓之５９","2.04","住","1070730","土地2建物1車位0","七層","十九層","住宅大樓(11層含以上有電梯)","住家用","0840113","26.53","1","0","1","有","有","1030000","38824","","0",14.14,0,3.14,0
"4","中區","房地(土地+建物)","臺中市中區成功路２６８巷３６號５樓之２","12.86","商","1070725","土地1建物1車位0","五層","七層","華廈(10層含以下有電梯)","住家用","0780830","88.10000000000001","2","2","1","有","無","4500000","51078","","0",60.59,3.5,0,0
"5","西區","房地(土地+建物)","臺中市西區福人街９０巷１３號","87.1","住","1070710","土地2建物1車位0","全","二層","透天厝","住家用","0591020","90.72","3","3","4","有","無","12580000","138668","","0",90.72,0,0,0
"6","南區","房地(土地+建物)+車位","臺中市南區工學路６６－４號８樓","7.78","住","1070617","土地1建物1車位1","八層","十六層","住宅大樓(11層含以上有電梯)","住家用","0820612","106.21000000000001","2","1","1","有","有","4500000","42369","坡道平面","0",61.6,2,5.92,0
"7","北屯區","房地(土地+建物)","臺中市北屯區昌平路二段５之１５號五樓","16.25","住","1070625","土地1建物1車位0","五層","八層","華廈(10層含以下有電梯)","住家用","0830706","132.91","4","2","2","有","無","5100000","38372","","0",101.09,0,8.91,0
"8","北區","房地(土地+建物)","臺中市北區華美街二段１０４之２號３樓","16.32","住","1070725","土地1建物1車位0","三層","五層","公寓(5樓含以下無電梯)","住家用","0761119","66.8","3","2","2","有","有","3050000","45666","","0",50.63,0,4.76,0
"9","北屯區","房地(土地+建物)","臺中市北屯區柳陽西街９３巷１０號７樓","14.17","住","1070715","土地1建物1車位0","七層","十六層","住宅大樓(11層含以上有電梯)","住家用","0840814","113.3","3","2","2","有","有","5420000","47838","","0",73.19,1.5,8.41,0
"10","北區","房地(土地+建物)","臺中市北區文武街５巷１２之４號","31.51","住","1070626","土地1建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","0720624","91.24","3","2","2","有","無","2850000","31236","","0",85.85,0,5.39,0
"11","南屯區","房地(土地+建物)+車位","臺中市南屯區永春東路１０００之２號七樓","19.25","住","1070717","土地1建物1車位2","七層","十六層","住宅大樓(11層含以上有電梯)","住家用","0830926","179.99","3","2","2","有","有","9260000","51447","坡道平面","0",111.12,0,13.58,0
"12","南屯區","房地(土地+建物)","臺中市南屯區干城街２４３巷３弄１２號","78.0","住","1070715","土地1建物1車位0","全","二層","透天厝","住家用","0640806","90.84","4","2","2","有","無","12800000","140907","","0",90.84,0,0,0
"13","西屯區","房地(土地+建物)","臺中市西屯區大隆路１３５號五樓之６","8.18","住","1070709","土地2建物1車位0","五層","十三層","住宅大樓(11層含以上有電梯)","住家用","0821005","83.97","3","1","1","有","有","5300000","63118","","0",63.15,0.79,6,0
"14","西屯區","房地(土地+建物)","臺中市西屯區青海路二段１５３號十樓之９","8.51","住","1070725","土地1建物1車位0","十層","十四層","住宅大樓(11層含以上有電梯)","住家用","0871103","92.09","2","1","1","有","有","5400000","58638","","0",53.19,0,4.45,0
"15","西屯區","房地(土地+建物)","臺中市西屯區福瑞街66巷8號五樓之2","5.22","住","1070611","土地1建物1車位0","五層","七層","套房(1房1廳1衛)","住家用","0830318","24.709999999999997","1","0","1","有","有","950000","38446","","0",12.51,0,4.32,0
"16","西屯區","房地(土地+建物)","臺中市西屯區河南路二段３２３號十二樓之１７","2.19","商","1070630","土地1建物1車位0","十二層","十四層","套房(1房1廳1衛)","住家用","0860621","31.05","1","0","1","有","有","1280000","41224","","0",15.44,0,3.86,0
"17","西屯區","房地(土地+建物)+車位","臺中市西屯區市政路１６９號十七樓之１","24.14","住","1070711","土地1建物1車位2","十七層","三十八層","住宅大樓(11層含以上有電梯)","住家用","1030805","377.56","0","0","0","無","有","35000000","92700","坡道平面","0",193.46,9.69,24.33,0
"18","南屯區","房地(土地+建物)","臺中市南屯區黎明路二段１３７號八樓之４","15.4","住","1070717","土地1建物1車位0","八層","十三層","住宅大樓(11層含以上有電梯)","住家用","0840220","126.83","3","2","2","有","有","8000000","63077","","0",80.52,2.82,12.37,0
"19","西屯區","房地(土地+建物)","臺中市西屯區西屯路二段２４７號二樓之１１","6.58","商","1070714","土地2建物1車位0","二層","十一層","住宅大樓(11層含以上有電梯)","住家用","0990201","71.68","2","1","1","有","有","5500000","76730","","0",39.21,0,8.43,0
"20","西屯區","房地(土地+建物)+車位","臺中市西屯區福科路９５９號四樓之１","15.66","住","1070721","土地1建物1車位1","四層","十六層","住宅大樓(11層含以上有電梯)","住家用","0830723","146.82","4","2","2","有","有","5950000","40529","坡道平面","0",87.13,0.75,11.83,0
"21","西屯區","房地(土地+建物)","臺中市西屯區福科路４０１號七樓","13.33","住","1070703","土地2建物1車位0","七層","十四層","住宅大樓(11層含以上有電梯)","住家用","0820817","118.86","3","2","2","有","有","4980000","41898","","0",91.6,1.47,10.09,0
"22","南屯區","房地(土地+建物)+車位","臺中市南屯區東興路二段２２９號３樓之８","9.2","住","1070731","土地1建物1車位1","三層","十四層","住宅大樓(11層含以上有電梯)","住家用","0830817","79.75","2","2","1","有","有","4000000","50157","坡道機械","0",39.2,0,7.28,0
"23","豐原區","房地(土地+建物)","臺中市豐原區西勢路２５３巷６弄５號","78.0","住","1070730","土地1建物1車位0","全","二層","透天厝","住家用","0681108","117.89","3","2","2","有","無","7500000","63619","","0",117.89,0,0,0
"24","豐原區","房地(土地+建物)+車位","臺中市豐原區社皮路４１巷２０弄２號五樓","29.0","住","1070711","土地1建物1車位1","五層","六層","華廈(10層含以下有電梯)","住家用","0801015","159.22","4","2","2","有","有","5500000","34543","坡道平面","0",114.6,2.84,9.97,0
"25","東勢區","房地(土地+建物)","臺中市東勢區北興里14鄰豐勢路631號三樓之6","9.76","住","1070726","土地1建物1車位0","三層","七層","華廈(10層含以下有電梯)","住家用","0730630","36.52","2","2","1","有","有","1080000","29573","","0",36.52,0,0,0
"26","大肚區","房地(土地+建物)+車位","臺中市大肚區大明一街４８巷７之１號","53.82","商","1070422","土地1建物1車位1","四層，五層","五層","公寓(5樓含以下無電梯)","住家用","0860919","140.51","4","1","2","有","無","3750000","26690","一樓平面","0",94.92,0,11.61,0
"27","西屯區","房地(土地+建物)","臺中市西屯區大容東街176號4樓","11.07","住","1060618","土地1建物1車位0","四層","十二層","住宅大樓(11層含以上有電梯)","住家用","0830216","106.0","3","2","1","有","有","6200000","58491","","0",61.46,2.16,7.87,0
"28","大安區","房地(土地+建物)","臺中市大安區中山北路89巷37號","63.0","","1070720","土地1建物1車位0","全","三層","透天厝","住家用","0670125","143.18","5","2","3","有","無","1850000","12921","","0",143.18,0,0,0
"29","龍井區","房地(土地+建物)","臺中市龍井區新興路５９巷１號五樓之十五","8.98","","1070712","土地1建物1車位0","五層","八層","套房(1房1廳1衛)","住家用","0820731","29.6","1","0","1","有","無","1100000","37162","","0",16.13,0,2.88,0
"30","太平區","房地(土地+建物)","臺中市太平區大源二十八街６號","85.61","","1070721","土地1建物1車位0","全","二層","透天厝","住家用","0680610","86.94","5","2","2","有","無","7700000","88567","","0",86.94,0,0,0
"31","太平區","房地(土地+建物)","臺中市太平區德明路１４５巷９號","172.26","","1070723","土地1建物1車位0","全","一層","透天厝","住家用","0680601","81.82","3","2","1","有","無","5200000","63554","","0",81.82,0,0,0
"32","太平區","房地(土地+建物)","臺中市太平區大興十三街132號","106.74","","1070627","土地1建物1車位0","全","二層","透天厝","住家用","0680430","92.96","4","3","4","有","無","10750000","115641","","0",92.96,0,0,0
"33","大里區","房地(土地+建物)","臺中市大里區亞洲街１７６之５號","32.91","住","1070719","土地1建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","0690220","98.9","3","2","2","有","無","3200000","32356","","0",98.9,0,0,0
"34","大里區","房地(土地+建物)","臺中市大里區甲堤十街１９號","100.45","","1070722","土地1建物1車位0","全","四層","透天厝","住家用","1020822","207.15","4","3","3","有","無","16600000","80135","","0",199.31,0,7.84,0
"35","潭子區","房地(土地+建物)","臺中市潭子區中山路二段137巷15號十三樓","10.48","住","1070627","土地1建物1車位0","十三層","十六層","住宅大樓(11層含以上有電梯)","住家用","0830610","108.58","3","2","2","有","有","4160000","38313","","0",75.53,3.28,11.93,0
