"","鄉鎮市區","交易標的","土地位置建物門牌","土地移轉總面積平方公尺","都市土地使用分區","交易年月日","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價元平方公尺","車位類別","車位總價元","主建物面積","附屬建物面積","陽台面積","電梯"
"1","西區","房地(土地+建物)","臺中市西區福人街１４２號３樓－３","4.73","住","1041009","土地1建物1車位0","三層","九層","華廈(10層含以下有電梯)","住家用","0810117","45.23","1","0","1","有","有","2280000","50409","","0",35.8,0,0,0
"2","南區","房地(土地+建物)","臺中市南區學府路１６８巷７號９樓之５　　","3.88","住","1041015","土地3建物1車位0","九層","十九層","套房(1房1廳1衛)","住家用","0860428","43.02","1","1","1","有","有","1540000","35797","","0",23.91,0.53,3.16,0
"3","東區","房地(土地+建物)","臺中市東區大智路341號11樓之8","10.47","住","1041014","土地1建物3車位0","十一層","十五層","住宅大樓(11層含以上有電梯)","住家用","0831213","117.69999999999999","3","2","2","有","有","4450000","37808","","0",78.26,1.24,5.38,0
"4","西區","房地(土地+建物)","臺中市西區貴和街１３５巷２０號","76.0","住","1040924","土地2建物1車位0","全","二層","透天厝","住家用","0570715","51.3","4","2","2","有","無","7300000","142300","","0",51.3,0,0,0
"5","西區","房地(土地+建物)","臺中市西區公益路119號4樓之20","3.31","住","1041020","土地2建物1車位0","四層","十三層","套房(1房1廳1衛)","住家用","0830714","31.71","0","0","0","無","有","1850000","58341","","0",17.41,0,3.44,0
"6","西區","房地(土地+建物)","臺中市西區三民路一段５０巷８號１２樓之６２","2.74","住","1041015","土地2建物1車位0","十二層","十九層","套房(1房1廳1衛)","住家用","0840113","35.73","1","1","1","有","有","1000000","27988","","0",19.37,0,3.94,0
"7","北區","房地(土地+建物)","臺中市北區崇德路一段１５６之９號８樓","14.91","住","1040929","土地1建物1車位0","八層","十層","華廈(10層含以下有電梯)","住家用","0741024","118.37","3","2","2","有","有","4780000","40382","","0",95.05,0,11.67,0
"8","北區","房地(土地+建物)","臺中市北區光大街６３號","58.0","住","1040911","土地1建物1車位0","全","二層","透天厝","住家用","0580227","105.84","3","2","2","有","無","7700000","72751","","0",105.84,0,0,0
"9","北屯區","房地(土地+建物)","臺中市北屯區文心路四段672號8樓之28","2.85","商","1041013","土地1建物1車位0","八層","二十四層","套房(1房1廳1衛)","住家用","0841124","40.27","1","1","1","有","有","1660000","41222","","0",24.51,0,0,0
"10","北屯區","房地(土地+建物)","臺中市北屯區松竹路二段362之9號13樓之1","13.99","住","1040926","土地1建物1車位0","十三層","十六層","住宅大樓(11層含以上有電梯)","住家用","0860722","106.69","3","2","2","有","有","5080000","47615","","0",70.84,0,8.99,0
