"","鄉鎮市區","交易標的","土地位置建物門牌","土地移轉總面積平方公尺","都市土地使用分區","交易年月日","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價元平方公尺","車位類別","車位總價元","主建物面積","附屬建物面積","陽台面積","電梯"
"1","松山區","房地(土地+建物)","臺北市松山區八德路三段１２巷５７弄７號二樓","45.5","都市：其他:第三種住宅區。","1110903","土地2建物1車位0","二層","四層","公寓(5樓含以下無電梯)","住家用","","99.05","3","2","2","有","無","24000000","242302","","0",99.05,0,0,"無"
"2","中山區","房地(土地+建物)","臺北市中山區中山北路二段７７巷２９號七樓之５","4.54","商","1110901","土地1建物1車位0","七層","十一層","住宅大樓(11層含以上有電梯)","住家用","0660907","32.25","1","1","1","有","有","6660000","206512","","0",32.25,0,0,"有"
"3","北投區","房地(土地+建物)","臺北市北投區溫泉路７１號六樓之２９","3.49","都市：其他:特定觀光商業專用區。","1110906","土地1建物1車位0","六層","七層","華廈(10層含以下有電梯)","住家用","0700218","26.580000000000002","1","1","1","有","有","3000000","112867","","0",18.85,0,4.02,"有"
"4","大安區","房地(土地+建物)","臺北市大安區基隆路二段１３２巷２９號","5.62","都市：其他:第三種住宅區。","1110902","土地2建物1車位0","一層","七層","華廈(10層含以下有電梯)","住家用","","15.87","4","1","2","有","無","3000000","189036","","0",15.87,0,0,"有"
"5","士林區","房地(土地+建物)","臺北市士林區通河街３２３巷４９之１號","1.17","住","1110908","土地1建物1車位0","一層","五層","公寓(5樓含以下無電梯)","住家用","0591210","2.95","1","1","1","有","有","530000","179661","","0",2.63,0.18,0.14,"無"
"6","大安區","房地(土地+建物)","臺北市大安區雲和街８８號五樓","38.7","住","1110901","土地1建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","0700313","146.86","4","2","2","有","無","30000000","204276","","0",119.68,8.89,18.29,"無"
"7","大安區","房地(土地+建物)","臺北市大安區新生南路三段１１巷２之１號三樓","37.7","住","1110907","土地2建物1車位0","三層","五層","公寓(5樓含以下無電梯)","住家用","0730824","130.92","3","2","2","有","無","28800000","219982","","0",114.88,0,12.72,"無"
"8","文山區","房地(土地+建物)+車位","臺北市文山區萬壽路６１巷３號十樓","66.05","住","1110808","土地1建物1車位1","十層，電梯樓梯間","十五層","住宅大樓(11層含以上有電梯)","住家用","0841220","134.7","2","2","2","有","有","13800000","102450","坡道平面","0",110.78,0.7,10.02,"有"
"9","萬華區","房地(土地+建物)+車位","臺北市萬華區長沙街二段６１號十樓","11.95","商","1110815","土地1建物1車位1","十層","十五層","住宅大樓(11層含以上有電梯)","住家用","1010119","137.26999999999998","5","2","2","有","有","22800000","175395","塔式車位","1500000",73.33,0,0,"有"
"10","內湖區","房地(土地+建物)+車位","臺北市內湖區陽光街９２巷２５弄１９號十樓之１","12.06","住","1110804","土地1建物1車位1","十層","十層","華廈(10層含以下有電梯)","住家用","1021101","75.32","1","2","1","有","有","21880000","290494","塔式車位","0",29.1,1.57,3.6,"有"
"11","中山區","房地(土地+建物)","臺北市中山區天祥路８號二樓","6.07","商","1110808","土地2建物1車位0","二層","七層","華廈(10層含以下有電梯)","住家用","0791027","107.89","3","2","1","有","無","24000000","222449","","0",88.64,4.17,9.8,"有"
"12","南港區","房地(土地+建物)+車位","臺北市南港區經貿二路２３５巷３２號八樓","20.18","住","1110805","土地1建物1車位1","八層","十層","華廈(10層含以下有電梯)","住家用","1031002","118.10000000000001","2","2","2","有","有","32500000","275191","坡道機械","0",64.31,1.22,6.37,"有"
"13","北投區","房地(土地+建物)","臺北市北投區石牌路二段３３１巷７號五樓","48.73","住","1110809","土地1建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","0770719","131.35000000000002","3","2","2","有","無","19000000","144652","","0",115.84,0,12.71,"無"
"14","士林區","房地(土地+建物)","臺北市士林區德行東路２９８號四樓","36.31","住","1110802","土地3建物1車位0","四層","五層","公寓(5樓含以下無電梯)","住家用","0690626","125.51","3","2","2","有","無","17000000","135447","","0",112.53,0,12.98,"無"
"15","北投區","房地(土地+建物)","臺北市北投區懷德街９８巷２４號三樓","38.75","住","1110807","土地1建物1車位0","三層","四層","公寓(5樓含以下無電梯)","住家用","0581119","100.8","2","2","2","有","無","20000000","198413","","0",100.8,0,0,"無"
"16","大安區","房地(土地+建物)","臺北市大安區大安路一段５２巷２３號六樓","11.31","住","1110812","土地2建物1車位0","六層","七層","華廈(10層含以下有電梯)","住家用","0670322","46.46","3","2","2","有","有","12736400","274137","","0",33.94,0,6.62,"有"
"17","中正區","房地(土地+建物)+車位","臺北市中正區羅斯福路三段２號二十一樓之２","37.76","商","1110829","土地2建物1車位2","二十一層","二十四層","住宅大樓(11層含以上有電梯)","住家用","1060425","394.33000000000004","4","2","3","有","有","99988899","253567","坡道平面","0",200.89,12.36,10.08,"有"
"18","中山區","房地(土地+建物)","臺北市中山區龍江路３９７巷４０號二樓","29.1","住","1110807","土地1建物1車位0","二層","五層","公寓(5樓含以下無電梯)","住家用","0701130","103.72","3","2","2","有","無","20000000","192827","","0",88.14,0,15.58,"無"
"19","大安區","房地(土地+建物)","臺北市大安區光復南路６９６號五樓之５","4.56","商","1110802","土地2建物1車位0","五層","十四層","住宅大樓(11層含以上有電梯)","住家用","1011120","44.58","1","1","1","有","有","14400000","323015","","0",22.02,0,8.01,"有"
"20","信義區","房地(土地+建物)","臺北市信義區忠孝東路五段３１巷１８弄１９號二樓","13.26","都市：其他:第三種住宅區。","1110801","土地2建物1車位0","二層","七層","華廈(10層含以下有電梯)","住家用","0970918","50.09","3","1","1","有","有","15500000","309443","","0",25.35,4.52,4.81,"有"
"21","北投區","房地(土地+建物)","臺北市北投區中和街４５８巷４４弄８號","67.0","住","1110809","土地1建物1車位0","全","二層","透天厝","住家用","0620605","70.5","3","2","2","有","無","15600000","221277","","0",70.5,0,0,"無"
"22","士林區","房地(土地+建物)","臺北市士林區福港街１２９巷５號二樓","31.83","商","1110807","土地2建物1車位0","二層，陽臺","四層","公寓(5樓含以下無電梯)","住家用","0640506","98.4","3","2","2","有","無","12000000","121951","","0",98.4,0,0,"無"
"23","松山區","房地(土地+建物)","臺北市松山區八德路四段４４５號五樓之８","3.74","商","1110817","土地1建物1車位0","五層","十四層","住宅大樓(11層含以上有電梯)","住家用","0970205","38.51","1","1","1","有","有","9900000","257076","","0",20.57,0.75,2.24,"有"
"24","中山區","房地(土地+建物)","臺北市中山區松江路６４巷７號五樓","15.0","住","1110806","土地1建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","0720110","54.6","2","2","1","有","無","13800000","252747","","0",47.17,0,7.43,"無"
"25","中山區","房地(土地+建物)","臺北市中山區北安路６２１巷４８號五樓","25.15","住","1110810","土地1建物1車位0","五層","七層","華廈(10層含以下有電梯)","住家用","0740705","121.39","3","2","2","有","有","31880000","262625","","0",100.66,1.67,10.04,"有"
"26","中山區","房地(土地+建物)","臺北市中山區新生北路二段１３３巷１８號三樓之３","7.13","商","1110817","土地1建物1車位0","三層","六層","華廈(10層含以下有電梯)","住家用","0690110","33.4","1","1","1","有","有","5200000","155689","","0",23.54,0,3.37,"有"
"27","中山區","房地(土地+建物)","臺北市中山區雙城街１９巷８號五樓之８","7.14","商","1110822","土地2建物1車位0","五層","十四層","住宅大樓(11層含以上有電梯)","住家用","0970312","68.0","2","1","1","有","有","16200000","238235","","0",39.7,0.63,5.18,"有"
"28","中山區","房地(土地+建物)","臺北市中山區天祥路２２號二樓","28.2","住","1110815","土地1建物1車位0","二層","四層","公寓(5樓含以下無電梯)","住家用","0610731","118.79","4","2","1","有","無","20000000","168364","","0",118.79,0,0,"無"
"29","內湖區","房地(土地+建物)","臺北市內湖區內湖路三段６０巷１２弄２０號三樓","30.71","住","1110829","土地1建物1車位0","三層","五層","公寓(5樓含以下無電梯)","住家用","0681128","101.61","3","2","2","有","無","15000000","147623","","0",85.4,0,16.21,"無"
"30","中正區","房地(土地+建物)","臺北市中正區忠孝西路一段５０號二十三樓之１１","5.05","商","1110816","土地1建物1車位0","二十三層","二十七層","住宅大樓(11層含以上有電梯)","住家用","0790815","93.77","0","0","0","無","有","23500000","250613","","0",58.24,0,6.67,"有"
"31","士林區","房地(土地+建物)","臺北市士林區天母東路７７之６號五樓","21.35","住","1110809","土地1建物1車位0","五層","七層","華廈(10層含以下有電梯)","住家用","0740508","113.65","3","2","2","有","有","26000000","228773","","0",84.23,0,13.03,"有"
"32","士林區","房地(土地+建物)","臺北市士林區中山北路六段４５０巷２７號三樓","27.92","住","1110813","土地1建物1車位0","三層","五層","公寓(5樓含以下無電梯)","住家用","0740108","106.09","3","2","2","有","無","19200000","180978","","0",88.21,0,9.6,"無"
"33","北投區","房地(土地+建物)","臺北市北投區文林北路２６４號三樓","24.75","住","1110804","土地1建物1車位0","三層","四層","公寓(5樓含以下無電梯)","住家用","0600720","73.76","2","2","1","有","無","14500000","196584","","0",73.76,0,0,"無"
