"","鄉鎮市區","交易標的","土地位置建物門牌","土地移轉總面積平方公尺","都市土地使用分區","交易年月日","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價元平方公尺","車位類別","車位總價元","主建物面積","附屬建物面積","陽台面積","電梯"
"1","中正區","房地(土地+建物)","臺北市中正區師大路182之1號4樓","22.9","住","1080401","土地2建物1車位0","四層","十二層","住宅大樓(11層含以上有電梯)","住家用","0701218","167.46","4","2","2","有","有","26500000","158247","","0",115.62,0,31.87,0
"2","文山區","房地(土地+建物)","臺北市文山區木柵路三段４７號四樓","22.67","商","1080419","土地2建物1車位0","四層，陽台","四層","公寓(5樓含以下無電梯)","住家用","","79.91","4","2","1","有","無","8400000","105118","","0",79.91,0,0,0
"3","文山區","房地(土地+建物)","臺北市文山區興隆路二段２２０巷５３弄２４號三樓","25.53","住","1080429","土地5建物1車位0","三層","五層","公寓(5樓含以下無電梯)","住家用","0680716","94.58","3","2","2","有","無","11500000","121590","","0",78.95,0,15.63,0
"4","大同區","房地(土地+建物)+車位","臺北市大同區寧夏路130號11樓","29.89","商","1080305","土地1建物1車位1","十一層","十一層","住宅大樓(11層含以上有電梯)","住家用","0910412","240.46","5","2","3","有","有","42000000","174665","升降機械","0",160.26,0,16.89,0
"5","中正區","房地(土地+建物)","臺北市中正區臨沂街71巷10號4樓","25.47","住","1080406","土地1建物1車位0","四層","六層","華廈(10層含以下有電梯)","住家用","0720715","115.63000000000001","3","2","2","有","無","28800000","249070","","0",79.45,0,17.45,0
"6","萬華區","房地(土地+建物)+車位","臺北市萬華區民和街８１巷７號八樓","21.03","住","1040729","土地1建物1車位1","八層","十三層","住宅大樓(11層含以上有電梯)","住家用","1071105","150.94","2","2","2","有","無","24150000","190513","坡道平面","2100000",66.39,6.26,5.85,0
"7","萬華區","房地(土地+建物)+車位","臺北市萬華區民和街８１巷７號十樓","21.03","住","1040729","土地1建物1車位1","十層","十三層","住宅大樓(11層含以上有電梯)","住家用","1071105","150.94","2","2","2","有","無","24150000","190513","坡道平面","2100000",66.39,6.26,5.85,0
"8","萬華區","房地(土地+建物)","臺北市萬華區環河南路三段３５號四樓","25.75","住","1080321","土地1建物1車位0","四層","四層","公寓(5樓含以下無電梯)","住家用","","86.87","4","3","2","有","無","9300000","107057","","0",86.87,0,0,0
"9","中山區","房地(土地+建物)","臺北市中山區新生北路1段108之3號10樓之12","3.12","商","1080402","土地6建物1車位0","十層","十二層","套房(1房1廳1衛)","住家用","0671002","22.98","1","1","1","有","有","3000000","130548","","0",16.82,0,0.87,0
"10","中山區","房地(土地+建物)","臺北市中山區大直街１１３號四樓","21.95","住","1080115","土地1建物1車位0","四層","五層","公寓(5樓含以下無電梯)","住家用","0691215","88.15","2","2","1","有","無","13000000","147476","","0",71.7,0,16.45,0
"11","中山區","房地(土地+建物)","臺北市中山區錦州街30巷11號7樓之23","3.28","商","1080404","土地1建物1車位0","七層","十層","套房(1房1廳1衛)","住家用","0680613","27.97","1","0","1","有","有","3500000","125134","","0",21.82,0,0,0
"12","內湖區","房地(土地+建物)","臺北市內湖區內湖路二段４２８號十一樓之１","9.0","商","1080418","土地1建物1車位0","十一層","十五層","住宅大樓(11層含以上有電梯)","住家用","1070327","89.27","2","1","1","有","有","20950000","234681","","0",47.73,2.25,6.6,0
