"","鄉鎮市區","交易標的","土地位置建物門牌","土地移轉總面積平方公尺","都市土地使用分區","交易年月日","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價元平方公尺","車位類別","車位總價元","主建物面積","附屬建物面積","陽台面積","電梯"
"1","龍潭區","房地(土地+建物)","桃園市龍潭區民治十二街１２７巷１５號","450.74","住","1100903","土地1建物1車位0","全","四層","透天厝","住家用","0960415","685.83","5","3","5","有","有","17000000","24787","","0",561.27,0,33.08,"有"
"2","平鎮區","房地(土地+建物)+車位","桃園市平鎮區環南路二段２７１號十六樓之３","13.23","住","1100801","土地1建物1車位1","十六層","十八層","住宅大樓(11層含以上有電梯)","住家用","0880726","133.82","3","2","2","有","有","7000000","52309","坡道平面","0",80.93,0,6.89,"有"
"3","楊梅區","房地(土地+建物)","桃園市楊梅區青山五街２１號１３樓之３","7.9","住","1100801","土地1建物1車位0","十三層","十五層","住宅大樓(11層含以上有電梯)","住家用","0840324","41.34","1","1","1","有","有","1250000","30237","","0",23.03,0,2.95,"有"
"4","大園區","房地(土地+建物)","桃園市大園區自立二街１３號２樓之２","12.81","","1100801","土地1建物1車位0","二層","五層","華廈(10層含以下有電梯)","住家用","1091229","51.28","1","1","1","有","有","3580000","69813","","0",35.91,0,3.72,"有"
"5","大園區","房地(土地+建物)","桃園市大園區大觀路６００巷１弄８之２號五樓","10.32","","1100801","土地1建物1車位0","五層","七層","華廈(10層含以下有電梯)","住家用","0840211","70.92999999999999","1","1","1","有","有","1550000","21853","","0",25.87,0,3.37,"有"
"6","中壢區","房地(土地+建物)","桃園市中壢區實踐路２２５號六樓之８","4.48","住","1100801","土地1建物1車位0","六層","十層","華廈(10層含以下有電梯)","住家用","0930410","28.080000000000002","1","0","1","有","有","1900000","67664","","0",16.51,0,2.43,"有"
"7","八德區","房地(土地+建物)","桃園市八德區大湳村和平路９６１巷４之２號","29.16","","1100804","土地1建物1車位0","三層","四層","公寓(5樓含以下無電梯)","住家用","0691230","92.65","3","2","1","有","無","4150000","44792","","0",92.65,0,0,"無"
"8","楊梅區","房地(土地+建物)","桃園市楊梅區新榮路１４３巷７０號","103.25","住","1100801","土地2建物1車位0","全","二層","透天厝","住家用","0720801","111.56","3","2","2","有","無","4800000","43026","","0",101.86,0,9.7,"無"
"9","龍潭區","房地(土地+建物)","桃園市龍潭區民強街３５號八樓之十","12.47","都市：其他:旅館區","1100805","土地2建物1車位0","八層","十四層","住宅大樓(11層含以上有電梯)","住家用","0870407","48.8","1","1","1","有","有","2500000","51230","","0",30.19,0,3.11,"有"
"10","八德區","房地(土地+建物)","桃園市八德區和平路８３７號","62.99","","1100802","土地1建物1車位0","一層，二層","三層","公寓(5樓含以下無電梯)","住家用","0700131","110.5","5","2","4","有","無","3200000","28959","","0",110.5,0,0,"無"
"11","中壢區","房地(土地+建物)","桃園市中壢區仁美二街１１２巷７號三樓　　","20.69","住","1100802","土地2建物1車位0","三層","七層","華廈(10層含以下有電梯)","住家用","0820308","103.02000000000001","3","1","2","有","有","3200000","31062","","0",78.71,0.38,8.92,"有"
"12","中壢區","房地(土地+建物)+車位","桃園市中壢區南園二路２９６巷４２號六樓","25.11","住","1100802","土地1建物1車位1","六層","十四層","住宅大樓(11層含以上有電梯)","住家用","1030628","167.36","3","2","2","有","有","9200000","54971","坡道平面","0",86.81,1.32,4.92,"有"
"13","桃園區","房地(土地+建物)","桃園市桃園區福山街９４之１號五樓","18.45","住","1100803","土地1建物1車位0","五層","五層","華廈(10層含以下有電梯)","住家用","0810525","65.82","2","1","1","有","有","4300000","65330","","0",50.83,0,4.86,"有"
"14","桃園區","房地(土地+建物)+車位","桃園市桃園區中埔二街５１號九樓","17.13","住","1100802","土地1建物1車位1","九層","十五層","住宅大樓(11層含以上有電梯)","住家用","0940425","185.8","4","2","3","有","有","15000000","80732","坡道平面","0",101.51,1.87,19.9,"有"
"15","桃園區","房地(土地+建物)","桃園市桃園區和平路１４６號三樓之１７","5.06","商","1100801","土地2建物1車位0","三層","七層","華廈(10層含以下有電梯)","住家用","0781230","33.19","1","1","1","有","無","1550000","46701","","0",20.93,0,5.03,"有"
