"","鄉鎮市區","交易標的","土地位置建物門牌","土地移轉總面積平方公尺","都市土地使用分區","交易年月日","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價元平方公尺","車位類別","車位總價元","主建物面積","附屬建物面積","陽台面積","電梯"
"1","板橋區","房地(土地+建物)","新北市板橋區重慶路２４５巷９弄５號七樓","13.77","住","1040118","土地1建物1車位0","七層","十三層","住宅大樓(11層含以上有電梯)","住家用","1010612","93.83000000000001","2","2","1","有","有","13000000","138548","","0",58.78,4.41,5.46,0
"2","板橋區","房地(土地+建物)","新北市板橋區國慶路１４９巷４３弄３號","34.66","住","1031213","土地1建物1車位0","一層","五層","公寓(5樓含以下無電梯)","住家用","0721005","111.56","4","2","2","有","無","13750000","123252","","0",99.98,11.58,0,0
"3","板橋區","房地(土地+建物)","新北市板橋區民生路二段10之2號12樓","1.85","住","1040101","土地1建物1車位0","十二層","二十四層","套房(1房1廳1衛)","住家用","0860815","37.44","1","0","1","有","有","4750000","126870","","0",22.53,0,5.24,0
"4","板橋區","房地(土地+建物)","新北市板橋區中正路１３５巷１１號四樓","26.75","住","1031204","土地2建物1車位0","四層，陽台","四層","公寓(5樓含以下無電梯)","住家用","0690419","69.93","4","2","2","有","無","7600000","108680","","0",69.93,0,0,0
"5","土城區","房地(土地+建物)","新北市土城區福祥街101巷5號3樓","47.38","住","1031220","土地1建物1車位0","三層，四層，五層","五層","公寓(5樓含以下無電梯)","住家用","0780619","179.19","4","3","3","有","有","13800000","77013","","0",130.15,16.16,21.06,0
"6","土城區","房地(土地+建物)","新北市土城區明德路二段１５１號三樓之二","12.21","住","1040105","土地3建物1車位0","三層","十二層","住宅大樓(11層含以上有電梯)","住家用","","96.95","3","2","2","有","有","12500000","128932","","0",74.71,0,15.63,0
"7","板橋區","房地(土地+建物)","新北市板橋區南雅南路一段７巷２２弄１０之４號","24.8","住","1031230","土地2建物1車位0","五層，陽台","五層","公寓(5樓含以下無電梯)","住家用","","86.01","4","2","2","有","無","11000000","127892","","0",86.01,0,0,0
"8","板橋區","房地(土地+建物)","新北市板橋區大觀路二段１７４巷１７９弄５之３號","16.62","住","1031231","土地1建物1車位0","四層","五層","公寓(5樓含以下無電梯)","住家用","","63.7","3","2","1","有","無","6700000","105181","","0",55.9,0,7.8,0
"9","土城區","房地(土地+建物)","新北市土城區青山路３巷３號五樓","20.32","住","1031218","土地1建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","0710617","58.8","2","2","1","有","無","5300000","90136","","0",44.84,0,13.96,0
"10","板橋區","房地(土地+建物)","新北市板橋區忠孝路４８巷４弄６３之２號二樓","29.6","住","1031230","土地4建物1車位0","二層","五層","公寓(5樓含以下無電梯)","住家用","0721202","80.0","3","2","1","有","無","8750000","109375","","0",72.44,0,7.56,0
"11","土城區","房地(土地+建物)","新北市土城區學成路９４巷９弄１５號六樓之一","11.01","住","1031230","土地1建物1車位0","六層","七層","華廈(10層含以下有電梯)","住家用","0820715","62.4","2","2","1","有","有","7500000","120192","","0",38.86,0,3.07,0
"12","板橋區","房地(土地+建物)","新北市板橋區南雅南路一段１１０號九樓","17.76","住","1031220","土地1建物1車位0","九層","十二層","住宅大樓(11層含以上有電梯)","住家用","0890117","157.21","3","2","2","有","無","20000000","127218","","0",117.06,1.06,17.91,0
"13","新莊區","房地(土地+建物)","新北市新莊區中港路５８巷１２號四樓","36.67","住","1031230","土地1建物1車位0","四層，陽台","五層","公寓(5樓含以下無電梯)","住家用","0680821","121.42","3","2","2","有","無","9300000","76594","","0",121.42,0,0,0
"14","新莊區","房地(土地+建物)","新北市新莊區萬安街１號十一樓之十一","4.97","住","1040110","土地1建物1車位0","十一層","十四層","套房(1房1廳1衛)","住家用","0970418","43.18","1","1","1","有","有","4500000","104215","","0",27.34,0,0,0
"15","新莊區","房地(土地+建物)","新北市新莊區新北大道七段６１０號八樓","9.58","住","1031217","土地1建物1車位0","八層","十四層","住宅大樓(11層含以上有電梯)","住家用","0921127","86.14999999999999","2","2","1","有","有","8000000","92861","","0",60.09,1.28,3.29,0
"16","新莊區","房地(土地+建物)","新北市新莊區八德街９５巷２弄１號","32.36","住","1040123","土地1建物1車位0","一層，平台","四層","公寓(5樓含以下無電梯)","住家用","0690725","101.79","2","1","1","有","無","16000000","157186","","0",101.79,0,0,0
"17","五股區","房地(土地+建物)+車位","新北市五股區六合街１０７號八樓","69.94","住","1040116","土地3建物1車位1","八層","十一層","住宅大樓(11層含以上有電梯)","住家用","0970814","187.94","3","2","2","有","有","5000000","26604","坡道平面","0",103,0,10.37,0
"18","新莊區","房地(土地+建物)","新北市新莊區中榮街１５２巷５３號七樓","17.85","住","1031230","土地1建物1車位0","七層","八層","華廈(10層含以下有電梯)","住家用","0880118","97.32000000000001","3","2","2","有","有","10500000","107891","","0",68.91,0,9.68,0
"19","五股區","房地(土地+建物)+車位","新北市五股區西雲路１０９號九樓之二","16.23","住","1031219","土地1建物1車位1","九層","十四層","住宅大樓(11層含以上有電梯)","住家用","0870825","116.24000000000001","2","2","2","有","有","6500000","55919","坡道平面","0",58.91,0,8.57,0
"20","新莊區","房地(土地+建物)","新北市新莊區思源路５９３巷６弄１８號５樓","41.2","住","1040105","土地2建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","0770129","150.27","4","2","2","有","無","13838000","92088","","0",130.65,0,10.28,0
"21","新店區","房地(土地+建物)+車位","新北市新店區北宜路二段４２１巷２弄４９號七樓","22.13","住","1040119","土地1建物1車位1","七層","八層","華廈(10層含以下有電梯)","住家用","1021108","133.35","3","2","1","有","有","11150000","90006","坡道平面","2000000",61.36,1.66,6.93,0
"22","新店區","房地(土地+建物)+車位","新北市新店區中華路５１號四樓","17.72","住","1031231","土地1建物1車位1","四層","九層","華廈(10層含以下有電梯)","住家用","0991124","133.04000000000002","3","2","2","有","有","22300000","167619","升降機械","0",73.85,9.29,9.2,0
"23","新店區","房地(土地+建物)","新北市新店區北宜路二段１４５號十一樓","16.19","住","1040102","土地1建物1車位0","十一層","十二層","住宅大樓(11層含以上有電梯)","住家用","0870112","139.97","4","2","2","有","有","11600000","82875","","0",94.77,0,13,0
"24","新店區","房地(土地+建物)","新北市新店區三民路１１７巷８弄２０號３樓","47.32","住","1031212","土地1建物1車位0","三層","四層","公寓(5樓含以下無電梯)","住家用","0630923","125.04","6","2","2","有","無","13550000","108365","","0",107.52,0,17.52,0
"25","新店區","房地(土地+建物)","新北市新店區北宜路二段１１７之２號１４樓","4.9","住","1031231","土地1建物1車位0","十四層","十六層","住宅大樓(11層含以上有電梯)","住家用","0900120","45.690000000000005","2","2","1","有","有","5100000","111622","","0",38.88,0.43,2.68,0
"26","新店區","房地(土地+建物)","新北市新店區安忠路５７巷２６弄２號十樓","17.87","住","1031226","土地1建物1車位0","十層","十一層","住宅大樓(11層含以上有電梯)","住家用","1030930","109.38","3","2","1","有","有","9720000","88865","","0",67.55,3.21,8.34,0
