"","鄉鎮市區","交易標的","土地位置建物門牌","土地移轉總面積平方公尺","都市土地使用分區","交易年月日","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價元平方公尺","車位類別","車位總價元","主建物面積","附屬建物面積","陽台面積","電梯"
"1","文山區","房地(土地+建物)","萬盛街７６號三樓","39.25","住","1091201","土地1建物1車位0","三層，騎樓","四層","公寓(5樓含以下無電梯)","住家用","0610104","113.76","3","2","2","有","無","15500000","136252","","0","113.76","0.0","0.0","無"
"2","南港區","房地(土地+建物)+車位","東新街１２８號三樓","23.07","住","1091201","土地3建物1車位1","三層","十五層","住宅大樓(11層含以上有電梯)","住家用","0990331","166.06","3","2","2","有","有","29660000","178610","坡道平面","0","75.24","0.0","8.13","有"
"3","大安區","房地(土地+建物)+車位","市民大道三段１８２號九樓","32.9","住","1091201","土地2建物1車位2","九層","二十三層","住宅大樓(11層含以上有電梯)","住家用","1050111","321.67999999999995","4","2","3","有","有","95110000","295667","坡道平面","0","163.0","10.69","14.48","有"
"4","士林區","房地(土地+建物)","菁山路１０２號三樓","30.82","住","1091201","土地1建物1車位0","三層","六層","華廈(10層含以下有電梯)","住家用","1050907","81.75999999999999","0","0","0","無","有","11000000","134557","","0","35.26","1.93","4.2","有"
"5","萬華區","建物","大理街３號五樓","0.0","","1091201","土地0建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","0770121","110.45","3","1","2","有","無","5000000","45269","","0","94.71","0.0","9.63","無"
"6","北投區","房地(土地+建物)+車位","溫泉路７３巷６號八樓之６","7.02","都市：其他:特定觀光商業專用區。","1091202","土地1建物1車位1","八層","十二層","住宅大樓(11層含以上有電梯)","住家用","0980908","65.28999999999999","1","1","1","有","有","8500000","130188","升降機械","0","25.73","1.73","3.85","有"
"7","中正區","建物","和平西路二段１３５號","0.0","","1091101","土地0建物1車位0","全","四層","透天厝","住家用","","337.44","5","2","3","有","無","22000000","65197","","0","337.44","0.0","0.0","無"
"8","內湖區","房地(土地+建物)","內湖路一段２１７巷２４號二樓","35.35","住","1091103","土地1建物1車位0","二層","七層","華廈(10層含以下有電梯)","住家用","0721117","109.28","3","2","2","有","有","17390000","159133","","0","71.73","0.0","9.36","有"
"9","大安區","建物","和平東路三段２１２巷２０號二樓","0.0","","1091102","土地0建物1車位1","二層","七層","華廈(10層含以下有電梯)","住家用","0861117","88.53","1","1","1","有","有","1000000","11296","坡道機械","0","45.79","1.43","4.71","有"
"10","士林區","房地(土地+建物)","大南路４００號四樓","25.23","住","1091104","土地1建物1車位0","四層","五層","公寓(5樓含以下無電梯)","住家用","0721006","105.56","3","2","1","有","無","13500000","127889","","0","98.23","0.0","7.33","無"
"11","內湖區","房地(土地+建物)+車位","環山路三段１６之１號三樓之１","24.68","住","1091106","土地1建物1車位1","三層","七層","華廈(10層含以下有電梯)","住家用","0911007","133.67000000000002","2","2","1","有","無","28000000","209471","其他","0","77.4","0.0","12.41","有"
"12","內湖區","房地(土地+建物)+車位","環山路三段１６之１號二樓之１","22.83","住","1091106","土地1建物1車位1","二層","七層","華廈(10層含以下有電梯)","住家用","0911007","124.63","2","2","1","有","無","25000000","200594","其他","0","77.83","0.0","6.48","有"
"13","內湖區","房地(土地+建物)","文德路２０７巷７弄２號五樓","29.56","住","1091103","土地1建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","0730602","108.41000000000001","3","2","2","有","無","12000000","110691","","0","91.7","0.0","13.56","無"
"14","松山區","房地(土地+建物)+車位","八德路三段１６５號七樓之５","7.9","商","1091104","土地1建物1車位1","七層","十五層","住宅大樓(11層含以上有電梯)","住家用","1070331","125.1","2","1","1","有","有","34100000","367621","升降平面","2650000","49.9","3.11","4.62","有"
"15","萬華區","房地(土地+建物)","富民路１４５巷１５弄５０之１號五樓","6.08","住","1091103","土地3建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","0710628","21.27","3","1","1","有","無","2000000","94029","","0","18.45","0.0","2.82","無"
"16","萬華區","房地(土地+建物)","環河南路三段３６１號三樓","23.75","住","1091103","土地1建物1車位0","三層","四層","公寓(5樓含以下無電梯)","住家用","0610731","79.46","3","2","1","有","無","8000000","100680","","0","79.46","0.0","0.0","無"
"17","士林區","房地(土地+建物)","承德路四段３２７號四樓","16.79","住","1091104","土地2建物1車位0","四層","十二層","住宅大樓(11層含以上有電梯)","住家用","0740723","119.91999999999999","3","2","2","有","無","18100000","150934","","0","87.8","0.0","10.58","無"
"18","中山區","房地(土地+建物)+車位","五常街１１巷３號十三樓","18.24","住","1091103","土地2建物1車位1","十三層","十七層","住宅大樓(11層含以上有電梯)","住家用","1080918","155.03","0","0","0","無","有","35800000","286349","坡道平面","2300000","67.38","4.62","6.67","有"
