"","鄉鎮市區","交易標的","土地位置建物門牌","土地移轉總面積平方公尺","都市土地使用分區","交易年月日","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價元平方公尺","車位類別","車位總價元","主建物面積","附屬建物面積","陽台面積","電梯"
"1","南區","房地(土地+建物)","臺中市南區五權南路604-7號6樓","14.99","住","1051228","土地1建物1車位0","六層","十四層","住宅大樓(11層含以上有電梯)","住家用","0811023","127.83","4","2","2","有","有","5000000","39114","","0",90.19,0,11.3,0
"2","南區","房地(土地+建物)","臺中市南區國光路４６９巷１０之２號","30.4","住","1060112","土地1建物1車位0","三層","五層","公寓(5樓含以下無電梯)","住家用","0700810","96.53","3","2","2","有","無","2800000","29007","","0",90.2,0,0,0
"3","北區","房地(土地+建物)","臺中市北區國瑞街2號2樓之3","11.35","住","1051222","土地1建物1車位0","二層","七層","華廈(10層含以下有電梯)","住家用","0800115","62.97","2","1","1","有","有","3140000","49865","","0",38.96,0,8.44,0
"4","北屯區","房地(土地+建物)+車位","臺中市北屯區軍福七路168號十五樓之8","19.88","住","1051226","土地1建物1車位1","十五層","十五層","住宅大樓(11層含以上有電梯)","住家用","1031106","176.14","3","2","2","有","有","9940000","56432","坡道平面","0",87.47,5.05,9.53,0
"5","北屯區","房地(土地+建物)","臺中市北屯區平興街１２０號６樓","18.11","住","1051227","土地1建物2車位0","六層","八層","華廈(10層含以下有電梯)","住家用","0811120","103.83","3","2","2","有","有","4400000","42377","","0",75.14,1.17,8.9,0
"6","北區","房地(土地+建物)","臺中市北區篤行路９０巷２７之３號","19.44","商","1060110","土地1建物1車位0","二層","五層","公寓(5樓含以下無電梯)","住家用","0701030","70.31","3","2","2","有","無","2400000","34135","","0",70.31,0,0,0
"7","北區","房地(土地+建物)+車位","臺中市北區太原路二段１號２樓之５","39.92","住","1051224","土地1建物1車位1","二層","十五層","住宅大樓(11層含以上有電梯)","住家用","1021022","267.12","4","2","2","有","有","18100000","71881","坡道平面","1200000",140.43,8.26,12.75,0
"8","北屯區","房地(土地+建物)+車位","臺中市北屯區崇德二路一段１５７巷３７號４樓","16.74","住","1051229","土地1建物1車位1","四層","九層","華廈(10層含以下有電梯)","住家用","0830825","98.80999999999999","3","2","2","有","有","3750000","37952","其他","0",60.92,0,6.51,0
"9","北區","房地(土地+建物)","臺中市北區國泰街８４巷１２之１號","23.76","住","1051217","土地1建物1車位0","二層","五層","公寓(5樓含以下無電梯)","住家用","0750515","90.19","3","2","2","有","有","3150000","34926","","0",79.1,0,3.24,0
"10","北屯區","房地(土地+建物)+車位","臺中市北屯區瀋陽路三段２６號十七樓之１","11.95","商","1051215","土地1建物1車位1","十七層","十八層","住宅大樓(11層含以上有電梯)","住家用","0990909","154.55","3","2","2","有","有","10150000","65675","坡道平面","0",74.89,1.59,14.27,0
