"","鄉鎮市區","交易標的","土地位置建物門牌","土地移轉總面積平方公尺","都市土地使用分區","交易年月日","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價元平方公尺","車位類別","車位總價元","主建物面積","附屬建物面積","陽台面積","電梯"
"1","西屯區","房地(土地+建物)","臺中市西屯區工業區三十八路１４８巷２８號四樓之３","17.84","住","1101119","土地1建物1車位0","四層","五層","華廈(10層含以下有電梯)","住家用","0801127","75.39","3","2","1","有","有","3880000","51466","","0",55.34,1.47,8.8,"有"
"2","龍井區","房地(土地+建物)","臺中市龍井區藝術北街６巷１０號二樓之一","13.34","住","1101101","土地1建物1車位0","二層，電梯樓梯間","四層","公寓(5樓含以下無電梯)","住家用","0690509","27.97","1","0","1","有","無","1850000","66142","","0",27.97,0,0,"無"
"3","烏日區","房地(土地+建物)","臺中市烏日區中山路一段１４２號","60.85","住","1101102","土地1建物1車位0","全","三層","透天厝","住家用","0751103","279.12","9","2","3","有","無","8000000","28662","","0",272.59,0,6.53,"無"
"4","西屯區","房地(土地+建物)","臺中市西屯區黎明路三段３１６號七樓之５","3.12","商","1101101","土地1建物1車位0","七層","十三層","住宅大樓(11層含以上有電梯)","住家用","0840220","23.450000000000003","1","0","1","有","有","1820000","77612","","0",14.25,0,2.3,"有"
"5","北區","房地(土地+建物)","臺中市北區大義街２９巷３７號４樓之６","8.64","住","1101110","土地1建物1車位0","四層","八層","華廈(10層含以下有電梯)","住家用","0771231","27.27","1","0","1","有","有","1000000","36670","","0",16.45,0,3.62,"有"
"6","西區","房地(土地+建物)+車位","臺中市西區中興街５３巷２號２樓之３","19.54","商","1101102","土地2建物1車位1","二層","八層","華廈(10層含以下有電梯)","住家用","0840612","121.8","2","2","2","有","有","12150000","99754","坡道機械","0",72.74,1.66,14.62,"有"
"7","中區","房地(土地+建物)","臺中市中區大誠街３９巷２－７－２１號","6.31","商","1101103","土地1建物2車位0","七層","七層","華廈(10層含以下有電梯)","住家用","0610201","39.0","2","0","2","有","有","1980000","50769","","0",39,0,0,"有"
"8","西屯區","房地(土地+建物)+車位","臺中市西屯區工業區一路６０之２號九樓之７","17.86","住","1101112","土地1建物1車位1","九層","十八層","住宅大樓(11層含以上有電梯)","住家用","0830112","203.91000000000003","4","2","2","有","有","12000000","58849","坡道機械","0",146.52,0.69,17.4,"有"
"9","南屯區","房地(土地+建物)+車位","臺中市南屯區向上路二段４５７號四樓","16.65","住","1101101","土地1建物1車位2","四層","十三層","住宅大樓(11層含以上有電梯)","住家用","0830912","165.85","3","2","2","有","有","12700000","76575","坡道機械","0",92.61,0,17.59,"有"
"10","北屯區","房地(土地+建物)","臺中市北屯區崇德六路一段３９號１１樓","23.14","住","1101103","土地1建物1車位0","十一層","十二層","住宅大樓(11層含以上有電梯)","住家用","0791029","158.6","4","2","2","有","有","9200000","58008","","0",116.46,0,30.63,"有"
"11","東區","房地(土地+建物)+車位","臺中市東區建功街６３號５樓之４","17.05","住","1101102","土地1建物1車位1","五層","七層","華廈(10層含以下有電梯)","住家用","0800621","119.28","3","2","2","有","有","6300000","52817","坡道機械","0",71.59,0,7.94,"有"
"12","太平區","房地(土地+建物)+車位","臺中市太平區長安路４９３巷２１號二樓之１","29.77","","1101101","土地1建物1車位1","二層","八層","華廈(10層含以下有電梯)","住家用","1100701","135.47","2","2","1","有","有","7300000","59518","坡道平面","1200000",64.24,0,8.78,"有"
"13","太平區","房地(土地+建物)+車位","臺中市太平區新平路三段２９７號五樓","24.1","住","1101103","土地4建物1車位1","五層","七層","華廈(10層含以下有電梯)","住家用","0810420","131.09","3","2","2","有","有","6600000","50347","坡道機械","0",90.88,0,5.38,"有"
"14","西區","房地(土地+建物)","臺中市西區南屯路一段１５２之３號２樓","21.82","住","1101101","土地1建物1車位0","二層","十五層","住宅大樓(11層含以上有電梯)","住家用","0851101","160.2","3","2","2","有","有","8300000","51810","","0",106.82,0,9.69,"有"
"15","北區","房地(土地+建物)","臺中市北區進化北路３６７號１６樓之３","3.18","商","1101109","土地1建物1車位0","十六層","十八層","住宅大樓(11層含以上有電梯)","住家用","0830207","39.06","1","0","1","有","有","2180000","55812","","0",24.8,0.88,0,"有"
"16","南屯區","房地(土地+建物)","臺中市南屯區大墩一街２３５號二樓之２","4.98","住","1101104","土地1建物1車位0","二層","七層","華廈(10層含以下有電梯)","住家用","0810117","28.05","1","0","1","有","有","2050000","73084","","0",17.46,1.5,0,"有"
"17","西屯區","房地(土地+建物)","臺中市西屯區西屯路二段２６８之８巷１號七樓之２３","2.47","住","1101101","土地1建物1車位0","七層","十三層","住宅大樓(11層含以上有電梯)","住家用","0860408","23.7","0","0","0","無","有","1200000","50633","","0",12.77,0,1.65,"有"
"18","后里區","房地(土地+建物)","臺中市后里區十三張路２２０巷２２號五樓之５","27.67","","1101102","土地1建物1車位0","五層","八層","華廈(10層含以下有電梯)","住家用","1100719","91.43","2","2","1","有","有","5550000","60702","","0",62.69,0,7.39,"有"
"19","南區","房地(土地+建物)","臺中市南區信義南街８１巷１１號１７樓之１","8.56","住","1101101","土地3建物1車位0","十七層","十八層","住宅大樓(11層含以上有電梯)","住家用","0851005","55.980000000000004","2","1","1","有","有","3420000","61093","","0",33.71,0,3.89,"有"
"20","北屯區","房地(土地+建物)","臺中市北屯區崇德六路一段３０巷８號３樓","6.71","住","1101109","土地1建物1車位0","三層","七層","華廈(10層含以下有電梯)","住家用","0820222","40.18","1","0","1","有","有","2250000","55998","","0",28.06,1.34,2.92,"有"
"21","北區","房地(土地+建物)","臺中市北區青島西街７５號７樓之１３","5.71","住","1101109","土地1建物1車位0","七層","七層","華廈(10層含以下有電梯)","住家用","0780714","29.939999999999998","1","0","1","有","有","2100000","70140","","0",17.17,0,2.8,"有"
"22","北區","房地(土地+建物)","臺中市北區漢口路四段１０２號５樓之１４　","2.6","住","1101110","土地1建物1車位0","五層","十四層","住宅大樓(11層含以上有電梯)","住家用","0850716","36.29","1","0","1","有","有","2550000","70267","","0",19.98,0,2.98,"有"
"23","烏日區","房地(土地+建物)","臺中市烏日區興祥街１９巷１３號","76.05","住","1101105","土地1建物1車位0","全","三層","透天厝","住家用","0700415","171.57","4","2","3","有","無","12000000","69942","","0",171.57,0,0,"無"
"24","龍井區","房地(土地+建物)","臺中市龍井區藝術街３９巷７號三樓","26.94","住","1101107","土地1建物1車位0","三層，電梯樓梯間","四層","公寓(5樓含以下無電梯)","住家用","0691200","55.5","2","1","1","有","無","3200000","57658","","0",55.5,0,0,"無"
"25","烏日區","房地(土地+建物)","臺中市烏日區溪南路一段４６０巷３５８弄９號","61.0","","1101103","土地1建物1車位0","全","四層","透天厝","住家用","1100531","179.49","5","3","4","有","有","13000000","72427","","0",160.78,0,18.71,"無"
"26","烏日區","房地(土地+建物)","臺中市烏日區溪南路一段４６０巷３５８弄７號","61.0","","1101103","土地1建物1車位0","全","四層","透天厝","住家用","1100531","179.49","5","3","4","有","有","12500000","69642","","0",160.78,0,18.71,"無"
