"","鄉鎮市區","交易標的","土地位置建物門牌","土地移轉總面積平方公尺","都市土地使用分區","交易年月日","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價元平方公尺","車位類別","車位總價元","主建物面積","附屬建物面積","陽台面積","電梯"
"1","中西區","房地(土地+建物)","臺南市中西區衛民街９２號","53.84","商","1021014","土地0建物1車位0","全","二層","透天厝","住家用","0540530","98.05","3","2","2","有","無","9800000","99949","","0",98.05,0,0,0
"2","北區","房地(土地+建物)","臺南市北區中華北路一段362巷75號","58.1","住","1021016","土地1建物1車位0","全","四層","透天厝","住家用","0840325","161.17","3","1","3","有","無","5200000","32264","","0",146.72,1.94,12.51,0
"3","安平區","房地(土地+建物)","臺南市安平區怡平里平通路356號九樓之1","10.63","住","1020929","土地1建物1車位0","九層","十層","華廈(10層含以下有電梯)","住家用","0820701","99.74","3","2","2","有","有","2837000","28444","","0",67.97,0,13,0
"4","安平區","房地(土地+建物)+車位","臺南市安平區永華路二段８１９號六樓之１２","8.62","住","1021008","土地1建物1車位1","六層","二十四層","住宅大樓(11層含以上有電梯)","住家用","0840530","149.82","3","2","2","有","有","4180000","27900","坡道平面","0",83.16,0,10.12,0
"5","安平區","房地(土地+建物)","臺南市安平區府前三街１２９號六樓之１３","5.94","住","1021011","土地1建物1車位0","六層","七層","套房(1房1廳1衛)","住家用","0850106","31.439999999999998","0","0","0","無","有","930000","29580","","0",19.41,0,4.52,0
"6","北區","房地(土地+建物)","臺南市北區自強街１５６號","75.0","商","1021011","土地2建物1車位0","全","三層","透天厝","住家用","0680602","92.71","5","2","3","有","無","4600000","49617","","0",92.71,0,0,0
"7","中西區","房地(土地+建物)","臺南市中西區湖美一街１０３巷６號","100.02","住","1021009","土地2建物1車位0","全","三層","透天厝","住家用","0750618","193.41","5","2","3","有","無","6250000","32315","","0",188.08,0,5.33,0
"8","安南區","房地(土地+建物)+車位","臺南市安南區郡安路四段278巷6弄10號四樓；郡安路四段278巷8號","21.42","住","1020930","土地1建物2車位1","四層","十三層","住宅大樓(11層含以上有電梯)","住家用","0870514","161.47","4","2","2","有","有","4200000","26011","坡道平面","0",90.98,4.62,11.34,0
"9","東區","房地(土地+建物)","臺南市東區崇善路１７１號２樓之５","3.1","住","1021015","土地1建物1車位0","二層","七層","華廈(10層含以下有電梯)","住家用","0800121","21.1","1","0","1","有","無","380000","18009","","0",11.91,1.98,0,0
"10","東區","房地(土地+建物)","臺南市東區中華東路二段１８５巷１２號１５樓","9.84","住","1021013","土地1建物1車位0","十五層","二十層","住宅大樓(11層含以上有電梯)","住家用","0841106","116.36000000000001","3","2","2","有","有","5200000","44689","","0",75.42,0,7.56,0
"11","南區","房地(土地+建物)","臺南市南區健康路二段501之3號六樓之1","18.21","住","1021014","土地2建物1車位0","六層","七層","華廈(10層含以下有電梯)","住家用","0820208","100.10999999999999","2","2","1","有","有","2600000","25971","","0",60.54,0,8.92,0
