"","鄉鎮市區","交易標的","土地位置建物門牌","土地移轉總面積平方公尺","都市土地使用分區","交易年月日","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價元平方公尺","車位類別","車位總價元","主建物面積","附屬建物面積","陽台面積","電梯"
"1","北區","房地(土地+建物)","臺南市北區東豐路４９１號七樓之４","26.19","其他","1081023","土地2建物1車位0","七層","八層","華廈(10層含以下有電梯)","住家用","0720818","124.53999999999999","4","2","4","有","有","3120000","25052","","0",100.71,0,0,0
"2","北區","房地(土地+建物)","臺南市北區臨安路二段２４９巷１２之３號","33.81","住","1081006","土地1建物1車位0","四層","五層","公寓(5樓含以下無電梯)","住家用","0701223","116.72","3","2","2","有","無","3800000","32557","","0",90.46,0,11.82,0
"3","安平區","房地(土地+建物)+車位","臺南市安平區郡平路188號八樓之25","16.37","住","1081018","土地1建物1車位1","八層","十七層","住宅大樓(11層含以上有電梯)","住家用","0850907","173.1","3","2","2","有","有","5000000","28885","坡道平面","0",95.7,1.14,12.28,0
"4","安平區","房地(土地+建物)","臺南市安平區永華六街214號十樓之11","11.5","商","1081005","土地1建物1車位0","十層","十二層","住宅大樓(11層含以上有電梯)","住家用","0820612","140.25","4","2","2","有","有","4700000","33512","","0",106.81,0,6.45,0
"5","北區","房地(土地+建物)","臺南市北區育德二路１８２巷１１號","120.09","住","1081016","土地2建物1車位0","全","四層","透天厝","住家用","0921229","248.62","4","2","4","有","無","16500000","66366","","0",227.09,0,21.53,0
"6","安南區","房地(土地+建物)","臺南市安南區海佃路二段736號","261.57","住","1081017","土地7建物1車位0","全","一層","透天厝","住家用","0960521","93.52","4","1","1","有","無","17400000","186056","","0",93.52,0,0,0
"7","安南區","房地(土地+建物)","臺南市安南區育安二街１３５巷１２弄１２號","80.23","住","1081004","土地1建物1車位0","全","四層","透天厝","住家用","0840516","173.49","4","2","3","有","無","7030000","40521","","0",161.9,0,11.59,0
"8","東區","房地(土地+建物)","臺南市東區崇善十一街１２巷２１之１號","20.21","住","1081004","土地1建物1車位0","二層","五層","公寓(5樓含以下無電梯)","住家用","0701222","90.44","3","2","2","有","有","3600000","39805","","0",66.27,0,8.62,0
"9","東區","房地(土地+建物)","臺南市東區崇善路１７１號５樓之３","3.33","住","1081018","土地1建物1車位0","五層","七層","套房(1房1廳1衛)","住家用","0800121","22.95","1","1","1","有","無","460000","20044","","0",11.01,2.49,3.06,0
"10","南區","房地(土地+建物)","臺南市南區育南街１號","171.0","住","1081001","土地1建物1車位0","全","四層","透天厝","住家用","0770810","512.14","5","2","4","有","無","22000000","42957","","0",485.92,0,26.22,0
"11","東區","房地(土地+建物)","臺南市東區裕農路７２６巷８弄３之１號","25.43","住","1080927","土地4建物1車位0","二層，電梯樓梯間","五層","華廈(10層含以下有電梯)","住家用","0700919","99.09","3","2","2","有","無","3700000","37340","","0",78.4,0,10.71,0
"12","東區","房地(土地+建物)","臺南市東區崇德六街１５號","88.0","住","1081005","土地1建物1車位0","全","三層","透天厝","住家用","0760508","179.8","6","2","3","有","無","13000000","72303","","0",166.84,0,12.96,0
"13","新營區","房地(土地+建物)","臺南市新營區進修街５３號","36.41","住","1081014","土地1建物1車位0","一層，二層","六層","華廈(10層含以下有電梯)","住家用","0830503","154.01","3","2","2","有","無","2830000","18375","","0",110.76,7.37,3.82,0
"14","佳里區","房地(土地+建物)","臺南市佳里區建南街９８號","83.0","住","1080903","土地1建物1車位0","全","四層","透天厝","住家用","1070921","242.43","4","2","4","有","無","12850000","53005","","0",221.9,0,20.53,0
"15","安定區","房地(土地+建物)","臺南市安定區港口３７２之６號","85.5","","1081019","土地2建物1車位0","全","二層","透天厝","住家用","0730207","104.32","4","2","2","有","無","3550000","34030","","0",97.92,0,6.4,0
"16","善化區","房地(土地+建物)+車位","臺南市善化區公園路２５３號八樓之７","15.58","商","1081013","土地1建物1車位1","八層","十三層","住宅大樓(11層含以上有電梯)","住家用","0980504","119.52000000000001","2","2","2","有","有","4800000","40161","坡道平面","0",52.95,3.09,5.66,0
"17","歸仁區","房地(土地+建物)","臺南市歸仁區七甲里南潭二街130巷3弄9號","84.1","","1080916","土地2建物1車位0","全","四層","透天厝","住家用","0830830","166.02","3","2","3","有","無","4700000","28310","","0",153.36,0,12.66,0
"18","永康區","房地(土地+建物)+車位","臺南市永康區永大路二段１５２６巷２弄２號","6.29","住","1081021","土地1建物1車位1","六層","十四層","套房(1房1廳1衛)","住家用","0840511","58.230000000000004","1","0","1","有","有","1700000","29195","坡道機械","0",30.33,0,5.67,0
"19","永康區","房地(土地+建物)+車位","臺南市永康區大橋五街１２１號二樓","19.87","住","1081009","土地2建物1車位1","二層","六層","華廈(10層含以下有電梯)","住家用","0820817","107.95","3","2","2","有","無","3900000","36128","坡道平面","0",61.84,0,8.44,0
"20","永康區","房地(土地+建物)+車位","臺南市永康區大民街151號五樓之3","29.84","住","1081020","土地1建物1車位1","五層","五層","華廈(10層含以下有電梯)","住家用","1080401","96.69","2","2","1","有","有","5050000","52229","一樓平面","0",43.17,0,12.6,0
"21","永康區","房地(土地+建物)","臺南市永康區五王里成功路204巷2號","80.49","住","1081013","土地1建物1車位0","全","四層","透天厝","住家用","0950612","206.95","4","2","3","有","無","13880000","67069","","0",153.85,0,53.1,0
"22","永康區","房地(土地+建物)","臺南市永康區鹽行里永安路１６５巷２２號二樓之３","22.94","住","1080928","土地1建物1車位0","二層","七層","華廈(10層含以下有電梯)","住家用","0830122","132.29999999999998","3","2","2","有","有","3900000","29478","","0",89.08,0,14.49,0
"23","中西區","房地(土地+建物)","臺南市中西區國華街三段250巷26號","98.01","商","1081025","土地3建物2車位0","全","三層","透天厝","住家用","0510101","123.4","5","3","2","有","無","6000000","48622","","0",123.4,0,0,0
"24","永康區","房地(土地+建物)","臺南市永康區永興路67號十樓之1","10.17","商","1080922","土地1建物1車位0","十層","十層","華廈(10層含以下有電梯)","住家用","0810723","98.47","3","2","2","有","有","4500000","45699","","0",67.49,0,11.91,0
"25","麻豆區","房地(土地+建物)","臺南市麻豆區新建里麻學路1段9號7樓","7.67","住","1081101","土地1建物1車位0","七層","十二層","套房(1房1廳1衛)","住家用","0860607","54.72","0","0","0","無","無","1100000","20102","","0",37.4,0,5.9,0
"26","永康區","房地(土地+建物)","臺南市永康區復華里復華三街６６號十一樓之３","8.83","其他","1081009","土地1建物1車位0","十一層","十九層","住宅大樓(11層含以上有電梯)","住家用","0840908","91.06","3","2","2","有","有","3200000","35142","","0",67.51,0,4.29,0
