"","鄉鎮市區","交易標的","土地位置建物門牌","土地移轉總面積平方公尺","都市土地使用分區","交易年月日","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價元平方公尺","車位類別","車位總價元","主建物面積","附屬建物面積","陽台面積","電梯"
"1","鼓山區","房地(土地+建物)","高雄市鼓山區青海路８２號十二樓之３","11.55","住","1051009","土地1建物1車位0","十二層","十四層","住宅大樓(11層含以上有電梯)","住家用","0940202","86.07","2","2","1","有","有","5030000","58441","","0",52.82,3.3,4.16,0
"2","鼓山區","房地(土地+建物)","高雄市鼓山區大順一路１０４１巷７號十五樓","11.14","住","1051011","土地1建物1車位0","十五層","二十七層","住宅大樓(11層含以上有電梯)","住家用","0840707","122.14","3","2","2","有","有","5580000","45685","","0",80.63,3.88,12.24,0
"3","鼓山區","房地(土地+建物)+車位","高雄市鼓山區南屏路507號十六樓之1","15.66","商","1051026","土地1建物1車位1","十六層","二十一層","住宅大樓(11層含以上有電梯)","住家用","0880729","215.98000000000002","4","2","2","有","有","12000000","55561","坡道平面","0",110.81,4.28,17.18,0
"4","鼓山區","房地(土地+建物)","高雄市鼓山區美術東四路２１６號５樓","17.57","住","1051006","土地2建物1車位0","五層","十五層","住宅大樓(11層含以上有電梯)","住家用","0951013","119.75999999999999","3","2","2","有","有","6600000","55110","","0",72.7,1.83,9.07,0
"5","苓雅區","房地(土地+建物)","高雄市苓雅區光華一路321號4樓之6","3.45","商","1051005","土地1建物1車位0","四層","十四層","套房(1房1廳1衛)","住家用","0860709","39.230000000000004","1","1","1","有","有","2280000","58119","","0",28.06,0.54,0,0
"6","苓雅區","房地(土地+建物)","高雄市苓雅區新光路６２巷１５號２３樓之１","4.02","商","1051004","土地1建物1車位0","二十三層","三十五層","住宅大樓(11層含以上有電梯)","住家用","0860421","94.72","2","1","1","有","有","3480000","36740","","0",59.7,3.03,10.68,0
"7","苓雅區","房地(土地+建物)+車位","高雄市苓雅區三多二路３８６號１５樓之３","8.22","商","1050929","土地1建物1車位1","十五層","十五層","住宅大樓(11層含以上有電梯)","住家用","0991012","144.78","3","2","2","有","有","9900000","68380","坡道平面","0",80.97,0.92,4.98,0
"8","小港區","房地(土地+建物)","高雄市小港區松崗路１４２巷２之６號","21.9","住","1050930","土地1建物1車位0","四層","四層","公寓(5樓含以下無電梯)","住家用","0670528","48.83","2","1","1","有","無","1310000","26828","","0",48.83,0,0,0
"9","三民區","房地(土地+建物)","高雄市三民區民族巷１２之１號三樓","6.07","商","1051022","土地1建物1車位0","三層","十五層","住宅大樓(11層含以上有電梯)","住家用","0960604","83.53","2","2","1","有","有","4200000","50281","","0",51.16,2.74,6.99,0
"10","三民區","房地(土地+建物)","高雄市三民區慶雲街67之1號三樓","11.7","住","1051007","土地2建物1車位0","三層","七層","華廈(10層含以下有電梯)","住家用","0840801","67.33","2","1","1","有","有","2000000","29704","","0",43.65,1.83,4.32,0
"11","左營區","房地(土地+建物)","高雄市左營區緯六路２５６號十四樓之３","33.41","住","1051018","土地1建物1車位0","十四層","十四層","住宅大樓(11層含以上有電梯)","住家用","0991216","173.82","3","2","2","有","有","3548889","20417","","0",94.86,0,8.49,0
"12","楠梓區","房地(土地+建物)+車位","高雄市楠梓區楠梓新路２６１巷１６弄６號十八樓","19.72","住","1051009","土地1建物2車位1","十八層，十九層","十九層","住宅大樓(11層含以上有電梯)","住家用","0830628","221.51","6","2","3","有","有","5000000","22572","坡道機械","0",173.21,0,17.23,0
"13","楠梓區","房地(土地+建物)+車位","高雄市楠梓區土庫二路１８６號十八樓之１","17.87","住","1050723","土地2建物1車位1","十八層","二十層","住宅大樓(11層含以上有電梯)","住家用","1030626","172.0","4","2","2","有","有","6600000","38372","坡道平面","0",81.34,8.57,6.92,0
"14","楠梓區","房地(土地+建物)+車位","高雄市楠梓區常興街８３號十二樓","23.66","商","1051013","土地1建物1車位1","十二層","十五層","住宅大樓(11層含以上有電梯)","住家用","1031110","171.19","4","1","2","有","有","8760000","51171","坡道平面","0",89.96,3.91,8.82,0
"15","左營區","房地(土地+建物)+車位","高雄市左營區孟子路１８９巷６３號十一樓","20.43","住","1050924","土地1建物1車位1","十一層","十四層","住宅大樓(11層含以上有電梯)","住家用","0920724","133.82","3","2","2","有","有","7600000","56793","坡道平面","0",69.97,0.64,11.17,0
"16","左營區","房地(土地+建物)","高雄市左營區重仁路50巷1號十四樓之2","7.9","商","1051011","土地1建物1車位0","十四層","十四層","住宅大樓(11層含以上有電梯)","住家用","0920212","84.69999999999999","2","2","1","有","有","4500000","53129","","0",52.29,0.72,8.22,0
"17","左營區","房地(土地+建物)+車位","高雄市左營區緯六路２６６號十樓之１","33.41","住","1051017","土地1建物1車位1","十層","十四層","住宅大樓(11層含以上有電梯)","住家用","0991216","173.82","3","1","2","有","有","3548889","20417","坡道平面","0",94.86,0,8.49,0
"18","左營區","房地(土地+建物)+車位","高雄市左營區新榮街８１號四樓","30.77","住","1051015","土地1建物1車位2","四層","二十八層","住宅大樓(11層含以上有電梯)","住家用","1030704","363.97","3","2","3","有","有","23800000","63555","坡道平面","3500000",171.2,9.26,22.99,0
"19","岡山區","房地(土地+建物)","高雄市岡山區富貴南街３９巷１９號","129.91","住","1050926","土地1建物1車位0","全","四層","透天厝","住家用","1050420","258.69","4","2","4","有","無","12000000","46388","","0",234.86,0,23.83,0
"20","岡山區","房地(土地+建物)","高雄市岡山區富貴南街３９巷２１號","133.88","住","1051013","土地1建物1車位0","全","四層","透天厝","住家用","1050420","263.07","4","2","4","有","無","12200000","46375","","0",238.74,0,24.33,0
"21","永安區","房地(土地+建物)","高雄市永安區保安路６９之６３號","93.25","","1051006","土地4建物1車位0","全","三層","透天厝","住家用","0820503","135.13","5","2","3","有","無","3150000","23311","","0",120.96,4.74,9.43,0
"22","岡山區","房地(土地+建物)+車位","高雄市岡山區岡山路９３號六樓之３","40.94","住","1050906","土地1建物1車位1","六層","十三層","住宅大樓(11層含以上有電梯)","住家用","0950512","206.35000000000002","4","2","2","有","有","5500000","26654","坡道平面","0",115.95,0,13.38,0
"23","梓官區","房地(土地+建物)","高雄市梓官區赤崁南路９４巷５８號","98.36","","1050929","土地1建物1車位0","全","四層","透天厝","住家用","0860617","160.8","4","2","3","有","無","1200000","7463","","0",149.24,0,11.56,0
"24","岡山區","房地(土地+建物)","高雄市岡山區岡山路８９巷３號１２樓之１","35.55","住","1051019","土地1建物1車位0","十二層","十二層","住宅大樓(11層含以上有電梯)","住家用","0950512","179.73000000000002","3","1","2","有","無","3110791","17308","","0",102.32,0,10.52,0
"25","岡山區","房地(土地+建物)","高雄市岡山區岡山路８９巷５號四樓之２","35.55","住","1051017","土地1建物1車位0","四層","十二層","住宅大樓(11層含以上有電梯)","住家用","0950512","179.72","3","1","2","有","無","3110666","17308","","0",102.31,0,10.52,0
"26","岡山區","房地(土地+建物)+車位","高雄市岡山區光潭路１４５號三樓之１２","31.25","","1051011","土地1建物1車位1","三層","五層","公寓(5樓含以下無電梯)","住家用","0851205","107.89000000000001","3","2","1","有","無","2450000","22708","一樓平面","0",72.43,0,9.25,0
"27","岡山區","房地(土地+建物)","高雄市岡山區岡山路８９巷３號四樓之１","35.55","住","1051017","土地1建物1車位0","四層","十二層","住宅大樓(11層含以上有電梯)","住家用","0950512","179.73000000000002","3","2","2","有","有","3110791","17308","","0",102.32,0,10.52,0
"28","橋頭區","房地(土地+建物)","高雄市橋頭區筆秀路５９之８號","154.71","住","1051012","土地1建物1車位0","全","四層","透天厝","住家用","0950914","235.8","5","2","3","有","無","9500000","40288","","0",205.62,9.78,20.4,0
